,Edition,Athlete,NOC,Medal
16630,1984,"DICARLO, George Thomas",USA,Silver
16631,1984,"HENNING, Cameron",CAN,Bronze
16632,1984,"CAREY, Richard John",USA,Gold
16633,1984,"DELCOURT, Frederic",FRA,Silver
16634,1984,"PATRASCOIU, Aneta",ROU,Bronze
16635,1984,"DE ROVER, Jolanda",NED,Gold
16636,1984,"WHITE, Amy Lee",USA,Silver
16637,1984,"DAGON, Etienne",SUI,Bronze
16638,1984,"DAVIS, Victor",CAN,Gold
16639,1984,"BERINGEN, Glenn",AUS,Silver
16640,1984,"LEMPEREUR, Ingrid",BEL,Bronze
16641,1984,"OTTENBRITE, Anne",CAN,Gold
16642,1984,"RAPP, Susan Gerard",USA,Silver
16643,1984,"VIDAL CASTRO, Rafael Antonio",VEN,Bronze
16644,1984,"SIEBEN, Jonathan",AUS,Gold
16645,1984,"GROSS, Michael",FRG,Silver
16646,1984,"BEYERMANN, Ina",FRG,Bronze
16647,1984,"MEAGHER, Mary T.",USA,Gold
16648,1984,"PHILLIPS, Karen",AUS,Silver
16649,1984,"FAHRNER, Thomas",FRG,Bronze
16650,1984,"GROSS, Michael",FRG,Gold
16651,1984,"HEATH, Michael Steward",USA,Silver
16652,1984,"VERSTAPPEN, Annemarie",NED,Bronze
16653,1984,"WAYTE, Mary Alice",USA,Gold
16654,1984,"WOODHEAD, Cynthia Lee",USA,Silver
16655,1984,"COCHRAN, Neil",GBR,Bronze
16656,1984,"BAUMANN, Alexander",CAN,Gold
16657,1984,"MORALES, Pablo",USA,Silver
16658,1984,"PEARSON, Michelle",AUS,Bronze
16659,1984,"CAULKINS, Tracy Anne",USA,Gold
16660,1984,"HOGSHEAD, Nancy Lynn",USA,Silver
16661,1984,"LEMBERG, Justin",AUS,Bronze
16662,1984,"DICARLO, George Thomas",USA,Gold
16663,1984,"MYKKANEN, John Cary",USA,Silver
16664,1984,"CROFT, June",GBR,Bronze
16665,1984,"COHEN, Tiffany Lisa",USA,Gold
16666,1984,"HARDCASTLE, Sarah",GBR,Silver
16667,1984,"WOODHOUSE, Robert",AUS,Bronze
16668,1984,"BAUMANN, Alexander",CAN,Gold
16669,1984,"PRADO, Ricardo",BRA,Silver
16670,1984,"ZINDLER, Petra",FRG,Bronze
16671,1984,"CAULKINS, Tracy Anne",USA,Gold
16672,1984,"LANDELLS, Suzanne",AUS,Silver
16673,1984,"BARON, Bengt",SWE,Bronze
16674,1984,"JOHANSSON, Per",SWE,Bronze
16675,1984,"LEJDSTROM, Thomas",SWE,Bronze
16676,1984,"ORN, Mikael",SWE,Bronze
16677,1984,"BIONDI, Matthew",USA,Gold
16678,1984,"CAVANAUGH, Christopher Carl",USA,Gold
16679,1984,"GAINES, Ambrose Iv",USA,Gold
16680,1984,"HEATH, Michael Steward",USA,Gold
16681,1984,"BROOKS, Neil",AUS,Silver
16682,1984,"DELANY, Michael",AUS,Silver
16683,1984,"FASALA, Gregory",AUS,Silver
16684,1984,"STOCKWELL, Marcus",AUS,Silver
16685,1984,"PIELKE, Christiane",FRG,Bronze
16686,1984,"SCHUSTER, Susanne",FRG,Bronze
16687,1984,"SEICK, Karin",FRG,Bronze
16688,1984,"ZSCHERPE, Iris",FRG,Bronze
16689,1984,"HOGSHEAD, Nancy Lynn",USA,Gold
16690,1984,"JOHNSON, Jenna Leigh",USA,Gold
16691,1984,"STEINSEIFER, Carolyn",USA,Gold
16692,1984,"TORRES, Dara",USA,Gold
16693,1984,"REIJERS, Desi",NED,Silver
16694,1984,"VAN BENTUM, Conny",NED,Silver
16695,1984,"VERSTAPPEN, Annemarie",NED,Silver
16696,1984,"VOSKES, Elles",NED,Silver
16697,1984,"BUCHANAN, Glenn",AUS,Bronze
16698,1984,"EVANS, Peter",AUS,Bronze
16699,1984,"KERRY, Mark",AUS,Bronze
16700,1984,"STOCKWELL, Marcus",AUS,Bronze
16701,1984,"CAREY, Richard John",USA,Gold
16702,1984,"GAINES, Ambrose Iv",USA,Gold
16703,1984,"LUNDQUIST, Steven K.",USA,Gold
16704,1984,"MORALES, Pablo",USA,Gold
16705,1984,"DAVIS, Victor",CAN,Silver
16706,1984,"GOSS, Donald Alexander",CAN,Silver
16707,1984,"PONTING, Thomas",CAN,Silver
16708,1984,"WEST, Michael",CAN,Silver
16709,1984,"ABDO, Reema",CAN,Bronze
16710,1984,"MAC PHERSON, Michelle",CAN,Bronze
16711,1984,"OTTENBRITE, Anne",CAN,Bronze
16712,1984,"RAI, Pamela",CAN,Bronze
16713,1984,"ANDREWS, Theresa",USA,Gold
16714,1984,"CAULKINS, Tracy Anne",USA,Gold
16715,1984,"HOGSHEAD, Nancy Lynn",USA,Gold
16716,1984,"MEAGHER, Mary T.",USA,Gold
16717,1984,"BEYERMANN, Ina",FRG,Silver
16718,1984,"HASSE, Ute",FRG,Silver
16719,1984,"SCHLICHT, Svenja",FRG,Silver
16720,1984,"SEICK, Karin",FRG,Silver
16721,1984,"ASTBURY, Andrew",GBR,Bronze
16722,1984,"COCHRAN, Neil",GBR,Bronze
16723,1984,"EASTER, Paul Robert",GBR,Bronze
16724,1984,"HOWE, Paul Tony",GBR,Bronze
16725,1984,"FLOAT, Jeffrey James",USA,Gold
16726,1984,"HAYES, Lawrence Bruce",USA,Gold
16727,1984,"HEATH, Michael Steward",USA,Gold
16728,1984,"LARSON, David Erwin",USA,Gold
16729,1984,"FAHRNER, Thomas",FRG,Silver
16730,1984,"GROSS, Michael",FRG,Silver
16731,1984,"KORTHALS, Dirk",FRG,Silver
16732,1984,"SCHOWTKA, Alexander",FRG,Silver
16733,1984,"HARDCASTLE, Sarah",GBR,Bronze
16734,1984,"COHEN, Tiffany Lisa",USA,Gold
16735,1984,"RICHARDSON, Michele",USA,Silver
16736,1984,"KIMURA, Saeko",JPN,Bronze
16737,1984,"MOTOYOSHI, Miwako",JPN,Bronze
16738,1984,"COSTIE, Candace",USA,Gold
16739,1984,"RUIZ-CONFORTO, Tracie Lehuanani",USA,Gold
16740,1984,"HAMBROOK, Sharon",CAN,Silver
16741,1984,"KRYCZKA, Kelly",CAN,Silver
16742,1984,"MOTOYOSHI, Miwako",JPN,Bronze
16743,1984,"RUIZ-CONFORTO, Tracie Lehuanani",USA,Gold
16744,1984,"WALDO, Carolyn",CAN,Silver
16745,1984,"CHALMOWSKY, Santiago",FRG,Bronze
16746,1984,"FERNANDEZ, Armando",FRG,Bronze
16747,1984,"FREUND, Roland",FRG,Bronze
16748,1984,"HOPPE, Rainer",FRG,Bronze
16749,1984,"HUBER, Thomas",FRG,Bronze
16750,1984,"LOEBB, Thomas",FRG,Bronze
16751,1984,"OBSCHERNIKAT, Werner",FRG,Bronze
16752,1984,"OSSELMANN, Rainer",FRG,Bronze
16753,1984,"OTTO, Frank",FRG,Bronze
16754,1984,"RÖHLE, Peter",FRG,Bronze
16755,1984,"SCHRODER, Jurgen",FRG,Bronze
16756,1984,"STAMM, Hagen",FRG,Bronze
16757,1984,"THEISMANN, Dirk",FRG,Bronze
16758,1984,"ANDRIC, Dragan",YUG,Gold
16759,1984,"BEBIC, Milivoj",YUG,Gold
16760,1984,"BUKIC, Perica",YUG,Gold
16761,1984,"DJUHO, Veselin",YUG,Gold
16762,1984,"KRIVOKAPIC, Milorad",YUG,Gold
16763,1984,"LUSIC, Deni",YUG,Gold
16764,1984,"MILANOVIC, Igor",YUG,Gold
16765,1984,"PASKVALIN, Tomislav",YUG,Gold
16766,1984,"PETROVIC, Zoran",YUG,Gold
16767,1984,"POPOVIC, Andrija",YUG,Gold
16768,1984,"ROJE, Zoran",YUG,Gold
16769,1984,"SUKNO, Goran",YUG,Gold
16770,1984,"VULETIC, Bozo",YUG,Gold
16771,1984,"BURKE, Douglas Lambert",USA,Silver
16772,1984,"CAMPBELL, George Peter",USA,Silver
16773,1984,"CAMPBELL, Jodocus David",USA,Silver
16774,1984,"DORST, Christopher Taylor",USA,Silver
16775,1984,"FIGUEROA, Gary Lee",USA,Silver
16776,1984,"MCDONALD, Andrew J.",USA,Silver
16777,1984,"ROBERTSON, Kevin George",USA,Silver
16778,1984,"SCHROEDER, Terence Alan",USA,Silver
16779,1984,"SHAW, Timothy Andrew",USA,Silver
16780,1984,"SIMAN, John O'Connell",USA,Silver
16781,1984,"SVENDSEN, Jon Howard",USA,Silver
16782,1984,"VARGAS, Joseph Michael",USA,Silver
16783,1984,"WILSON, Craig Martin",USA,Silver
16784,1984,"YAMAMOTO, Hiroshi",JPN,Bronze
16785,1984,"PACE, Darrell Owen",USA,Gold
16786,1984,"MCKINNEY, Richard Lee",USA,Silver
16787,1984,"KIM, Jin-Ho",KOR,Bronze
16788,1984,"SEO, Hyang-Soon",KOR,Gold
16789,1984,"LI, Ling-Juan",CHN,Silver
16790,1984,"MUSYOKI, Michael",KEN,Bronze
16791,1984,"COVA, Alberto",ITA,Gold
16792,1984,"MCLEOD, Michael",GBR,Silver
16793,1984,"JOHNSON, Ben",CAN,Bronze
16794,1984,"LEWIS, Carl",USA,Gold
16795,1984,"GRADDY, Samuel Louis",USA,Silver
16796,1984,"OTTEY-PAGE, Merlene",JAM,Bronze
16797,1984,"ASHFORD, Evelyn",USA,Gold
16798,1984,"BROWN, Alice Regina",USA,Silver
16799,1984,"CHARDONNET, Michele",FRA,Bronze
16800,1984,"TURNER, Kim",USA,Bronze
16801,1984,"FITZGERALD-BROWN, Benita",USA,Gold
16802,1984,"STRONG, Shirley",GBR,Silver
16803,1984,"BRYGGARE, Arto",FIN,Bronze
16804,1984,"KINGDOM, Roger",USA,Gold
16805,1984,"FOSTER, Gregory",USA,Silver
16806,1984,"ABASCAL GOMEZ, Jose Manuel",ESP,Bronze
16807,1984,"COE, Sebastian",GBR,Gold
16808,1984,"CRAM, Stephen",GBR,Silver
16809,1984,"PUICA, Maricica",ROU,Bronze
16810,1984,"DORIO, Gabriella",ITA,Gold
16811,1984,"BESLIU-MELINTE, Doina",ROU,Silver
16812,1984,"JEFFERSON, Thomas Theodore",USA,Bronze
16813,1984,"LEWIS, Carl",USA,Gold
16814,1984,"BAPTISTE, Kirk",USA,Silver
16815,1984,"OTTEY-PAGE, Merlene",JAM,Bronze
16816,1984,"BRISCO-HOOKS, Valerie Ann",USA,Gold
16817,1984,"GRIFFITH-JOYNER, Florence",USA,Silver
16818,1984,"DAMILANO, Maurizio",ITA,Bronze
16819,1984,"CANTO GUDINO, Ernesto",MEX,Gold
16820,1984,"GONZALEZ, Raul",MEX,Silver
16821,1984,"WILLIAMS, Lynn",CAN,Bronze
16822,1984,"PUICA, Maricica",ROU,Gold
16823,1984,"SLY, Wendy",GBR,Silver
16824,1984,"DIEMER, Brian Lee",USA,Bronze
16825,1984,"KORIR, Julius",KEN,Gold
16826,1984,"MAHMOUD, Joseph",FRA,Silver
16827,1984,"MCKAY, Antonio Ricardo",USA,Bronze
16828,1984,"BABERS, Alonzo C.",USA,Gold
16829,1984,"TIACOH, Gabriel",CIV,Silver
16830,1984,"SMALLWOOD-COOK, Kathryn",GBR,Bronze
16831,1984,"BRISCO-HOOKS, Valerie Ann",USA,Gold
16832,1984,"CHEESEBOROUGH, Chandra Danette",USA,Silver
16833,1984,"SCHMID, Harald",FRG,Bronze
16834,1984,"MOSES, Edwin",USA,Gold
16835,1984,"HARRIS, Daniel Lee",USA,Silver
16836,1984,"COJOCARU, Cristina",ROU,Bronze
16837,1984,"EL MOUTAWAKEL, Nawal",MAR,Gold
16838,1984,"BROWN, Judith Lynne",USA,Silver
16839,1984,"HINDS, Sterling",CAN,Bronze
16840,1984,"JOHNSON, Ben",CAN,Bronze
16841,1984,"SHARPE, Anthony",CAN,Bronze
16842,1984,"WILLIAMS, Desai",CAN,Bronze
16843,1984,"BROWN, Ronald James",USA,Gold
16844,1984,"GRADDY, Samuel Louis",USA,Gold
16845,1984,"LEWIS, Carl",USA,Gold
16846,1984,"SMITH, Calvin",USA,Gold
16847,1984,"LAWRENCE, Albert",JAM,Silver
16848,1984,"MEGHOO, Gregory",JAM,Silver
16849,1984,"QUARRIE, Donald",JAM,Silver
16850,1984,"STEWART, Ray",JAM,Silver
16851,1984,"GODDARD-CALLENDER, Beverley",GBR,Bronze
16852,1984,"HUNTE-OAKES, Heather",GBR,Bronze
16853,1984,"JACOBS, Simmone",GBR,Bronze
16854,1984,"SMALLWOOD-COOK, Kathryn",GBR,Bronze
16855,1984,"ASHFORD, Evelyn",USA,Gold
16856,1984,"BOLDEN, Jeanette",USA,Gold
16857,1984,"BROWN, Alice Regina",USA,Gold
16858,1984,"CHEESEBOROUGH, Chandra Danette",USA,Gold
16859,1984,"BAILEY, Angela",CAN,Silver
16860,1984,"GAREAU, France",CAN,Silver
16861,1984,"PAYNE-WIGGINS, Marita",CAN,Silver
16862,1984,"TAYLOR-ISSAJENKO, Angella",CAN,Silver
16863,1984,"EGBUNIKE, Innocent",NGR,Bronze
16864,1984,"PETERS, Rotimi",NGR,Bronze
16865,1984,"UGBUSIEN, Moses",NGR,Bronze
16866,1984,"UTI, Sunday",NGR,Bronze
16867,1984,"ARMSTEAD, Raymond",USA,Gold
16868,1984,"BABERS, Alonzo C.",USA,Gold
16869,1984,"MCKAY, Antonio Ricardo",USA,Gold
16870,1984,"NIX, Sunder L.",USA,Gold
16871,1984,"AKABUSI, Kriss Kezie Uche",GBR,Silver
16872,1984,"BENNETT, Todd Anthony",GBR,Silver
16873,1984,"BROWN, Philip Andrew",GBR,Silver
16874,1984,"COOK, Gary Peter",GBR,Silver
16875,1984,"BUSSMANN, Gabriele",FRG,Bronze
16876,1984,"GAUGEL, Heidi-Elke",FRG,Bronze
16877,1984,"SCHULTE-MATTLER-SCHMIDT, Heike",FRG,Bronze
16878,1984,"THIMM-FINGER, Ute",FRG,Bronze
16879,1984,"BRISCO-HOOKS, Valerie Ann",USA,Gold
16880,1984,"CHEESEBOROUGH, Chandra Danette",USA,Gold
16881,1984,"HOWARD, Sherryl Frances",USA,Gold
16882,1984,"LEATHERWOOD-KING, Lillie Mae",USA,Gold
16883,1984,"CROOKS, Charmaine",CAN,Silver
16884,1984,"KILLINGBECK, Molly",CAN,Silver
16885,1984,"PAYNE-WIGGINS, Marita",CAN,Silver
16886,1984,"RICHARDSON-BRISCOE, Jillian",CAN,Silver
16887,1984,"LEITAO, Antonio",POR,Bronze
16888,1984,"AOUITA, Said",MAR,Gold
16889,1984,"RYFFEL, Markus",SUI,Silver
16890,1984,"BELLUCCI, Sandro",ITA,Bronze
16891,1984,"GONZALEZ, Raul",MEX,Gold
16892,1984,"GUSTAFSSON, Bo",SWE,Silver
16893,1984,"JONES, Earl",USA,Bronze
16894,1984,"CRUZ, Joaquim",BRA,Gold
16895,1984,"COE, Sebastian",GBR,Silver
16896,1984,"LOVIN, Fita",ROU,Bronze
16897,1984,"BESLIU-MELINTE, Doina",ROU,Gold
16898,1984,"GALLAGHER, Kimberley Ann",USA,Silver
16899,1984,"WENTZ, Siegfried",FRG,Bronze
16900,1984,"THOMPSON, Daley",GBR,Gold
16901,1984,"HINGSEN, Jurgen",FRG,Silver
16902,1984,"POWELL, John Gates",USA,Bronze
16903,1984,"DANNEBERG, Rolf",FRG,Gold
16904,1984,"WILKINS, Malcolm Maurice",USA,Silver
16905,1984,"TACU-CRAICIUNESCU, Florenta",ROU,Bronze
16906,1984,"STALMAN, Ria G.",NED,Gold
16907,1984,"DENIZ, Leslie Jean",USA,Silver
16908,1984,"PLOGHAUS, Klaus",FRG,Bronze
16909,1984,"TIAINEN, Juha",FIN,Gold
16910,1984,"RIEHM, Karl-Hans",FRG,Silver
16911,1984,"EVERTS, Sabine",FRG,Bronze
16912,1984,"NUNN-SAUNDERS-CEARNS, Glyniss Leanne",AUS,Gold
16913,1984,"JOYNER-KERSEE, Jackie",USA,Silver
16914,1984,"ZHU, Jian-Hua",CHN,Bronze
16915,1984,"MÖGENBURG, Dietmar",FRG,Gold
16916,1984,"SJÖBERG, Patrick",SWE,Silver
16917,1984,"HUNTLEY, Johanna Luann",USA,Bronze
16918,1984,"MEYFARTH, Ulrike",FRG,Gold
16919,1984,"SIMEONI, Sara",ITA,Silver
16920,1984,"ELDEBRINK, Kenth",SWE,Bronze
16921,1984,"HARKONEN, Arto",FIN,Gold
16922,1984,"OTTLEY, David",GBR,Silver
16923,1984,"WHITBREAD, Fatima",GBR,Bronze
16924,1984,"SANDERSON, Teresa",GBR,Gold
16925,1984,"LILLAK, Kristiina",FIN,Silver
16926,1984,"EVANGELISTI, Giovanni",ITA,Bronze
16927,1984,"LEWIS, Carl",USA,Gold
16928,1984,"HONEY, Gary",AUS,Silver
16929,1984,"HEARNSHAW, Susan",GBR,Bronze
16930,1984,"CUSMIR-STANCIU, Anisoara",ROU,Gold
16931,1984,"IONESCU, Valeria (Vali)",ROU,Silver
16932,1984,"SPEDDING, Charles",GBR,Bronze
16933,1984,"LOPES, Carlos",POR,Gold
16934,1984,"TREACY, John",IRL,Silver
16935,1984,"MOTA, Rosa",POR,Bronze
16936,1984,"BENOIT, Joan",USA,Gold
16937,1984,"WAITZ-ANDERSEN, Grete",NOR,Silver
16938,1984,"BELL, Earl Holmes",USA,Bronze
16939,1984,"VIGNERON, Thierry",FRA,Bronze
16940,1984,"QUINON, Pierre",FRA,Gold
16941,1984,"TULLY, Michael Scott",USA,Silver
16942,1984,"LAUT, David Lester",USA,Bronze
16943,1984,"ANDREI, Alessandro",ITA,Gold
16944,1984,"CARTER, Michael D'Andrea",USA,Silver
16945,1984,"MULHALL-MARTIN, Gael",AUS,Bronze
16946,1984,"LOSCH, Claudia",FRG,Gold
16947,1984,"LOGHIN, Mihaela",ROU,Silver
16948,1984,"CONNOR, Keith",GBR,Bronze
16949,1984,"JOYNER, Alfredrick Alphonzo",USA,Gold
16950,1984,"CONLEY, Mike",USA,Silver
16951,1984,"DALIPAGIC, Drazen",YUG,Bronze
16952,1984,"HADZIC, Saabit",YUG,Bronze
16953,1984,"KNEGO, Andro",YUG,Bronze
16954,1984,"MUTAPCIC, Emir",YUG,Bronze
16955,1984,"NAKIC-VOJNOVIC, Mihovil",YUG,Bronze
16956,1984,"PETROVIC, Aleksandar",YUG,Bronze
16957,1984,"PETROVIC, Drazen",YUG,Bronze
16958,1984,"RADOVANOVIC, Ratko",YUG,Bronze
16959,1984,"SUNARA, Ivan",YUG,Bronze
16960,1984,"VUKICEVIC, Branko",YUG,Bronze
16961,1984,"ZIZIC, Rajko",YUG,Bronze
16962,1984,"ZORKIC, Nebojsa",YUG,Bronze
16963,1984,"ALFORD, Steven Todd",USA,Gold
16964,1984,"EWING, Patrick Aloysius",USA,Gold
16965,1984,"FLEMING, Vernon",USA,Gold
16966,1984,"JORDAN, Michael",USA,Gold
16967,1984,"KLEINE, Joseph William",USA,Gold
16968,1984,"KONCAK, Jon Francis",USA,Gold
16969,1984,"MULLIN, Christopher Paul",USA,Gold
16970,1984,"PERKINS, Samuel Bruce",USA,Gold
16971,1984,"ROBERTSON, Alvin Cyrrale",USA,Gold
16972,1984,"TISDALE, Wayman Lawrence",USA,Gold
16973,1984,"TURNER, Jeffrey Stephen",USA,Gold
16974,1984,"WOOD, Leonard III",USA,Gold
16975,1984,"ARCEGA APERTE, Fernando",ESP,Silver
16976,1984,"BEIRAN LOZANO, Jose Manuel",ESP,Silver
16977,1984,"CORBALAN ALFOCER, Juan Antonio",ESP,Silver
16978,1984,"DE LA CRUZ FERMANELLI, Juan Domingo",ESP,Silver
16979,1984,"JIMENEZ FERNANDEZ, Andres",ESP,Silver
16980,1984,"LLORENTE GENTO, Jose Luis",ESP,Silver
16981,1984,"LOPEZ, Juan Maria",ESP,Silver
16982,1984,"MARGALL TAULER, Jose Maria",ESP,Silver
16983,1984,"MARTIN ESPINA, Fernando",ESP,Silver
16984,1984,"ROMAY PEREIRO, Fernando",ESP,Silver
16985,1984,"SAN EPIFANIO RUIZ, Juan Antonio",ESP,Silver
16986,1984,"SOLOZABAL, Ignacio",ESP,Silver
16987,1984,"BA, Yan",CHN,Bronze
16988,1984,"CHEN, Yue-Fang",CHN,Bronze
16989,1984,"CONG, Xuedi",CHN,Bronze
16990,1984,"LI, Xiao-Qin",CHN,Bronze
16991,1984,"LIU, Qing",CHN,Bronze
16992,1984,"QIU, Chen",CHN,Bronze
16993,1984,"SONG, Xiao-Bo",CHN,Bronze
16994,1984,"WANG, Jun",CHN,Bronze
16995,1984,"XIU, Li-Juan",CHN,Bronze
16996,1984,"ZHANG, Hui",CHN,Bronze
16997,1984,"ZHANG, Yue-Qin",CHN,Bronze
16998,1984,"ZHENG, Haixia",CHN,Bronze
16999,1984,"BOSWELL, Catherine La Ora",USA,Gold
17000,1984,"CURRY, Denise Marie",USA,Gold
17001,1984,"DONOVAN, Anne Theresa",USA,Gold
17002,1984,"EDWARDS, Teresa",USA,Gold
17003,1984,"HENRY, Ludi ""Lea""",USA,Gold
17004,1984,"LAWRENCE, Janice Faye",USA,Gold
17005,1984,"MCGEE, Pamela Denise",USA,Gold
17006,1984,"MENKEN-SCHAUDT, Carol Jean",USA,Gold
17007,1984,"MILLER, Cheryl Deann",USA,Gold
17008,1984,"MULKEY, Kimberly Duane",USA,Gold
17009,1984,"NOBLE, Cindy Jo.",USA,Gold
17010,1984,"WOODARD, Lynette",USA,Gold
17011,1984,"CHOI, Aei-Young",KOR,Silver
17012,1984,"CHOI, Kyung-Hee",KOR,Silver
17013,1984,"JEONG, Myung-Hee",KOR,Silver
17014,1984,"KIM, Eun-Sook",KOR,Silver
17015,1984,"KIM, Hwa-Soon",KOR,Silver
17016,1984,"KIM, Young-Hee",KOR,Silver
17017,1984,"LEE, Hyung-Sook",KOR,Silver
17018,1984,"LEE, Mi-Ja",KOR,Silver
17019,1984,"MOON, Kyung-Ja",KOR,Silver
17020,1984,"PARK, Chan-Sook",KOR,Silver
17021,1984,"PARK, Yang-Gae",KOR,Silver
17022,1984,"SUNG, Jung-A",KOR,Silver
17023,1984,"BOLIVAR, Jose Marcelino",VEN,Bronze
17024,1984,"MWILA, Keith",ZAM,Bronze
17025,1984,"GONZALEZ, Paul Garza Jr.",USA,Gold
17026,1984,"TODISCO, Salvatore",ITA,Silver
17027,1984,"SALIHU, Azis",YUG,Bronze
17028,1984,"WELLS, Robert",GBR,Bronze
17029,1984,"BIGGS, Tyrell",USA,Gold
17030,1984,"DAMIANI, Francesco",ITA,Silver
17031,1984,"BILALI, Ibrahim",KEN,Bronze
17032,1984,"CAN, Eyup",TUR,Bronze
17033,1984,"MCCRORY, Steven D.",USA,Gold
17034,1984,"REDZEPOVSKI, Redzep",YUG,Silver
17035,1984,"NOLASCO, Pedres",DOM,Bronze
17036,1984,"WALTERS, Dale",CAN,Bronze
17037,1984,"STECCA, Maurizio",ITA,Gold
17038,1984,"LOPEZ, Hector",MEX,Silver
17039,1984,"AYKAC, Turgut",TUR,Bronze
17040,1984,"CATARI PERAZA, Omar",VEN,Bronze
17041,1984,"TAYLOR, Meldrick",USA,Gold
17042,1984,"KONYEGWACHIE, Peter",NGR,Silver
17043,1984,"CHUN, Chil-Sung",KOR,Bronze
17044,1984,"NDONGO-EBANGA, Martin",CMR,Bronze
17045,1984,"WHITAKER, Pernell",USA,Gold
17046,1984,"ORTIZ, Luis F.",PUR,Silver
17047,1984,"FULGER, Mircea",ROU,Bronze
17048,1984,"PUZOVIC, Mirko",YUG,Bronze
17049,1984,"PAGE, Jeremy Louis",USA,Gold
17050,1984,"UMPONMAHA, Dhawee",THA,Silver
17051,1984,"BRUNO, Luciano",ITA,Bronze
17052,1984,"NYMAN, Joni",FIN,Bronze
17053,1984,"BRELAND, Mark Anthony",USA,Gold
17054,1984,"AN, Young-Su",KOR,Silver
17055,1984,"TIOZZO, Christophe",FRA,Bronze
17056,1984,"ZIELONKA, Manfred",FRG,Bronze
17057,1984,"TATE, Frank",USA,Gold
17058,1984,"O'SULLIVAN, Shawn",CAN,Silver
17059,1984,"GONZALEZ, Aristides",PUR,Bronze
17060,1984,"ZAOUI, Mohamed",ALG,Bronze
17061,1984,"SHIN, Joon-Sup",KOR,Gold
17062,1984,"HILL, Virgil Eugene",USA,Silver
17063,1984,"HOLYFIELD, Evander",USA,Bronze
17064,1984,"MOUSSA, Mustapha",ALG,Bronze
17065,1984,"JOSIPOVIC, Antun",YUG,Gold
17066,1984,"BARRY, Kevin",NZL,Silver
17067,1984,"MUSONE, Angelo",ITA,Bronze
17068,1984,"VANDERLIJDE, Arnold",NED,Bronze
17069,1984,"TILLMAN, Henry",USA,Gold
17070,1984,"DEWIT, Willie",CAN,Silver
17071,1984,"JAKOBSEN, Henning Lynge",DEN,Bronze
17072,1984,"EICKE, Ulrich",FRG,Gold
17073,1984,"CAIN, Lawrence",CAN,Silver
17074,1984,"OLARU, Costica",ROU,Bronze
17075,1984,"CAIN, Lawrence",CAN,Gold
17076,1984,"JAKOBSEN, Henning Lynge",DEN,Silver
17077,1984,"HOYER, Didier",FRA,Bronze
17078,1984,"RENAUD, Eric",FRA,Bronze
17079,1984,"PATZAICHIN, Ivan",ROU,Gold
17080,1984,"SIMIONOV, Toma",ROU,Gold
17081,1984,"LJUBEK, Matija",YUG,Silver
17082,1984,"NISOVIC, Mirko",YUG,Silver
17083,1984,"MIGUEZ GOMEZ, Enrique",ESP,Bronze
17084,1984,"SUAREZ AMADOR, Narciso",ESP,Bronze
17085,1984,"LJUBEK, Matija",YUG,Gold
17086,1984,"NISOVIC, Mirko",YUG,Gold
17087,1984,"PATZAICHIN, Ivan",ROU,Silver
17088,1984,"SIMIONOV, Toma",ROU,Silver
17089,1984,"BARTON, Gregory Mark",USA,Bronze
17090,1984,"THOMPSON, Alan Blair",NZL,Gold
