,Edition,Athlete,NOC,Medal
5157,1928,"ENGELHARD, Hermann",GER,Bronze
5158,1928,"LOWE, Douglas Gordon",GBR,Gold
5159,1928,"BYLEHN, Erik",SWE,Silver
5160,1928,"GENTZEL, Inga K.",SWE,Bronze
5161,1928,"RADKE, Karoline ""Lina""",GER,Gold
5162,1928,"HITOMI, Kinue",JPN,Silver
5163,1928,"DOHERTY, John Kenneth",USA,Bronze
5164,1928,"YRJÖLÄ, Paavo Ilmari",FIN,Gold
5165,1928,"JÄRVINEN, Akiles Eero Johannes",FIN,Silver
5166,1928,"CORSON, James Hunt",USA,Bronze
5167,1928,"HOUSER, Lemuel Clarence",USA,Gold
5168,1928,"KIVI, Antero Lauro",FIN,Silver
5169,1928,"SVEDBERG, Ruth A.",SWE,Bronze
5170,1928,"KONOPACKA, Halina",POL,Gold
5171,1928,"COPELAND, Lillian",USA,Silver
5172,1928,"BLACK, Edmund Franklin",USA,Bronze
5173,1928,"O'CALLAGHAN, Patrick",IRL,Gold
5174,1928,"SKIÖLD, Ossian E.",SWE,Silver
5175,1928,"MENARD, Claude Charles",FRA,Bronze
5176,1928,"KING, Robert Wade",USA,Gold
5177,1928,"HEDGES, Benjamen Van Doren",USA,Silver
5178,1928,"WILEY, Mildred Olive",USA,Bronze
5179,1928,"CATHERWOOD, Ethel",CAN,Gold
5180,1928,"GISOLF, Carolina Anna",NED,Silver
5181,1928,"SUNDE, Olav",NOR,Bronze
5182,1928,"LUNDQVIST, Erik H.",SWE,Gold
5183,1928,"SZEPES-STRAUCH, Bela",HUN,Silver
5184,1928,"BATES, Alfred Hilborn",USA,Bronze
5185,1928,"HAMM, Edward Barton",USA,Gold
5186,1928,"CATOR, Silvio M.",HAI,Silver
5187,1928,"MARTTELIN, Martti B.",FIN,Bronze
5188,1928,"EL OUAFI, BoughÃ©ra Mohamed",FRA,Gold
5189,1928,"PLAZA REYES, Manuel",CHI,Silver
5190,1928,"MCGINNIS, Charles English",USA,Bronze
5191,1928,"CARR, Sabin William",USA,Gold
5192,1928,"DROEGEMUELLER, William Herbert",USA,Silver
5193,1928,"HIRSCHFELD, Emil",GER,Bronze
5194,1928,"KUCK, John H.",USA,Gold
5195,1928,"BRIX, Herman Harold",USA,Silver
5196,1928,"TUULOS, Vilho Immanuel",FIN,Bronze
5197,1928,"ODA, Mikio",JPN,Gold
5198,1928,"CASEY, Levi B.",USA,Silver
5199,1928,"CAVAGNOLI, Carlo",ITA,Bronze
5200,1928,"KOCSIS, Antal",HUN,Gold
5201,1928,"APELL, Armand",FRA,Silver
5202,1928,"MICHAELSEN, Michael Jacob",DEN,Bronze
5203,1928,"RODRIGUEZ JURADO, Arturo",ARG,Gold
5204,1928,"RAMM, Nils Arvid",SWE,Silver
5205,1928,"ISAACS, Harry",RSA,Bronze
5206,1928,"TAMAGNINI, Vittorio",ITA,Gold
5207,1928,"DALEY, John Lawrence",USA,Silver
5208,1928,"DEVINE, Harold George",USA,Bronze
5209,1928,"VAN KLAVEREN, Lambertus",NED,Gold
5210,1928,"PERALTA, Victor",ARG,Silver
5211,1928,"BERGGREN, Gunnar A. E.",SWE,Bronze
5212,1928,"ORLANDI, Carlo",ITA,Gold
5213,1928,"HALAIKO, Stephen Michael",USA,Silver
5214,1928,"SMILLIE, Raymond",CAN,Bronze
5215,1928,"MORGAN, Edward",NZL,Gold
5216,1928,"LANDINI, Raul",ARG,Silver
5217,1928,"STEYAERT, Léonard",BEL,Bronze
5218,1928,"TOSCANI, Piero",ITA,Gold
5219,1928,"HERMANEK, Jan",TCH,Silver
5220,1928,"MILJON, Karel Leendert",NED,Bronze
5221,1928,"AVENDANO, Victor",ARG,Gold
5222,1928,"PISTULLA, Ernst",GER,Silver
5223,1928,"CARLSSON, Gösta V.",SWE,Bronze
5224,1928,"HANSEN, Henry Peter Christian",DEN,Gold
5225,1928,"SOUTHALL, Frank William",GBR,Silver
5226,1928,"CARLSSON, Gösta V.",SWE,Bronze
5227,1928,"JANSSON, Erik",SWE,Bronze
5228,1928,"JOHNSSON, E. Georg",SWE,Bronze
5229,1928,"HANSEN, Henry Peter Christian",DEN,Gold
5230,1928,"JÖRGENSEN, Oving Orla",DEN,Gold
5231,1928,"NIELSEN, Leo",DEN,Gold
5232,1928,"LAUTERWASSER, John Jacob",GBR,Silver
5233,1928,"MIDDLETON, John Kenneth",GBR,Silver
5234,1928,"SOUTHALL, Frank William",GBR,Silver
5235,1928,"FALCK HANSEN, Willy",DEN,Bronze
5236,1928,"BEAUFRAND, Roger",FRA,Gold
5237,1928,"MAZAIRAC, Antonius Hendrikus",NED,Silver
5238,1928,"GRAY, Edgar Laurence",AUS,Bronze
5239,1928,"FALCK HANSEN, Willy",DEN,Gold
5240,1928,"BOSCH VAN DRAKESTEIN, Gerald Henri",NED,Silver
5241,1928,"BERNHARDT, Hans",GER,Bronze
5242,1928,"KÖTHER, Karl",GER,Bronze
5243,1928,"LEENE, Bernardus Petrus",NED,Gold
5244,1928,"VAN DIJK, Daniel (Daan)",NED,Gold
5245,1928,"CHAMBERS, Ernest Henry",GBR,Silver
5246,1928,"SIBBIT, John Ephraim",GBR,Silver
5247,1928,"FALCK HANSEN, Willy",DEN,Bronze
5248,1928,"BEAUFRAND, Roger",FRA,Gold
5249,1928,"MAZAIRAC, Antonius Hendrikus",NED,Silver
5250,1928,"SOUTHALL, Michael George",GBR,Bronze
5251,1928,"WYLD, Frederick Henry",GBR,Bronze
5252,1928,"WYLD, Leonard Arthur",GBR,Bronze
5253,1928,"WYLD, Percy",GBR,Bronze
5254,1928,"CATTANEO, Marco",ITA,Gold
5255,1928,"FACCIANI, Cesare",ITA,Gold
5256,1928,"LUSIANI, Mario",ITA,Gold
5257,1928,"TASSELLI, Luigi",ITA,Gold
5258,1928,"BRASPENNIN, Adriaan Jacobus",NED,Silver
5259,1928,"MAAS, Johannes Leonardus",NED,Silver
5260,1928,"PIJNENBURG, Johannes Baptist Norbertus",NED,Silver
5261,1928,"VAN DER HORST, Pieter M.",NED,Silver
5262,1928,"OLSON, Ragnar",SWE,Bronze
5263,1928,"VON LANGEN, Carl-Friedrich",GER,Gold
5264,1928,"MARION, Charles Louis Pierre",FRA,Silver
5265,1928,"LE HEUX, Gerard Willem",NED,Bronze
5266,1928,"VAN REEDE, Jan Hermannus",NED,Bronze
5267,1928,"VERSTEEGH, Pierre Marie Robert",NED,Bronze
5268,1928,"LINKENBACH, Hermann",GER,Gold
5269,1928,"VON LANGEN, Carl-Friedrich",GER,Gold
5270,1928,"VON LOTZBECK, Eugen",GER,Gold
5271,1928,"BONDE, Carl",SWE,Silver
5272,1928,"LUNDBLAD, Janne",SWE,Silver
5273,1928,"OLSON, Ragnar",SWE,Silver
5274,1928,"NEUMANN, Bruno",GER,Bronze
5275,1928,"PAHUD DE MORTANGES, Charles Ferdinand",NED,Gold
5276,1928,"DE KRUIJFF, Gerard Pieter",NED,Silver
5277,1928,"ANTONIEWICZ, Michal",POL,Bronze
5278,1928,"DE ROMMEL (BARON), Karol",POL,Bronze
5279,1928,"TRENKWALD, Jozef",POL,Bronze
5280,1928,"DE KRUIJFF, Gerard Pieter",NED,Gold
5281,1928,"PAHUD DE MORTANGES, Charles Ferdinand",NED,Gold
5282,1928,"VAN DER VOORT VAN ZIJP, Adolf Dirk C.",NED,Gold
5283,1928,"JOHANSEN, Wilhelm Eugen",NOR,Silver
5284,1928,"ORDING, Bjart",NOR,Silver
5285,1928,"QVIST, Arthur",NOR,Silver
5286,1928,"KUHN, Charles-Gustave",SUI,Bronze
5287,1928,"VENTURA, Frantisek",TCH,Gold
5288,1928,"BERTRAN DE BALANDA, Pierre Louis",FRA,Silver
5289,1928,PEPITA,SUI,Bronze
5290,1928,"BJÖRNSTJERNA, Carl",SWE,Bronze
5291,1928,"HALLBERG, Ernst",SWE,Bronze
5292,1928,"HANSEN, Karl",SWE,Bronze
5293,1928,DE LOS TRUJILLOS (MARQUIS),ESP,Gold
5294,1928,"GARCIA FERNANDEZ, Julio",ESP,Gold
5295,1928,"NAVARRO-MORENES, José",ESP,Gold
5296,1928,"ANTONIEWICZ, Michal",POL,Silver
5297,1928,"GZOWSKI, Kazimierz",POL,Silver
5298,1928,"SZOSLAND, Kazimierz",POL,Silver
5299,1928,"CALNAN, George Charles",USA,Bronze
5300,1928,"GAUDIN, Lucien",FRA,Gold
5301,1928,"BUCHARD, Georges",FRA,Silver
5302,1928,"GAUDINI, Giulio",ITA,Bronze
5303,1928,"GAUDIN, Lucien",FRA,Gold
5304,1928,"CASMIR, Erwin",GER,Silver
5305,1928,"OELKERS, Olga",GER,Bronze
5306,1928,"MAYER, Helene",GER,Gold
5307,1928,"FREEMAN, Muriel B.",GBR,Silver
5308,1928,"ANGANUZZI, Raul",ARG,Bronze
5309,1928,"CAMET, Carmelo F.",ARG,Bronze
5310,1928,"LARRAZ, Roberto",ARG,Bronze
5311,1928,"LUCCHETTI, Hector Pablo",ARG,Bronze
5312,1928,"LUCCHETTI, Luis J.",ARG,Bronze
5313,1928,"CHIAVACCI, Giorgio",ITA,Gold
5314,1928,"GAUDINI, Giulio",ITA,Gold
5315,1928,"GUARAGNA, Gioachino",ITA,Gold
5316,1928,"PESSINA, Giorgio",ITA,Gold
5317,1928,"PIGNOTTI, Ugo",ITA,Gold
5318,1928,"PULITI, Oreste",ITA,Gold
5319,1928,"CATTIAU, Philippe",FRA,Silver
5320,1928,"DUCRET, Roger François",FRA,Silver
5321,1928,"FLACHER, Raymond P.",FRA,Silver
5322,1928,"GABORIAUD, André",FRA,Silver
5323,1928,"GAUDIN, Lucien",FRA,Silver
5324,1928,"LABATTUT, André",FRA,Silver
5325,1928,"BINI, Bino",ITA,Bronze
5326,1928,"VITEZ TERSZTYANSZKY, Odön",HUN,Gold
5327,1928,"PETSCHAUER, Attila",HUN,Silver
5328,1928,"FRIEDRICH, Tadeusz",POL,Bronze
5329,1928,"LASKOWSKI, Kazimierz",POL,Bronze
5330,1928,"MALECKI, Aleksander S.",POL,Bronze
5331,1928,"PAPÉE, Adam",POL,Bronze
5332,1928,"SEGDA, Wladyslaw",POL,Bronze
5333,1928,"ZABIELSKI, Jerzy",POL,Bronze
5334,1928,"GARAY, Janos",HUN,Gold
5335,1928,"GLYKAIS, Gyula",HUN,Gold
5336,1928,"GOMBOS, Sandor",HUN,Gold
5337,1928,"PETSCHAUER, Attila",HUN,Gold
5338,1928,"RADY, Jozsef",HUN,Gold
5339,1928,"TERSZTYANSZKY, Ödön",HUN,Gold
5340,1928,"ANSELMI, Renato",ITA,Silver
5341,1928,"BINI, Bino",ITA,Silver
5342,1928,"MARZI, Gustavo",ITA,Silver
5343,1928,"PULITI, Oreste",ITA,Silver
5344,1928,"SALAFIA, Emilio",ITA,Silver
5345,1928,"SARROCCHI, Giulio",ITA,Silver
5346,1928,"BALONCIERI, Adolfo",ITA,Bronze
5347,1928,"BANCHERO, Elvio",ITA,Bronze
5348,1928,"BELLINI, Delfo",ITA,Bronze
5349,1928,"BERNARDINI, Fulvio",ITA,Bronze
5350,1928,"CALIGARIS, Umberto",ITA,Bronze
5351,1928,"COMBI, Giampero",ITA,Bronze
5352,1928,"DEGANI, V.",ITA,Bronze
5353,1928,"DEPRA, Giovanni",ITA,Bronze
5354,1928,"FERRARIS, A.",ITA,Bronze
5355,1928,"GASPERI, F.",ITA,Bronze
5356,1928,"GENOVESI, Pietro",ITA,Bronze
5357,1928,"JANNI, Antonio",ITA,Bronze
5358,1928,"LEVRATTO, Virgilio Felice",ITA,Bronze
5359,1928,"MAGNOZZI, Mario",ITA,Bronze
5360,1928,"PASTORE, P.",ITA,Bronze
5361,1928,"PIETROBONI, Silvio",ITA,Bronze
5362,1928,"PITTO, Alfredo",ITA,Bronze
5363,1928,"RIVOLTA, Enrico",ITA,Bronze
5364,1928,"ROSETTA, Virginio",ITA,Bronze
5365,1928,"ROSSETTI, Gino",ITA,Bronze
5366,1928,"SCHIAVIO, Angelo",ITA,Bronze
5367,1928,"VIVIANO, A.",ITA,Bronze
5368,1928,"ANDRADE, José",URU,Gold
5369,1928,"ANSELMO, P.",URU,Gold
5370,1928,"ARISPE, Pedro",URU,Gold
5371,1928,"ARREMON, Juan Pedro",URU,Gold
5372,1928,"BARTIBAS, V.",URU,Gold
5373,1928,"BATIGNANI, F.",URU,Gold
5374,1928,"BORJAS, René",URU,Gold
5375,1928,"CAMPOLO, Antonio",URU,Gold
5376,1928,"CANAVESI, Adhemar",URU,Gold
5377,1928,"CASTRO, Hector",URU,Gold
5378,1928,"CEA, Pedro",URU,Gold
5379,1928,"FERNANDEZ, Lorenzo",URU,Gold
5380,1928,"FIGUEROA, Roberto",URU,Gold
5381,1928,"GESTIDO, Alvaro",URU,Gold
5382,1928,"MAZALI, AndrÃ©s",URU,Gold
5383,1928,"MELOGNO, A.",URU,Gold
5384,1928,"NASAZZI, José",URU,Gold
5385,1928,"PETRONE, Pedro",URU,Gold
5386,1928,"PIRIZ, Juan",URU,Gold
5387,1928,"SCARONE, Hector",URU,Gold
5388,1928,"TEJERA, D.",URU,Gold
5389,1928,"URDINARAN, Antonio",URU,Gold
5390,1928,"BIDOGLIO, Ludovico",ARG,Silver
5391,1928,"BOSIO, Angel",ARG,Silver
5392,1928,"CALANDRA, Saul H.",ARG,Silver
5393,1928,"CARRICABERRY, Alfredo D.",ARG,Silver
5394,1928,"CHERRO, Roberto",ARG,Silver
5395,1928,"DIAZ, Octavio J.",ARG,Silver
5396,1928,"EVARISTO, J.",ARG,Silver
5397,1928,"FERREIRA, Manuel",ARG,Silver
5398,1928,"GAINZARAIN, Enrique",ARG,Silver
5399,1928,"GOMEZ, S. N.",ARG,Silver
5400,1928,"HELMAN, A.",ARG,Silver
5401,1928,"MEDICI, Angel Segundo",ARG,Silver
5402,1928,"MONTI, Luis Felipe",ARG,Silver
5403,1928,"OCHOA, P.",ARG,Silver
5404,1928,"ORLANDINI, Rodolfo",ARG,Silver
5405,1928,"ORSI, Raimundo B.",ARG,Silver
5406,1928,"PATERNOSTER, Fernando",ARG,Silver
5407,1928,"PERDUCCA, Feliciano Angel",ARG,Silver
5408,1928,"PERINETTI, N.",ARG,Silver
5409,1928,"TARASCONI, Domingo Alberto",ARG,Silver
5410,1928,"WEIHMULLER, L. F.",ARG,Silver
5411,1928,"ZUMELZU, A. B.",ARG,Silver
5412,1928,"MACK, Eugen",SUI,Bronze
5413,1928,"MIEZ, Georges",SUI,Gold
5414,1928,"NERI, Romeo",ITA,Silver
5415,1928,"STUKELJ, Leon",YUG,Bronze
5416,1928,"MIEZ, Georges",SUI,Gold
5417,1928,"HÄNGGI, Hermann",SUI,Silver
5418,1928,"HÄNGGI, Hermann",SUI,Bronze
5419,1928,"VACHA, Ladislav",TCH,Gold
5420,1928,"PRIMOZIC, Josip",YUG,Silver
5421,1928,"SAVOLAINEN, Heikki",FIN,Bronze
5422,1928,"HÄNGGI, Hermann",SUI,Gold
5423,1928,"MIEZ, Georges",SUI,Silver
5424,1928,"LOFFLER, Emanuel",TCH,Bronze
5425,1928,"STUKELJ, Leon",YUG,Gold
5426,1928,"VACHA, Ladislav",TCH,Silver
5427,1928,"ANTOSIEWIC, Eduard",YUG,Bronze
5428,1928,"CIOTTI, Dragutin",YUG,Bronze
5429,1928,"DERGANC, Stane",YUG,Bronze
5430,1928,"GREGORKA, Boris",YUG,Bronze
5431,1928,"MALEJ, Anton",YUG,Bronze
5432,1928,"PORENTA, Ivan",YUG,Bronze
5433,1928,"PRIMOZIC, Josip",YUG,Bronze
5434,1928,"STUKELJ, Leon",YUG,Bronze
5435,1928,"GRIEDER, Hans",SUI,Gold
5436,1928,"GÜTTINGER, August",SUI,Gold
5437,1928,"HÄNGGI, Hermann",SUI,Gold
5438,1928,"MACK, Eugen",SUI,Gold
5439,1928,"MIEZ, Georges",SUI,Gold
5440,1928,"PFISTER, Otto",SUI,Gold
5441,1928,"STEINEMANN, Eduard",SUI,Gold
5442,1928,"WEZEL, Melchior",SUI,Gold
5443,1928,"EFFENBERGER, Josef",TCH,Silver
5444,1928,"GAJDOS, Jan",TCH,Silver
5445,1928,"KOUTNY, Jan",TCH,Silver
5446,1928,"LOFFLER, Emanuel",TCH,Silver
5447,1928,"SUPCIK, Bedrich",TCH,Silver
5448,1928,"TIKAL, Ladislav",TCH,Silver
5449,1928,"VACHA, Ladislav",TCH,Silver
5450,1928,"VESELY, Vaclav",TCH,Silver
5451,1928,"BROADBENT, Annie",GBR,Bronze
5452,1928,"DESMOND, Lucy",GBR,Bronze
5453,1928,"HARTLEY, Margaret B.",GBR,Bronze
5454,1928,"JAGGER, Amy C.",GBR,Bronze
5455,1928,"JUDD, Isobel M. R.",GBR,Bronze
5456,1928,"KITE, Jessie T.",GBR,Bronze
5457,1928,"MOREMAN, Marjorie",GBR,Bronze
5458,1928,"PICKLES, Edith Carrie",GBR,Bronze
5459,1928,"SEYMOUR, Ethel",GBR,Bronze
5460,1928,"SMITH, Ada",GBR,Bronze
5461,1928,"SMITH, Hilda",GBR,Bronze
5462,1928,"WOODS, Doris",GBR,Bronze
5463,1928,"AGSTERIBBE, Estella",NED,Gold
5464,1928,"BURGERHOF, Petronella",NED,Gold
5465,1928,"DE LEVIE, Elka",NED,Gold
5466,1928,"NORDHEIM, Helena",NED,Gold
5467,1928,"POLAK, Ans",NED,Gold
5468,1928,"SIMONS, Jud",NED,Gold
5469,1928,"STELMA, Jacoba Cornelia",NED,Gold
5470,1928,"VAN DEN BERG, Jacomina",NED,Gold
5471,1928,"VAN DEN BOS, Alida Johanna",NED,Gold
5472,1928,"VAN DER VEGT, Anna Maria",NED,Gold
5473,1928,"VAN RANDWIJK, Petronella Phillemina Johanna",NED,Gold
5474,1928,"VAN RUMT, Hendrika Alida",NED,Gold
5475,1928,"AMBROSETTI, Bianca",ITA,Silver
5476,1928,"GIANONI, Lavinia",ITA,Silver
5477,1928,"GIAVOTTI, Luigina",ITA,Silver
5478,1928,"GIORGI, Virginia",ITA,Silver
5479,1928,"MALABARBA, Germana",ITA,Silver
5480,1928,"MARANGONI, Clara",ITA,Silver
5481,1928,"PERVERSI, Luigina",ITA,Silver
5482,1928,"PIZZAVINI, Diana",ITA,Silver
5483,1928,"TANZINI, Luisa",ITA,Silver
5484,1928,"TRONCONI, Carolina",ITA,Silver
5485,1928,"VERCESI, Ines",ITA,Silver
5486,1928,"VITTADINI, Rita",ITA,Silver
5487,1928,"DERGANC, Stane",YUG,Bronze
5488,1928,"MACK, Eugen",SUI,Gold
5489,1928,"LOFFLER, Emanuel",TCH,Silver
5490,1928,"BOCHE, Bruno",GER,Bronze
5491,1928,"BRUNNER, Georg",GER,Bronze
5492,1928,"FÖRSTENDORF, Heinz",GER,Bronze
5493,1928,"FRANZKOWIAK, Erwin",GER,Bronze
5494,1928,"FREYBERG, Werner",GER,Bronze
5495,1928,"HAAG, Theodor",GER,Bronze
5496,1928,"HAUSSMANN, Hans Heinrich",GER,Bronze
5497,1928,"HAVERBECK, Kurt",GER,Bronze
5498,1928,"HEYMANN, Aribert",GER,Bronze
5499,1928,"HOBEIN, Herbert",GER,Bronze
5500,1928,"HORN, Fritz",GER,Bronze
5501,1928,"IRMER, Karl-Heinz",GER,Bronze
5502,1928,"KEMMER, Herbert",GER,Bronze
5503,1928,"LINCKE, F.",GER,Bronze
5504,1928,"MÜLLER, Herbert",GER,Bronze
5505,1928,"PROFT, Werner",GER,Bronze
