,Edition,Athlete,NOC,Medal
8949,1956,"RUUSKA, Sylvia Eliina",USA,Bronze
8950,1956,"CRAPP, Lorraine Joyce",AUS,Gold
8951,1956,"FRASER, Dawn",AUS,Silver
8952,1956,"ABERNETHY, Moira",RSA,Bronze
8953,1956,"MYBURGH, Jeanette Evelyn",RSA,Bronze
8954,1956,"MYBURGH, Natalie Ann",RSA,Bronze
8955,1956,"ROBERTS, Susan Elizabeth",RSA,Bronze
8956,1956,"CRAPP, Lorraine Joyce",AUS,Gold
8957,1956,"FRASER, Dawn",AUS,Gold
8958,1956,"LEECH, Faith Yvonne",AUS,Gold
8959,1956,"MORGAN, Sandra Anne",AUS,Gold
8960,1956,"ALDERSON-ROSAZZA, Joan Ann",USA,Silver
8961,1956,"MANN, Shelley Isabel",USA,Silver
8962,1956,"RUUSKA, Sylvia Eliina",USA,Silver
8963,1956,"SIMONS, Nancy Joan",USA,Silver
8964,1956,"NIKITIN, Boris",URS,Bronze
8965,1956,"NIKOLAEV, Gennadi",URS,Bronze
8966,1956,"SOROKIN, Vitali",URS,Bronze
8967,1956,"STRUZHANOV, Vladimir",URS,Bronze
8968,1956,"DEVITT, John",AUS,Gold
8969,1956,"HENRICKS, Jon Malcolm",AUS,Gold
8970,1956,"O'HALLORAN, Kevin",AUS,Gold
8971,1956,"ROSE, Murray",AUS,Gold
8972,1956,"BREEN, George Thomas",USA,Silver
8973,1956,"HANLEY, Richard Dennis",USA,Silver
8974,1956,"KONNO, Ford Hiroshi",USA,Silver
8975,1956,"WOOLSEY, William Tripp",USA,Silver
8976,1956,"AGEEV, Viktor",URS,Bronze
8977,1956,"BREUS, Pyotr",URS,Bronze
8978,1956,"GOIKHMAN, Boris",URS,Bronze
8979,1956,"GVAKHARIYA, Nodar",URS,Bronze
8980,1956,"KURENNOI, Vyacheslav",URS,Bronze
8981,1956,"MARKAROV, Boris",URS,Bronze
8982,1956,"MSHVENIERADZE, Pyotr",URS,Bronze
8983,1956,"PROKOPOV, Valentin",URS,Bronze
8984,1956,"RYZHAK, Mikhail",URS,Bronze
8985,1956,"SHLYAPIN, Yuri",URS,Bronze
8986,1956,"BOLVARI, Antal",HUN,Gold
8987,1956,"BOROS, Otto",HUN,Gold
8988,1956,"GYARMATI, Dezso",HUN,Gold
8989,1956,"HEVESI, Istvan",HUN,Gold
8990,1956,"JENEI, Laszlo",HUN,Gold
8991,1956,"KANIZSA, Tivadar",HUN,Gold
8992,1956,"KARPATI, György",HUN,Gold
8993,1956,"MARKOVICS, Kalman",HUN,Gold
8994,1956,"MAYER, Mihaly",HUN,Gold
8995,1956,"SZIVOS, Istvan",HUN,Gold
8996,1956,"ZADOR, Ervin",HUN,Gold
8997,1956,"CIPCI, Ivo",YUG,Silver
8998,1956,"FRANJKOVIC, Tomislav",YUG,Silver
8999,1956,"IVKOVIC, Vladimir",YUG,Silver
9000,1956,"JEZIC, Zdravko",YUG,Silver
9001,1956,"KACIC, Horivoje",YUG,Silver
9002,1956,"KOVACIC, Zdravko",YUG,Silver
9003,1956,"RADONIC, Lovro",YUG,Silver
9004,1956,"ZUZEJ, Marjan",YUG,Silver
9005,1956,"LAWRENCE, Allan",AUS,Bronze
9006,1956,"KUTS, Vladimir",URS,Gold
9007,1956,"KOVACS, Jozsef",HUN,Silver
9008,1956,"HOGAN, Hector",AUS,Bronze
9009,1956,"MORROW, Robert Joseph",USA,Gold
9010,1956,"BAKER, Walter Thane",USA,Silver
9011,1956,"MATHEWS-O'SHEA, Marlene Judith",AUS,Bronze
9012,1956,"CUTHBERT, Betty",AUS,Gold
9013,1956,"STUBNICK, Christa",EUA,Silver
9014,1956,"SHANKLE, Joel",USA,Bronze
9015,1956,"CALHOUN, Lee",USA,Gold
9016,1956,"DAVIS, Jack",USA,Silver
9017,1956,"LANDY, John",AUS,Bronze
9018,1956,"DELANY, Ronald Michael",IRL,Gold
9019,1956,"RICHTZENHAIN, Klaus",EUA,Silver
9020,1956,"BAKER, Walter Thane",USA,Bronze
9021,1956,"MORROW, Robert Joseph",USA,Gold
9022,1956,"STANFIELD, Andrew William",USA,Silver
9023,1956,"MATHEWS-O'SHEA, Marlene Judith",AUS,Bronze
9024,1956,"CUTHBERT, Betty",AUS,Gold
9025,1956,"STUBNICK, Christa",EUA,Silver
9026,1956,"JUNK, Bruno",URS,Bronze
9027,1956,"SPIRIN, Leonid",URS,Gold
9028,1956,"MIKENAS, Antanas",URS,Silver
9029,1956,"LARSEN, Ernst",NOR,Bronze
9030,1956,"BRASHER, Christopher William",GBR,Gold
9031,1956,"ROZSNYOI, Sandor",HUN,Silver
9032,1956,"HELLSTEN, Voitto Valdemar",FIN,Bronze
9033,1956,"IGNATYEV, Ardalion",URS,Bronze
9034,1956,"JENKINS, Charles Lamont",USA,Gold
9035,1956,"HAAS, Karl-Friedrich",EUA,Silver
9036,1956,"CULBREATH, Joshua",USA,Bronze
9037,1956,"DAVIS, Glenn Ashby",USA,Gold
9038,1956,"SOUTHERN, Silas Edward",USA,Silver
9039,1956,"FÜTTERER, Heinz",EUA,Bronze
9040,1956,"GERMAR, Manfred",EUA,Bronze
9041,1956,"KNÖRZER, Lothar",EUA,Bronze
9042,1956,"POHL, Leonard (Leo)",EUA,Bronze
9043,1956,"BAKER, Walter Thane",USA,Gold
9044,1956,"KING, Leamon",USA,Gold
9045,1956,"MORROW, Robert Joseph",USA,Gold
9046,1956,"MURCHISON, Ira James",USA,Gold
9047,1956,"BARTENEV, Leonid",URS,Silver
9048,1956,"KONOVALOV, Yuri",URS,Silver
9049,1956,"SUKHAREV, Vladimir",URS,Silver
9050,1956,"TOKAREV, Boris",URS,Silver
9051,1956,"DANIELS, Isabelle Francis",USA,Bronze
9052,1956,"FAGGS, Mae Heriwentha",USA,Bronze
9053,1956,"MATTHEWS, Margaret Rejean",USA,Bronze
9054,1956,"RUDOLPH, Wilma",USA,Bronze
9055,1956,"CROOKER-FLEMING, Norma Wilson",AUS,Gold
9056,1956,"CUTHBERT, Betty",AUS,Gold
9057,1956,"MELLOR-WENHAM, Fluer Northey",AUS,Gold
9058,1956,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Gold
9059,1956,"ARMITAGE, Heather Joy",GBR,Silver
9060,1956,"FOULDS-PAUL, June Florence",GBR,Silver
9061,1956,"PASHLEY, Anne",GBR,Silver
9062,1956,"SCRIVENS, Jean Eileen",GBR,Silver
9063,1956,"HIGGINS, Francis Peter",GBR,Bronze
9064,1956,"JOHNSON, Derek James Neville",GBR,Bronze
9065,1956,"SALISBURY, John Edward",GBR,Bronze
9066,1956,"WHEELER, Michael Keith Valentine",GBR,Bronze
9067,1956,"COURTNEY, Thomas William",USA,Gold
9068,1956,"JENKINS, Charles Lamont",USA,Gold
9069,1956,"JONES, Louis Woodard III",USA,Gold
9070,1956,"MASHBURN, Jesse William",USA,Gold
9071,1956,"GIPSON, Graham Chater",AUS,Silver
9072,1956,"GOSPER, Richard Kevan",AUS,Silver
9073,1956,"GREGORY, Leonard Stuart",AUS,Silver
9074,1956,"LEAN, David Francis",AUS,Silver
9075,1956,"IBBOTSON, George Derek",GBR,Bronze
9076,1956,"KUTS, Vladimir",URS,Gold
9077,1956,"PIRIE, Douglas A.Gordon",GBR,Silver
9078,1956,"LJUNGGREN, John Artur",SWE,Bronze
9079,1956,"READ, Norman Richard",NZL,Gold
9080,1956,"MASKINSKOV, Yevgeni",URS,Silver
9081,1956,"BOYSEN, Audun",NOR,Bronze
9082,1956,"COURTNEY, Thomas William",USA,Gold
9083,1956,"JOHNSON, Derek James Neville",GBR,Silver
9084,1956,"THROWER-AUSTIN, Norma Claire",AUS,Bronze
9085,1956,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Gold
9086,1956,"KÖHLER-BIRKEMEYER, Gisela",EUA,Silver
9087,1956,"KUZNETSOV, Vasili",URS,Bronze
9088,1956,"CAMPBELL, Milton Gray",USA,Gold
9089,1956,"JOHNSON, Rafer Lewis",USA,Silver
9090,1956,"KOCH, Desmond Dalworth",USA,Bronze
9091,1956,"OERTER, Alfred",USA,Gold
9092,1956,"GORDIEN, Fortune Edward",USA,Silver
9093,1956,"ROMASHKOVA-PONOMAREVA, Nina",URS,Bronze
9094,1956,"FIKOTOVA-CONNOLLY, Olga",TCH,Gold
9095,1956,"BEGLYAKOVA, Irina",URS,Silver
9096,1956,"SAMOTSVETOV, Anatoli",URS,Bronze
9097,1956,"CONNOLLY, Harold Vincent",USA,Gold
9098,1956,"KRIVONOSOV, Mikhail",URS,Silver
9099,1956,"KASHKAROV, Igor",URS,Bronze
9100,1956,"DUMAS, Charles Everett",USA,Gold
9101,1956,"PORTER, Charles Michael",AUS,Silver
9102,1956,"MCDANIEL, Mildred Louise",USA,Gold
9103,1956,"HOPKINS, Thelma Elizabeth",GBR,Silver
9104,1956,"PISSAREVA, Mariya",URS,Silver
9105,1956,"TSYBULENKO, Viktor",URS,Bronze
9106,1956,"DANIELSEN, Egil",NOR,Gold
9107,1956,"SIDLO, Janusz",POL,Silver
9108,1956,"KONYAEVA, Nadezhda",URS,Bronze
9109,1956,"YAUNZEME, Inese",URS,Gold
9110,1956,"AHRENS, Marlene",CHI,Silver
9111,1956,"VALKAMA, Jorma Rainer",FIN,Bronze
9112,1956,"BELL, Gregory Curtis",USA,Gold
9113,1956,"BENNETT, John Dale",USA,Silver
9114,1956,"KHNYKINA-DVALISHVILI, Nadezhda",URS,Bronze
9115,1956,"DUNSKA-KRZESINSKA, Elzbieta",POL,Gold
9116,1956,"WHITE, Willie B.",USA,Silver
9117,1956,"KARVONEN, Veikko Leo",FIN,Bronze
9118,1956,"MIMOUN, Alain",FRA,Gold
9119,1956,"MIHALIC, Franjo",YUG,Silver
9120,1956,"ROUBANIS, Georgios",GRE,Bronze
9121,1956,"RICHARDS, Robert",USA,Gold
9122,1956,"GUTOWSKI, Robert Allen",USA,Silver
9123,1956,"SKOBLA, Jiri",TCH,Bronze
9124,1956,"O, William Patrick Jr.",USA,Gold
9125,1956,"NIEDER, William Henry",USA,Silver
9126,1956,"WERNER-SCHULZE-ENTRUP, Marianne",EUA,Bronze
9127,1956,"TYSHKEVICH, Tamara",URS,Gold
9128,1956,"ZYBINA, Galina",URS,Silver
9129,1956,"KREER, Vitold",URS,Bronze
9130,1956,"FERREIRA DA SILVA, Adhemar",BRA,Gold
9131,1956,"EINARSSON, Vilhjalmur",ISL,Silver
9132,1956,"BLIXEN, Carlos S.",URU,Bronze
9133,1956,"CHELLE, Nelson R.",URU,Bronze
9134,1956,"CORTES, Ramiro",URU,Bronze
9135,1956,"COSTA, Hector J.",URU,Bronze
9136,1956,"DEMARCO, Nelson",URU,Bronze
9137,1956,"GARCIA OTERO, Hector",URU,Bronze
9138,1956,"GONZALEZ, Carlos",URU,Bronze
9139,1956,"MATTO, Sergio A.",URU,Bronze
9140,1956,"MERA, Raul E.",URU,Bronze
9141,1956,"MOGLIA, Oscar",URU,Bronze
9142,1956,"OLASCOAGA, Ariel",URU,Bronze
9143,1956,"SCARON, Milton A.",URU,Bronze
9144,1956,"BOUSHKA, Richard James",USA,Gold
9145,1956,"CAIN, Carl Cecil",USA,Gold
9146,1956,"DARLING, Charles Frick",USA,Gold
9147,1956,"EVANS, William Best",USA,Gold
9148,1956,"FORD, Gilbert",USA,Gold
9149,1956,"HALDORSSON, Burdette Eliele",USA,Gold
9150,1956,"HOUGLAND, William Marion",USA,Gold
9151,1956,"JEANGERARD, Robert Eugene",USA,Gold
9152,1956,"JONES, Kenneth C.",USA,Gold
9153,1956,"RUSSELL, William Fenton",USA,Gold
9154,1956,"TOMSIC, Ronald Paul",USA,Gold
9155,1956,"WALSH, James Patrick",USA,Gold
9156,1956,"BOCHKAREV, Arkadi",URS,Silver
9157,1956,"KRUMINS, Yanis",URS,Silver
9158,1956,"LAURITENAS, Algirdas",URS,Silver
9159,1956,"MUIZHNIEK, Valdis",URS,Silver
9160,1956,"OZEROV, Yuri",URS,Silver
9161,1956,"PETKYAVICHUS, Kasis",URS,Silver
9162,1956,"SEMYONOV, Mikhail",URS,Silver
9163,1956,"STONKUS, Stasis",URS,Silver
9164,1956,"STUDENETSKY, Mikhail",URS,Silver
9165,1956,"TORBAN, Vladimir",URS,Silver
9166,1956,"VALDMANIS, Maigonis",URS,Silver
9167,1956,"ZUBKOV, Viktor",URS,Silver
9168,1956,"CALDWELL, John",IRL,Bronze
9169,1956,"LIBEER, Rene",FRA,Bronze
9170,1956,"SPINKS, Terence George",GBR,Gold
9171,1956,"DOBRESCU, Mircea",ROU,Silver
9172,1956,"BEKKER, Daniel Wepener",RSA,Bronze
9173,1956,"BOZZANO, Giacomo",ITA,Bronze
9174,1956,"RADEMACHER, Thomas Peter",USA,Gold
9175,1956,"MUKHIN, Lev",URS,Silver
9176,1956,"BARRIENTOS, Claudio",CHI,Bronze
9177,1956,"GILROY, Frederick",IRL,Bronze
9178,1956,"BEHRENDT, Wolfgang",EUA,Gold
9179,1956,"SONG, Soon-Chun",KOR,Silver
9180,1956,"HÄMÄLÄINEN, Pentti Olavi",FIN,Bronze
9181,1956,"NIEDZWIEDZKI, Henryk",POL,Bronze
9182,1956,"SAFRONOV, Vladimir",URS,Gold
9183,1956,"NICHOLLS, Thomas G.",GBR,Silver
9184,1956,"BYRNE, Anthony",IRL,Bronze
9185,1956,"LAGETKO, Anatoli",URS,Bronze
9186,1956,"MCTAGGART, Richard",GBR,Gold
9187,1956,"KURSCHAT, Harry",EUA,Silver
9188,1956,"DUMITRESCU, Constantin",ROU,Bronze
9189,1956,"LOUBSCHER, Henry James",RSA,Bronze
9190,1956,"ENGIBARYAN, Vladimir",URS,Gold
9191,1956,"NENCI, Franco",ITA,Silver
9192,1956,"GARGANO, Nicholas",GBR,Bronze
9193,1956,"HOGARTH, Kevin John",AUS,Bronze
9194,1956,"LINCA, Nicolae",ROU,Gold
9195,1956,"TIEDT, Fred",IRL,Silver
9196,1956,"MCCORMACK, John",GBR,Bronze
9197,1956,"PIETRZYKOWSKI, Zbigniew",POL,Bronze
9198,1956,"PAPP, Laszlo",HUN,Gold
9199,1956,"TORRES, Jose Louis Chegui",USA,Silver
9200,1956,"CHAPRON, Gilbert",FRA,Bronze
9201,1956,"ZALAZAR, Victor",ARG,Bronze
9202,1956,"SHATKOV, Gennadi",URS,Gold
9203,1956,"TAPIA, Ramon",CHI,Silver
9204,1956,"LUCAS, Carlos",CHI,Bronze
9205,1956,"MURAUSKAS, Romualdas",URS,Bronze
9206,1956,"BOYD, James Felton",USA,Gold
9207,1956,"NEGREA, Gheorghe",ROU,Silver
9208,1956,"BUKHARIN, Gennady",URS,Bronze
9209,1956,"ROTMAN, Leon",ROU,Gold
9210,1956,"PARTI, Janos",HUN,Silver
9211,1956,"BUKHARIN, Gennady",URS,Bronze
9212,1956,"ROTMAN, Leon",ROU,Gold
9213,1956,"HERNEK, Istvan",HUN,Silver
9214,1956,"FARKAS, Imre",HUN,Bronze
9215,1956,"HUNICS, Jozsef",HUN,Bronze
9216,1956,"BOTEV, Gratsian",URS,Gold
9217,1956,"KHARIN, Pavel",URS,Gold
9218,1956,"DRANSART, Georges",FRA,Silver
9219,1956,"RENAUD, Marcel",FRA,Silver
9220,1956,"MOHACSI, Ferenc",HUN,Bronze
9221,1956,"WIELAND, Karoly",HUN,Bronze
9222,1956,"DUMITRU, Alexe",ROU,Gold
9223,1956,"ISMAILCIUC, Simion",ROU,Gold
9224,1956,"BOTEV, Gratsian",URS,Silver
9225,1956,"KHARIN, Pavel",URS,Silver
9226,1956,"SCHEUER, Michael",EUA,Bronze
9227,1956,"FREDRIKSSON, Gert",SWE,Gold
9228,1956,"HATLACZKY, Ferenc",HUN,Silver
9229,1956,"KISS, Lajos",HUN,Bronze
9230,1956,"FREDRIKSSON, Gert",SWE,Gold
9231,1956,"PISSAREV, Igor",URS,Silver
9232,1956,"SÖBY, Tove Goltermann",DEN,Bronze
9233,1956,"DEMENTYEVA, Elizaveta",URS,Gold
9234,1956,"ZENZ, Therese",EUA,Silver
9235,1956,"BROWN, Walter William",AUS,Bronze
9236,1956,"GREEN, Dennis Allan",AUS,Bronze
9237,1956,"FABIAN, Laszlo",HUN,Gold
9238,1956,"URANYI, Janos",HUN,Gold
9239,1956,"BRIEL, Fritz",EUA,Silver
9240,1956,"KLEINE, Theodor",EUA,Silver
9241,1956,"RAUB, Maximilian",AUT,Bronze
9242,1956,"WIEDERMANN, Herbert",AUT,Bronze
9243,1956,"MILTENBERGER, Meinrad",EUA,Gold
9244,1956,"SCHEUER, Michael",EUA,Gold
9245,1956,"DEMITKOV, Anatoli",URS,Silver
9246,1956,"KAALESTE, Mikhail",URS,Silver
9247,1956,"JACKSON, Alan Wharmby",GBR,Bronze
9248,1956,"BALDINI, Ercole",ITA,Gold
9249,1956,"GEYRE, Arnaud",FRA,Silver
9250,1956,"POMMER, Reinhold Viktor",EUA,Bronze
9251,1956,"SCHUR, Gustav-Adolf",EUA,Bronze
9252,1956,"TÜLLER, Horst",EUA,Bronze
9253,1956,"GEYRE, Arnaud",FRA,Gold
9254,1956,"MOUCHERAUD, Maurice",FRA,Gold
9255,1956,"VERMEULEN, Michel",FRA,Gold
9256,1956,"BRITTAIN, Arthur Stanley",GBR,Silver
9257,1956,"HOLMES, William",GBR,Silver
9258,1956,"JACKSON, Alan Wharmby",GBR,Silver
9259,1956,"SWIFT, Alfred James",RSA,Bronze
9260,1956,"FAGGIN, Leandro",ITA,Gold
9261,1956,"FOUSEK, Ladislav",TCH,Silver
9262,1956,"OGNA, Giuseppe",ITA,Bronze
9263,1956,"PINARELLO, Cesare",ITA,Bronze
9264,1956,"BROWNE, Ian Sterry",AUS,Gold
9265,1956,"MARCHANT, Anthony John",AUS,Gold
9266,1956,"FOUSEK, Ladislav",TCH,Silver
9267,1956,"MACHEK, Vaclav",TCH,Silver
9268,1956,"PLOOG, Richard Francis",AUS,Bronze
9269,1956,"ROUSSEAU, Michel",FRA,Gold
9270,1956,"PESENTI, Guglielmo",ITA,Silver
9271,1956,"BURGESS, Donald Christopher",GBR,Bronze
9272,1956,"GAMBRILL, Michael John",GBR,Bronze
9273,1956,"GEDDES, John Reuben",GBR,Bronze
9274,1956,"SIMPSON, Thomas",GBR,Bronze
9275,1956,"DOMENICALI, Antonio",ITA,Gold
9276,1956,"FAGGIN, Leandro",ITA,Gold
9277,1956,"GANDINI, Franco",ITA,Gold
9278,1956,"GASPARELLA, Valentino",ITA,Gold
9279,1956,"BIANCHI, Rene",FRA,Silver
9280,1956,"GRACZYK, Jean",FRA,Silver
9281,1956,"LECANTE, Jean-Claude",FRA,Silver
9282,1956,"VERMEULEN, Michel",FRA,Silver
9283,1956,"SAINT CYR, Henri",SWE,Gold
9284,1956,"LINSENHOFF, Liselott",EUA,Bronze
9285,1956,"HARTEL, Lis",DEN,Silver
9286,1956,JUBILEE,DEN,Silver
9287,1956,"CHAMMARTIN, Henri",SUI,Bronze
9288,1956,"FISCHER, Gustav",SUI,Bronze
9289,1956,"TRACHSEL, Gottfried",SUI,Bronze
9290,1956,"BOLTENSTERN JR., Gustaf Adolf",SWE,Gold
9291,1956,"PERSSON, Gehnäll",SWE,Gold
9292,1956,"SAINT CYR, Henri",SWE,Gold
9293,1956,AFRIKA,EUA,Silver
9294,1956,"KÜPPERS, Anneliese",EUA,Silver
9295,1956,"LINSENHOFF, Liselott",EUA,Silver
9296,1956,"WEYGAND, Hannelore",EUA,Silver
9297,1956,"WELDON, Francis William Charles",GBR,Bronze
9298,1956,"KASTENMAN, Petrus",SWE,Gold
9299,1956,"LÜTKE WESTHUES, August",EUA,Silver
9300,1956,"ELDER, Henry James",CAN,Bronze
9301,1956,"HERBINSON, Brian",CAN,Bronze
9302,1956,"RUMBLE, John Mitchell",CAN,Bronze
9303,1956,"HILL, Albert Edwin",GBR,Gold
9304,1956,"ROOK, Arthur Laurence",GBR,Gold
9305,1956,"WELDON, Francis William Charles",GBR,Gold
9306,1956,"LÜTKE WESTHUES, August",EUA,Silver
9307,1956,"ROTHE, Otto",EUA,Silver
9308,1956,"WAGNER, Klaus",EUA,Silver
9309,1956,PRINZESS,EUA,Silver
9310,1956,SISSI,EUA,Silver
9311,1956,"D'INZEO, Piero",ITA,Bronze
9312,1956,"WINKLER, Hans Günter",EUA,Gold
9313,1956,"D'INZEO, Raimondo",ITA,Silver
9314,1956,HALLA,EUA,Gold
9315,1956,"ROBESON, Peter David",GBR,Bronze
9316,1956,"WHITE, Wilfred Harry",GBR,Bronze
9317,1956,"LUTKE WESTHUES, Alfons",EUA,Gold
9318,1956,"THIEDEMANN, Fritz",EUA,Gold
9319,1956,"WINKLER, Hans Günter",EUA,Gold
9320,1956,"D'INZEO, Piero",ITA,Silver
9321,1956,"D'INZEO, Raimondo",ITA,Silver
9322,1956,"OPPES, Salvatore",ITA,Silver
9323,1956,"SMYTHE, Patricia Rosemary",GBR,Bronze
9324,1956,ALA,EUA,Gold
9325,1956,HALLA,EUA,Gold
9326,1956,"MANGIAROTTI, Edoardo",ITA,Bronze
9327,1956,"PAVESI, Carlo",ITA,Gold
9328,1956,"DELFINO, Giuseppe",ITA,Silver
9329,1956,"DAGALLIER, Daniel",FRA,Bronze
9330,1956,"DREYFUS, Yves",FRA,Bronze
9331,1956,"MOUYAL, Armand",FRA,Bronze
9332,1956,"NIGON, Claude",FRA,Bronze
9333,1956,"QUEYROUX, Rene",FRA,Bronze
9334,1956,"ANGLESIO, Giorgio",ITA,Gold
9335,1956,"BERTINETTI, Franco",ITA,Gold
9336,1956,"DELFINO, Giuseppe",ITA,Gold
9337,1956,"MANGIAROTTI, Edoardo",ITA,Gold
9338,1956,"PAVESI, Carlo",ITA,Gold
9339,1956,"PELLEGRINO, Alberto",ITA,Gold
9340,1956,"BALTHAZAR, Lajos",HUN,Silver
9341,1956,"BERZSENYI, Barnabas",HUN,Silver
9342,1956,"MAROSI, Jozsef",HUN,Silver
9343,1956,"NAGY, Ambrus",HUN,Silver
9344,1956,"RERRICH, Bela",HUN,Silver
9345,1956,"SAKOVICS, Jozsef",HUN,Silver
9346,1956,"SPALLINO, Antonio",ITA,Bronze
9347,1956,"D'ORIOLA, Christian",FRA,Gold
9348,1956,"BERGAMINI, Giancarlo",ITA,Silver
9349,1956,"GARILHE, Renee",FRA,Bronze
9350,1956,"SHEEN, Gillian Mary",GBR,Gold
9351,1956,"ORBAN-SZABO, Olga",ROU,Silver
9352,1956,"FÜLÖP, Mihaly",HUN,Bronze
9353,1956,"GYURICZA, Jozsef",HUN,Bronze
9354,1956,"MAROSI, Jozsef",HUN,Bronze
9355,1956,"SAKOVICS, Jozsef",HUN,Bronze
9356,1956,"SOMODI, Lajos",HUN,Bronze
9357,1956,"TILLI, Endre",HUN,Bronze
9358,1956,"BERGAMINI, Giancarlo",ITA,Gold
9359,1956,"CARPANEDA, Luigi Arturo",ITA,Gold
9360,1956,"DI ROSA, Manlio",ITA,Gold
9361,1956,"LUCARELLI, Vittorio",ITA,Gold
9362,1956,"MANGIAROTTI, Edoardo",ITA,Gold
9363,1956,"SPALLINO, Antonio",ITA,Gold
9364,1956,"BAUDOUX, Bernard",FRA,Silver
9365,1956,"CLOSSET, Roger",FRA,Silver
9366,1956,"COICAUD, Rene",FRA,Silver
9367,1956,"D'ORIOLA, Christian",FRA,Silver
9368,1956,"LATASTE, Jacques",FRA,Silver
9369,1956,"NETTER, Claude",FRA,Silver
9370,1956,"KUZNETSOV, Lev",URS,Bronze
9371,1956,"KARPATI, Rudolf",HUN,Gold
9372,1956,"PAWLOWSKI, Jerzy",POL,Silver
9373,1956,"BOGDANOV, Leonid",URS,Bronze
9374,1956,"CHEREPOVSKY, Yevgeni",URS,Bronze
9375,1956,"KUZNETSOV, Lev",URS,Bronze
9376,1956,"RYLSKY, Yakov",URS,Bronze
9377,1956,"TYSHLER, David",URS,Bronze
9378,1956,"GEREVICH, Aladar",HUN,Gold
9379,1956,"HAMORI, Jenö",HUN,Gold
9380,1956,"KARPATI, Rudolf",HUN,Gold
9381,1956,"KERESZTES, Attila",HUN,Gold
9382,1956,"KOVACS, Pal Adam",HUN,Gold
9383,1956,"MAGAI, Daniel",HUN,Gold
9384,1956,"KUSZEWSKI, Marian Zygmunt",POL,Silver
9385,1956,"PAWLAS, Zygmunt",POL,Silver
9386,1956,"PAWLOWSKI, Jerzy",POL,Silver
9387,1956,"PIATKOWSKI, Andrzej Ryszard",POL,Silver
9388,1956,"ZABLOCKI, Wojciech",POL,Silver
9389,1956,"ZUB, Ryszard",POL,Silver
9390,1956,"DIEV, Todor Nedyalkov",BUL,Bronze
9391,1956,"KOLEV, Ivan Petkov",BUL,Bronze
9392,1956,"KOVATCHEV, Nikolai Dimitrov",BUL,Bronze
9393,1956,"MANOLOV, Manol Tomov",BUL,Bronze
9394,1956,"NAYDENOV, Georghi Spirov",BUL,Bronze
9395,1956,"NIKOLOV, Guergui Dimitrov",BUL,Bronze
9396,1956,"NIKOLOV, Miltcho Goranov",BUL,Bronze
9397,1956,"PANAYOTOV, Panayot Mitov",BUL,Bronze
9398,1956,"RAKAROV, Kirill Manolov",BUL,Bronze
9399,1956,"STEFANOV, Stefan Bojilov",BUL,Bronze
9400,1956,"STOYANOV, Dimitre Milanov",BUL,Bronze
