,Edition,Athlete,NOC,Medal
9862,1960,"FUHRMANN, Bärbel",EUA,Bronze
9863,1960,"KÜPER, Ursula",EUA,Bronze
9864,1960,"SCHMIDT, Ingrid",EUA,Bronze
9865,1960,"BURKE, Lynn Edythe",USA,Gold
9866,1960,"KEMPNER, Patricia",USA,Gold
9867,1960,"SCHULER, Carolyn Jane",USA,Gold
9868,1960,"VON SALTZA, Susan Christina",USA,Gold
9869,1960,"ANDREW, Janice",AUS,Silver
9870,1960,"FRASER, Dawn",AUS,Silver
9871,1960,"LASSIG, Rosemary",AUS,Silver
9872,1960,"WILSON, Maryleen Joy",AUS,Silver
9873,1960,"DEVITT, John",AUS,Bronze
9874,1960,"DICKSON, David Gavin",AUS,Bronze
9875,1960,"KONRADS, John (Jon)",AUS,Bronze
9876,1960,"ROSE, Murray",AUS,Bronze
9877,1960,"BLICK, Richard Adolph",USA,Gold
9878,1960,"FARRELL, Felix Geoffrey",USA,Gold
9879,1960,"HARRISON, George Prifold",USA,Gold
9880,1960,"TROY, Michael Francis",USA,Gold
9881,1960,"FUJIMOTO, Tatsuo",JPN,Silver
9882,1960,"FUKUI, Makoto",JPN,Silver
9883,1960,"ISHII, Hiroshi",JPN,Silver
9884,1960,"YAMANAKA, Tsuyoshi",JPN,Silver
9885,1960,"BOROS, Otto",HUN,Bronze
9886,1960,"DÖMÖTÖR, Zoltan",HUN,Bronze
9887,1960,"FELKAI, Laszlo",HUN,Bronze
9888,1960,"GYARMATI, Dezso",HUN,Bronze
9889,1960,"HEVESI, Istvan",HUN,Bronze
9890,1960,"JENEI, Laszlo",HUN,Bronze
9891,1960,"KANIZSA, Tivadar",HUN,Bronze
9892,1960,"KARPATI, György",HUN,Bronze
9893,1960,"KATONA, Andras",HUN,Bronze
9894,1960,"MARKOVICS, Kalman",HUN,Bronze
9895,1960,"MAYER, Mihaly",HUN,Bronze
9896,1960,"RUSORAN, Peter",HUN,Bronze
9897,1960,"AMBRON, Amedeo",ITA,Gold
9898,1960,"BARDI, Danilo",ITA,Gold
9899,1960,"D'ALTRUI, Giuseppe",ITA,Gold
9900,1960,"GIONTA, Salvatore",ITA,Gold
9901,1960,"GUERRINI, Giancarlo",ITA,Gold
9902,1960,"LAVORATORI, Franco",ITA,Gold
9903,1960,"LONZI, Gianni",ITA,Gold
9904,1960,"MANNELLI, Luigi",ITA,Gold
9905,1960,"PARMEGIANI, Rosario",ITA,Gold
9906,1960,"PIZZO, Eraldo",ITA,Gold
9907,1960,"ROSSI, Dante",ITA,Gold
9908,1960,"SPINELLI, Brunello",ITA,Gold
9909,1960,"AGEEV, Viktor",URS,Silver
9910,1960,"CHIKVANAYA, Givi",URS,Silver
9911,1960,"GOGOLADZE, Leri",URS,Silver
9912,1960,"GOIKHMAN, Boris",URS,Silver
9913,1960,"GRIGOROVSKY, Yuri",URS,Silver
9914,1960,"KARTASHOV, Anatoli",URS,Silver
9915,1960,"KURENNOI, Vyacheslav",URS,Silver
9916,1960,"MSHVENIERADZE, Pyotr",URS,Silver
9917,1960,"NOVIKOV, Vladimir",URS,Silver
9918,1960,"SALTSYN, Yevgeni",URS,Silver
9919,1960,"SEMENOV, Vladimir",URS,Silver
9920,1960,"POWER, David",AUS,Bronze
9921,1960,"BOLOTNIKOV, Pyotr",URS,Gold
9922,1960,"GRODOTZKI, Hans",EUA,Silver
9923,1960,"RADFORD, Peter",GBR,Bronze
9924,1960,"HARY, Armin",EUA,Gold
9925,1960,"SIME, David",USA,Silver
9926,1960,"LEONE, Giuseppina",ITA,Bronze
9927,1960,"RUDOLPH, Wilma",USA,Gold
9928,1960,"HYMAN, Dorothy",GBR,Silver
9929,1960,"JONES, Hayes",USA,Bronze
9930,1960,"CALHOUN, Lee",USA,Gold
9931,1960,"MAY, William Lee",USA,Silver
9932,1960,"ROSZAVÖLGYI, Istvan",HUN,Bronze
9933,1960,"ELLIOTT, Herbert",AUS,Gold
9934,1960,"JAZY, Michel",FRA,Silver
9935,1960,"SEYE, Abdoulaye",FRA,Bronze
9936,1960,"BERRUTI, Livio",ITA,Gold
9937,1960,"CARNEY, Lester Nelson",USA,Silver
9938,1960,"HYMAN, Dorothy",GBR,Bronze
9939,1960,"RUDOLPH, Wilma",USA,Gold
9940,1960,"HEINE, Judith (Jutta)",EUA,Silver
9941,1960,"VICKERS, Stanley Frank",GBR,Bronze
9942,1960,"GOLUBNICHY, Vladimir",URS,Gold
9943,1960,"FREEMAN, Noel Frederick",AUS,Silver
9944,1960,"RZHISCHIN, Semen",URS,Bronze
9945,1960,"KRZYSZKOWIAK, Zdzislaw",POL,Gold
9946,1960,"SOKOLOV, Nikolai",URS,Silver
9947,1960,"SPENCE, Malcolm Clive",RSA,Bronze
9948,1960,"DAVIS, Otis Crandall",USA,Gold
9949,1960,"KAUFMANN, Carl",EUA,Silver
9950,1960,"HOWARD, Richard Wayne",USA,Bronze
9951,1960,"DAVIS, Glenn Ashby",USA,Gold
9952,1960,"CUSHMAN, Clifton Emmett",USA,Silver
9953,1960,"JONES, David Henry",GBR,Bronze
9954,1960,"RADFORD, Peter",GBR,Bronze
9955,1960,"SEGAL, David Hugh",GBR,Bronze
9956,1960,"WHITEHEAD, Joseph Nicholas Neville",GBR,Bronze
9957,1960,"CULLMANN, Bernd",EUA,Gold
9958,1960,"HARY, Armin",EUA,Gold
9959,1960,"LAUER, Martin",EUA,Gold
9960,1960,"MAHLENDORF, Walter",EUA,Gold
9961,1960,"BARTENEV, Leonid",URS,Silver
9962,1960,"KONOVALOV, Yuri",URS,Silver
9963,1960,"KOSANOV, Gusman",URS,Silver
9964,1960,"OZOLIN, Edvins",URS,Silver
9965,1960,"HERRMANN-GORECKA-RICHTER, Halina",POL,Bronze
9966,1960,"JESIONOWSKA-GERWIN, Celina",POL,Bronze
9967,1960,"LERCZAK-JANISZEWSKA, Barbara",POL,Bronze
9968,1960,"WIECZOREK-CIEPLY, Teresa Barbara",POL,Bronze
9969,1960,"HUDSON, Martha B.",USA,Gold
9970,1960,"JONES, Barbara Pearl",USA,Gold
9971,1960,"RUDOLPH, Wilma",USA,Gold
9972,1960,"WILLIAMS, Lucinda",USA,Gold
9973,1960,"BIECHL, Anni",EUA,Silver
9974,1960,"HEINE, Judith (Jutta)",EUA,Silver
9975,1960,"HENDRIX, Brunhilde",EUA,Silver
9976,1960,"PENSBERGER-LANGBEIN, Martha",EUA,Silver
9977,1960,"GARDNER, Keith Alvin Saint",BWI,Bronze
9978,1960,"KERR, George Ezekiel",BWI,Bronze
9979,1960,"SPENCE, Malcolm A.E.",BWI,Bronze
9980,1960,"WEDDERBURN, James",BWI,Bronze
9981,1960,"DAVIS, Glenn Ashby",USA,Gold
9982,1960,"DAVIS, Otis Crandall",USA,Gold
9983,1960,"YERMAN, John Lloyd",USA,Gold
9984,1960,"YOUNG, Earl Verdelle",USA,Gold
9985,1960,"KAISER, Johannes",EUA,Silver
9986,1960,"KAUFMANN, Carl",EUA,Silver
9987,1960,"KINDER, Manfred",EUA,Silver
9988,1960,"RESKE, Hans-Joachim",EUA,Silver
9989,1960,"ZIMNY, Kazimierz",POL,Bronze
9990,1960,"HALBERG, Murray Gordon",NZL,Gold
9991,1960,"GRODOTZKI, Hans",EUA,Silver
9992,1960,"PAMICH, Abdon",ITA,Bronze
9993,1960,"THOMPSON, Donald James",GBR,Gold
9994,1960,"LJUNGGREN, John Artur",SWE,Silver
9995,1960,"KERR, George Ezekiel",BWI,Bronze
9996,1960,"SNELL, Peter",NZL,Gold
9997,1960,"MOENS, Roger",BEL,Silver
9998,1960,"DONATH, Ursula",EUA,Bronze
9999,1960,"LISENKO-SHEVTSOVA, Lyudmila",URS,Gold
10000,1960,"JONES-CARR, Brenda",AUS,Silver
10001,1960,"KÖHLER-BIRKEMEYER, Gisela",EUA,Bronze
10002,1960,"PRESS, Iryna",URS,Gold
10003,1960,"QUINTON, Carole Louis",GBR,Silver
10004,1960,"KUZNETSOV, Vasili",URS,Bronze
10005,1960,"JOHNSON, Rafer Lewis",USA,Gold
10006,1960,"YANG, Chuan-Kwang",TPE,Silver
10007,1960,"COCHRAN, Richard Lee",USA,Bronze
10008,1960,"OERTER, Alfred",USA,Gold
10009,1960,"BABKA, Richard Aldrich",USA,Silver
10010,1960,"MANOLIU, Lia",ROU,Bronze
10011,1960,"ROMASHKOVA-PONOMAREVA, Nina",URS,Gold
10012,1960,"PRESS, Tamara",URS,Silver
10013,1960,"RUT, Tadeusz",POL,Bronze
10014,1960,"RUDENKOV, Vasili",URS,Gold
10015,1960,"ZSIVOTZKY, Gyula",HUN,Silver
10016,1960,"THOMAS, John Curtis",USA,Bronze
10017,1960,"SHAVLAKADZE, Robert",URS,Gold
10018,1960,"BRUMEL, Valeri",URS,Silver
10019,1960,"BALAS, Iolanda",ROU,Gold
10020,1960,"JOZWIAKOWSKA-BIEDA, Jaroslawa",POL,Silver
10021,1960,"SHIRLEY, Dorothy Ada",GBR,Silver
10022,1960,"KULCSAR, Gergely",HUN,Bronze
10023,1960,"TSYBULENKO, Viktor",URS,Gold
10024,1960,"KRÜGER, Walter",EUA,Silver
10025,1960,"ZALOGAJTITE-KALEDENE, Birute",URS,Bronze
10026,1960,"OZOLINA, Elvira",URS,Gold
10027,1960,"INGROVA-ZATOPKOVA, Dana",TCH,Silver
10028,1960,"TER-OVANESYAN, Igor",URS,Bronze
10029,1960,"BOSTON, Ralph Harold",USA,Gold
10030,1960,"ROBERSON, Irvin",USA,Silver
10031,1960,"CLAUS-LAUFER, Hildrun",EUA,Bronze
10032,1960,"KOLASHNIKOVA-KREPKINA, Vera",URS,Gold
10033,1960,"DUNSKA-KRZESINSKA, Elzbieta",POL,Silver
10034,1960,"MAGEE, Arthur Barry",NZL,Bronze
10035,1960,"BIKILA, Abebe",ETH,Gold
10036,1960,"RHADI BEN ABDESSELEM, Abdesiem",MAR,Silver
10037,1960,"LANDSTRÖM, Eeles Enok",FIN,Bronze
10038,1960,"BRAGG, Donald George",USA,Gold
10039,1960,"MORRIS, Ronald Hugh",USA,Silver
10040,1960,"LONG, Dallas Crutcher III",USA,Bronze
10041,1960,"NIEDER, William Henry",USA,Gold
10042,1960,"O, William Patrick Jr.",USA,Silver
10043,1960,"BROWN, Earlene Dennis",USA,Bronze
10044,1960,"PRESS, Tamara",URS,Gold
10045,1960,"LÜTTGE-HÜBNER, Johanna",EUA,Silver
10046,1960,"KREER, Vitold",URS,Bronze
10047,1960,"SCHMIDT, Jozef",POL,Gold
10048,1960,"GORYAEV, Vladimir",URS,Silver
10049,1960,"BISPO DOS SANTOS, Edson",BRA,Bronze
10050,1960,"BLAS, Moyses",BRA,Bronze
10051,1960,"BLATKAUSKAS, Waldemar",BRA,Bronze
10052,1960,"DE AZEVEDO, Zenny",BRA,Bronze
10053,1960,"DE SOUZA, Carmo",BRA,Bronze
10054,1960,"DOMINGO MASSONI, Carlos",BRA,Bronze
10055,1960,"GERALDO BOCCARDO, Waldyr",BRA,Bronze
10056,1960,"MARQUES, Wlamir",BRA,Bronze
10057,1960,"PASOS AMAURY, Antonio",BRA,Bronze
10058,1960,"PEREIRA DE FREITAS, Fernando",BRA,Bronze
10059,1960,"SALVADOR SUCAR, Antonio",BRA,Bronze
10060,1960,"SCHALL JATYR, Eduardo",BRA,Bronze
10061,1960,"ARNETTE, Jay Hoyland",USA,Gold
10062,1960,"BELLAMY, Walter Jones Jr.",USA,Gold
10063,1960,"BOOZER, Robert Lewis",USA,Gold
10064,1960,"DISCHINGER, Terence Gilbert",USA,Gold
10065,1960,"HALDORSSON, Burdette Eliele",USA,Gold
10066,1960,"IMHOFF, Darrall Tucker",USA,Gold
10067,1960,"KELLEY, Allen Earl",USA,Gold
10068,1960,"LANE, Lester E.",USA,Gold
10069,1960,"LUCAS, Jeremy Ray",USA,Gold
10070,1960,"ROBERTSON, Oscar Palmer",USA,Gold
10071,1960,"SMITH, Adrian Howard",USA,Gold
10072,1960,"WEST, Jeremy Alan",USA,Gold
10073,1960,"KORNEEV, Yuri",URS,Silver
10074,1960,"KRUMINS, Yanis",URS,Silver
10075,1960,"MINASHVILI, Guram",URS,Silver
10076,1960,"MUIZHNIEK, Valdis",URS,Silver
10077,1960,"OZER, Tsezar",URS,Silver
10078,1960,"PETROV, Aleksandr",URS,Silver
10079,1960,"SEMYONOV, Mikhail",URS,Silver
10080,1960,"UGREKHELIDZE, Vladimir",URS,Silver
10081,1960,"VALDMANIS, Maigonis",URS,Silver
10082,1960,"VALTIN, Albert",URS,Silver
10083,1960,"VOLNOV, Gennadi",URS,Silver
10084,1960,"ZUBKOV, Viktor",URS,Silver
10085,1960,"EL GINDY, Abdel Moneim",EGY,Bronze
10086,1960,"TANABE, Kiyoshi",JPN,Bronze
10087,1960,"TÖRÖK, Gyula",HUN,Gold
10088,1960,"SIVKO, Sergei",URS,Silver
10089,1960,"NEMEC, Josef",TCH,Bronze
10090,1960,"SIEGMUND, Günter",EUA,Bronze
10091,1960,"DE PICCOLI, Francesco",ITA,Gold
10092,1960,"BEKKER, Daniel Wepener",RSA,Silver
10093,1960,"BENDIG, Brunon",POL,Bronze
10094,1960,"TAYLOR, Oliver",AUS,Bronze
10095,1960,"GRIGORYEV, Oleg",URS,Gold
10096,1960,"ZAMPARINI, Primo",ITA,Silver
10097,1960,"LIMMONEN, Jorma Johannes",FIN,Bronze
10098,1960,"MEYERS, William",RSA,Bronze
10099,1960,"MUSSO, Francesco",ITA,Gold
10100,1960,"ADAMSKI, Jerzy",POL,Silver
10101,1960,"LAUDONIO, Abel Ricardo",ARG,Bronze
10102,1960,"MCTAGGART, Richard",GBR,Bronze
10103,1960,"PAZDZIOR, Kazimierz",POL,Gold
10104,1960,"LOPOPOLO, Alessandro",ITA,Silver
10105,1960,"DANIELS, Quincey",USA,Bronze
10106,1960,"KASPRZYK, Marian",POL,Bronze
10107,1960,"NEMECEK, Bohumil",TCH,Gold
10108,1960,"QUARTEY, Clement",GHA,Silver
10109,1960,"DROGOSZ, Leszek (Lech)",POL,Bronze
10110,1960,"LLOYD, James",GBR,Bronze
10111,1960,"BENVENUTI, Giovanni",ITA,Gold
10112,1960,"RADONYAK, Yuri",URS,Silver
10113,1960,"FISHER, William",GBR,Bronze
10114,1960,"LAGUTIN, Boris",URS,Bronze
10115,1960,"MCCLURE, Wilbert James",USA,Gold
10116,1960,"BOSSI, Carmelo",ITA,Silver
10117,1960,"FEOFANOV, Yevgeni",URS,Bronze
10118,1960,"MONEA, Ion",ROU,Bronze
10119,1960,"CROOK, Edward Jr.",USA,Gold
10120,1960,"WALASEK, Tadeusz",POL,Silver
10121,1960,"MADIGAN, Anthony",AUS,Bronze
10122,1960,"SARAUDI, Giulio",ITA,Bronze
10123,1960,"ALI, Muhammad",USA,Gold
10124,1960,"PIETRZYKOWSKI, Zbigniew",POL,Silver
10125,1960,"ROTMAN, Leon",ROU,Bronze
10126,1960,"PARTI, Janos",HUN,Gold
10127,1960,"SILAEV, Aleksandr",URS,Silver
10128,1960,"FARKAS, Imre",HUN,Bronze
10129,1960,"TÖRO, Andras Istvan",HUN,Bronze
10130,1960,"GEISHTOR, Leonid",URS,Gold
10131,1960,"MAKARENKO, Sergei",URS,Gold
10132,1960,"DEZI, Aldo",ITA,Silver
10133,1960,"LA MACCHIA, Francesco",ITA,Silver
10134,1960,"FREDRIKSSON, Gert",SWE,Bronze
10135,1960,"HANSEN, Erik Rosendahl",DEN,Gold
10136,1960,"SZÖLLÖSI, Imre",HUN,Silver
10137,1960,"HANSEN, Erik Rosendahl",DEN,Bronze
10138,1960,"HÖYER, Arne",DEN,Bronze
10139,1960,"JESSEN, Erling",DEN,Bronze
10140,1960,"SÖRENSEN, Helmuth Nyborg",DEN,Bronze
10141,1960,"KRAUSE, Dieter",EUA,Gold
10142,1960,"LANGE, Paul",EUA,Gold
10143,1960,"PERLEBERG, Günther",EUA,Gold
10144,1960,"WENTZKE, Friedhelm",EUA,Gold
10145,1960,"KEMECZEI, Imre",HUN,Silver
10146,1960,"MESZAROS, György",HUN,Silver
10147,1960,"SZENTE, Andras",HUN,Silver
10148,1960,"SZÖLLÖSI, Imre",HUN,Silver
10149,1960,"WALKOWIAK-PILECKA, Daniela",POL,Bronze
10150,1960,"SEREDINA, Antonina",URS,Gold
10151,1960,"ZENZ, Therese",EUA,Silver
10152,1960,"KAPLANIAK, Stefan",POL,Bronze
10153,1960,"ZIELINSKI, Wladyslaw",POL,Bronze
10154,1960,"FREDRIKSSON, Gert",SWE,Gold
10155,1960,"SJÖDELIUS, Sven-Olov",SWE,Gold
10156,1960,"MESZAROS, György",HUN,Silver
10157,1960,"SZENTE, Andras",HUN,Silver
10158,1960,"BANFALVI-FRIED, Klara",HUN,Bronze
10159,1960,"EGRESI, Vilma",HUN,Bronze
10160,1960,"SEREDINA, Antonina",URS,Gold
10161,1960,"SHUBINA, Mariya",URS,Gold
10162,1960,"HARTMANN, Ingrid",EUA,Silver
10163,1960,"ZENZ, Therese",EUA,Silver
10164,1960,"VAN DEN BERGHEN, Willy",BEL,Bronze
10165,1960,"KAPITONOV, Viktor",URS,Gold
10166,1960,"TRAPE, Livio",ITA,Silver
10167,1960,"KAPITONOV, Viktor",URS,Bronze
10168,1960,"KLEVTSOV, Yevgeni",URS,Bronze
10169,1960,"MELIKHOV, Yuri",URS,Bronze
10170,1960,"PETROV, Aleksei",URS,Bronze
10171,1960,"BAILETTI, Antonio",ITA,Gold
10172,1960,"COGLIATI, Ottavio",ITA,Gold
10173,1960,"FORNONI, Giacomo",ITA,Gold
10174,1960,"TRAPE, Livio",ITA,Gold
10175,1960,"ADLER, Egon",EUA,Silver
10176,1960,"HAGEN, Erich",EUA,Silver
10177,1960,"LÖRKE, Günter",EUA,Silver
10178,1960,"SCHUR, Gustav-Adolf",EUA,Silver
10179,1960,"VARGASHKIN, Rostislav",URS,Bronze
10180,1960,"GAIARDONI, Sante",ITA,Gold
10181,1960,"GIESELER, Dietrich (Dieter)",EUA,Silver
10182,1960,"LEONOV, Vladimir",URS,Bronze
10183,1960,"VASILYEV, Boris",URS,Bronze
10184,1960,"BEGHETTO, Giuseppe",ITA,Gold
10185,1960,"BIANCHETTO, Sergio",ITA,Gold
10186,1960,"SIMON, Jürgen",EUA,Silver
10187,1960,"STÄBER, Lothar",EUA,Silver
10188,1960,"GASPARELLA, Valentino",ITA,Bronze
10189,1960,"GAIARDONI, Sante",ITA,Gold
10190,1960,"STERCKX, Leo",BEL,Silver
10191,1960,"BELGARDT, Arnold",URS,Bronze
10192,1960,"KOLUMBET, Leonid",URS,Bronze
10193,1960,"MOSKVIN, Stanislav",URS,Bronze
10194,1960,"ROMANOV, Viktor",URS,Bronze
10195,1960,"ARIENTI, Luigi",ITA,Gold
10196,1960,"TESTA, Franco",ITA,Gold
10197,1960,"VALLOTTO, Mario",ITA,Gold
10198,1960,"VIGNA, Marino",ITA,Gold
10199,1960,"BARLEBEN, Bernd",EUA,Silver
10200,1960,"GRÖNING, Peter",EUA,Silver
10201,1960,"KLIEME, Manfred",EUA,Silver
10202,1960,"KÖHLER, Siegfried",EUA,Silver
10203,1960,"NECKERMANN, Josef",EUA,Bronze
10204,1960,"FILATOV, Sergei",URS,Gold
10205,1960,"FISCHER, Gustav",SUI,Silver
10206,1960,"BÜHLER, Anton",SUI,Bronze
10207,1960,"MORGAN, Laurence Robert",AUS,Gold
10208,1960,"LAVIS, Neil John",AUS,Silver
10209,1960,"LE GOFF, Jack Louis J.",FRA,Bronze
10210,1960,"LE ROY, Jehan Raymond",FRA,Bronze
10211,1960,"LEFRANT, Guy Robert Marie",FRA,Bronze
10212,1960,"LAVIS, Neil John",AUS,Gold
10213,1960,"MORGAN, Laurence Robert",AUS,Gold
10214,1960,"ROYCROFT, William",AUS,Gold
10215,1960,"BÜHLER, Anton",SUI,Silver
10216,1960,"GUNTHARDT, Rudolf",SUI,Silver
10217,1960,"SCHWARZENBACH, Hans Herbert",SUI,Silver
10218,1960,"BROOME, David Mcpherson",GBR,Bronze
10219,1960,"D'INZEO, Raimondo",ITA,Gold
10220,1960,"D'INZEO, Piero",ITA,Silver
10221,1960,"D'INZEO, Piero",ITA,Bronze
10222,1960,"D'INZEO, Raimondo",ITA,Bronze
10223,1960,"OPPES, Antonio",ITA,Bronze
10224,1960,"SCHOCKEMÖHLE, Alwin",EUA,Gold
10225,1960,"THIEDEMANN, Fritz",EUA,Gold
10226,1960,"WINKLER, Hans Günter",EUA,Gold
10227,1960,"CHAPOT, Frank Davis",USA,Silver
10228,1960,"MORRIS, George Hayes",USA,Silver
10229,1960,"STEINKRAUS, William Clark",USA,Silver
10230,1960,"KHABAROV, Bruno",URS,Bronze
10231,1960,"DELFINO, Giuseppe",ITA,Gold
10232,1960,"JAY, Allan Louis Neville",GBR,Silver
10233,1960,"CHERNIKOV, Valentin",URS,Bronze
10234,1960,"CHERNUSHEVICH, Arnold",URS,Bronze
10235,1960,"KHABAROV, Bruno",URS,Bronze
10236,1960,"KOSTAVA, Guram",URS,Bronze
10237,1960,"PAVLOVSKY, Aleksandr",URS,Bronze
10238,1960,"DELFINO, Giuseppe",ITA,Gold
10239,1960,"MANGIAROTTI, Edoardo",ITA,Gold
10240,1960,"MARINI, Fiorenzo",ITA,Gold
10241,1960,"PAVESI, Carlo",ITA,Gold
10242,1960,"PELLEGRINO, Alberto",ITA,Gold
10243,1960,"SACCARO, Gianluigi",ITA,Gold
10244,1960,"ALEXANDER, Michael O'Donel",GBR,Silver
10245,1960,"HARRISON, Raymond Alan",GBR,Silver
10246,1960,"HOSKYNS, Henry William Furse",GBR,Silver
10247,1960,"HOWARD, Michael John Peter",GBR,Silver
10248,1960,"JAY, Allan Louis Neville",GBR,Silver
10249,1960,"PELLING, John Albert",GBR,Silver
10250,1960,"AXELROD, Albert",USA,Bronze
10251,1960,"ZHDANOVICH, Viktor",URS,Gold
10252,1960,"SISIKIN, Yuri",URS,Silver
10253,1960,"VICOL, Maria",ROU,Bronze
10254,1960,"SCHMID, Adelheid Barbara",EUA,Gold
10255,1960,"RASTVOROVA, Valentina",URS,Silver
10256,1960,"BRECHT, Jürgen",EUA,Bronze
10257,1960,"GERRESHEIM, Timothaus (Tim)",EUA,Bronze
10258,1960,"MEHL, Eberhard",EUA,Bronze
10259,1960,"THEUERKAUFF, Jürgen",EUA,Bronze
10260,1960,"MIDLER, Mark",URS,Gold
10261,1960,"RUDOV, Yuri",URS,Gold
10262,1960,"SISIKIN, Yuri",URS,Gold
10263,1960,"SVESHNIKOV, German",URS,Gold
10264,1960,"ZHDANOVICH, Viktor",URS,Gold
10265,1960,"AUREGGI, Aldo",ITA,Silver
10266,1960,"CARPANEDA, Luigi Arturo",ITA,Silver
10267,1960,"CURLETTO, Mario",ITA,Silver
10268,1960,"MANGIAROTTI, Edoardo",ITA,Silver
10269,1960,"PELLEGRINO, Alberto",ITA,Silver
10270,1960,"CAMBER, Irene",ITA,Bronze
10271,1960,"CESARI, Velleda",ITA,Bronze
10272,1960,"COLOMBETTI, Bruna",ITA,Bronze
10273,1960,"PASINI, Claudia",ITA,Bronze
10274,1960,"RAGNO-LONZI, Antonella",ITA,Bronze
10275,1960,"GOROKHOVA, Galina",URS,Gold
10276,1960,"PETRENKO-SAMUSENKO, Tatyana",URS,Gold
10277,1960,"PRUDSKOVA, Valentina",URS,Gold
10278,1960,"RASTVOROVA, Valentina",URS,Gold
10279,1960,"SHISHOVA, Lyudmila",URS,Gold
10280,1960,"ZABELINA, Aleksandra",URS,Gold
10281,1960,"DÖMÖLKI-SAKOVICS, Lidia",HUN,Silver
10282,1960,"JUHASZ-NAGY, Katalin",HUN,Silver
10283,1960,"NYARI-KOVACS, Magdolna",HUN,Silver
