,Edition,Athlete,NOC,Medal
7250,1948,"KALAMA, Thelma H.",USA,Gold
7251,1948,"ANDERSEN, Greta Marie",DEN,Silver
7252,1948,"CARSTENSEN, Fritze Wulf",DEN,Silver
7253,1948,"HARUP, Karen Margrethe",DEN,Silver
7254,1948,"RIISE, Eva Johanne",DEN,Silver
7255,1948,"BERNARDO, Joseph",FRA,Bronze
7256,1948,"CORNU, Rene",FRA,Bronze
7257,1948,"JANY, Alexandre",FRA,Bronze
7258,1948,"PADOU JR., Henri",FRA,Bronze
7259,1948,"MCLANE, James Price Jr.",USA,Gold
7260,1948,"RIS, Walter Stephen",USA,Gold
7261,1948,"SMITH, William M. Jr.",USA,Gold
7262,1948,"WOLF, Wallace Perry",USA,Gold
7263,1948,"KADAS, Geza",HUN,Silver
7264,1948,"MITRO, György",HUN,Silver
7265,1948,"NYEKI, Imre",HUN,Silver
7266,1948,"SZATMARI, Elemer",HUN,Silver
7267,1948,"BRAASEM, Cornelis",NED,Bronze
7268,1948,"KEETELAAR, Hendrikus Zacharias",NED,Bronze
7269,1948,"KOREVAAR, Cornelis (Nijs)",NED,Bronze
7270,1948,"ROHNER, Johannes Jacobus",NED,Bronze
7271,1948,"RUIMSCHOTEL, Albert Frits",NED,Bronze
7272,1948,"SALOMONS, Pieter Johannes Alexander",NED,Bronze
7273,1948,"SMOL, Frits",NED,Bronze
7274,1948,"STAM, Hans",NED,Bronze
7275,1948,"VAN FEGGELEN, Rudolh Fredrik Otto",NED,Bronze
7276,1948,"ARENA, Ermenegildo",ITA,Gold
7277,1948,"BULGARELLI, Emilio",ITA,Gold
7278,1948,"BUONOCORE, Pasquale",ITA,Gold
7279,1948,"GHIRA, Aldo",ITA,Gold
7280,1948,"MAIONI, Mario",ITA,Gold
7281,1948,"OGNIO, Geminio",ITA,Gold
7282,1948,"PANDOLFINI, Gianfranco",ITA,Gold
7283,1948,"PANDOLFINI, Tullio",ITA,Gold
7284,1948,"RUBINI, Cesare",ITA,Gold
7285,1948,"BRANDI, Jenö",HUN,Silver
7286,1948,"CSUVIK, Oszkar",HUN,Silver
7287,1948,"FABIAN, Dezsö",HUN,Silver
7288,1948,"GYARMATI, Dezso",HUN,Silver
7289,1948,"GYORFFI, Endre",HUN,Silver
7290,1948,"HOLOP, Miklos",HUN,Silver
7291,1948,"JENEI, Laszlo",HUN,Silver
7292,1948,"LEMHENYI, DezsÃ¶",HUN,Silver
7293,1948,"SZITTYA, Karoly",HUN,Silver
7294,1948,"SZIVOS, Istvan",HUN,Silver
7295,1948,"ALBERTSSON, Bertil",SWE,Bronze
7296,1948,"ZATOPEK, Emil",TCH,Gold
7297,1948,"MIMOUN, Alain",FRA,Silver
7298,1948,"SCHWAB, Erich Arthur Fritz",SUI,Bronze
7299,1948,"MIKAELSSON, John",SWE,Gold
7300,1948,"JOHANSSON, Ingemar",SWE,Silver
7301,1948,"LABEACH, Lloyd",PAN,Bronze
7302,1948,"DILLARD, Harrison",USA,Gold
7303,1948,"EWELL, Harold Norwood",USA,Silver
7304,1948,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Bronze
7305,1948,"BLANKERS-KOEN, Fanny",NED,Gold
7306,1948,"MANLEY, Dorothy Gladys",GBR,Silver
7307,1948,"DIXON, Craig",USA,Bronze
7308,1948,"PORTER, William Franklin III",USA,Gold
7309,1948,"SCOTT, Clyde",USA,Silver
7310,1948,"SLIJKHUIS, Willem",NED,Bronze
7311,1948,"ERIKSSON, Henry",SWE,Gold
7312,1948,"STRAND, Lennart",SWE,Silver
7313,1948,"LABEACH, Lloyd",PAN,Bronze
7314,1948,"PATTON, Melvin Emery",USA,Gold
7315,1948,"EWELL, Harold Norwood",USA,Silver
7316,1948,"PATTERSON, Audrey Mickey",USA,Bronze
7317,1948,"BLANKERS-KOEN, Fanny",NED,Gold
7318,1948,"WILLIAMSON, Audrey Doreen Swayne",GBR,Silver
7319,1948,"HAGSTRÖM, Göte",SWE,Bronze
7320,1948,"SJÖSTRAND, Tore",SWE,Gold
7321,1948,"ELMSATER, Erik",SWE,Silver
7322,1948,"WHITFIELD, Malvin Groston",USA,Bronze
7323,1948,"WINT, Arthur",JAM,Gold
7324,1948,"MCKENLEY, Herbert",JAM,Silver
7325,1948,"LARSSON, Rune",SWE,Bronze
7326,1948,"COCHRAN, Roy Braxton",USA,Gold
7327,1948,"WHITE, Duncan",SRI,Silver
7328,1948,"MONTI, Carlo",ITA,Bronze
7329,1948,"PERRUCCONI, Enrico",ITA,Bronze
7330,1948,"SIDDI, Antonio",ITA,Bronze
7331,1948,"TITO, Michele",ITA,Bronze
7332,1948,"DILLARD, Harrison",USA,Gold
7333,1948,"EWELL, Harold Norwood",USA,Gold
7334,1948,"PATTON, Melvin Emery",USA,Gold
7335,1948,"WRIGHT, Lorenzo Christopher",USA,Gold
7336,1948,"ARCHER, John",GBR,Silver
7337,1948,"GREGORY, John Arthur",GBR,Silver
7338,1948,"JONES, Kenneth Jeffrey",GBR,Silver
7339,1948,"MCCORQUODALE, Alastair",GBR,Silver
7340,1948,"FOSTER, Dianne P.",CAN,Bronze
7341,1948,"JONES, Patricia",CAN,Bronze
7342,1948,"MACKAY-MURRALL, Nancy",CAN,Bronze
7343,1948,"MEYERS, Violet",CAN,Bronze
7344,1948,"BLANKERS-KOEN, Fanny",NED,Gold
7345,1948,"STAD-DE JONG, Xenia",NED,Gold
7346,1948,"VAN DER KADE-KOUDIJS, Gerda Johanna Marie",NED,Gold
7347,1948,"WITZIERS-TIMMER, Jeannette Josephina Maria",NED,Gold
7348,1948,"KING-WALKER, Joyce A.",AUS,Silver
7349,1948,"MASTON-FERGSON, June Rit",AUS,Silver
7350,1948,"MCKINNON, Elizabeth",AUS,Silver
7351,1948,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Silver
7352,1948,"ALNEVIK, Folke",SWE,Bronze
7353,1948,"LARSSON, Rune",SWE,Bronze
7354,1948,"LUNDQUIST, Kurt",SWE,Bronze
7355,1948,"WOLFBRANDT, Lars-Erik",SWE,Bronze
7356,1948,"BOURLAND, Clifford Frederick",USA,Gold
7357,1948,"COCHRAN, Roy Braxton",USA,Gold
7358,1948,"HARNDEN, Arthur Harold",USA,Gold
7359,1948,"WHITFIELD, Malvin Groston",USA,Gold
7360,1948,"CHEF D'HOTEL, Robert",FRA,Silver
7361,1948,"KEREBEL, Jean",FRA,Silver
7362,1948,"LUNIS, Jacques",FRA,Silver
7363,1948,"SCHEWETTA, Francois",FRA,Silver
7364,1948,"SLIJKHUIS, Willem",NED,Bronze
7365,1948,"REIFF, Gaston Etienne",BEL,Gold
7366,1948,"ZATOPEK, Emil",TCH,Silver
7367,1948,"JOHNSON, Terence Lloyd",GBR,Bronze
7368,1948,"LJUNGGREN, John Artur",SWE,Gold
7369,1948,"GODEL, Gaston",SUI,Silver
7370,1948,"HANSENNE, Marcel",FRA,Bronze
7371,1948,"WHITFIELD, Malvin Groston",USA,Gold
7372,1948,"WINT, Arthur",JAM,Silver
7373,1948,"STRICKLAND-DE LA HUNTY, Shirley",AUS,Bronze
7374,1948,"BLANKERS-KOEN, Fanny",NED,Gold
7375,1948,"GARDNER, Maureen Angela Jane",GBR,Silver
7376,1948,"SIMMONS, Floyd Macon Jr.",USA,Bronze
7377,1948,"MATHIAS, Robert",USA,Gold
7378,1948,"HEINRICH, Ignace",FRA,Silver
7379,1948,"GORDIEN, Fortune Edward",USA,Bronze
7380,1948,"CONSOLINI, Adolfo",ITA,Gold
7381,1948,"TOSI, Giuseppe",ITA,Silver
7382,1948,"MAZEAS, Jacqueline",FRA,Bronze
7383,1948,"OSTERMEYER, Micheline",FRA,Gold
7384,1948,"CORDIALE-GENTILE, Edera",ITA,Silver
7385,1948,"BENNETT, Robert Howard",USA,Bronze
7386,1948,"NEMETH, Imre",HUN,Gold
7387,1948,"GUBIJAN, Ivan",YUG,Silver
7388,1948,"STANICH, George Anthony",USA,Bronze
7389,1948,"WINTER, John",AUS,Gold
7390,1948,"PAULSON, Bjorn Andreas",NOR,Silver
7391,1948,"OSTERMEYER, Micheline",FRA,Bronze
7392,1948,"COACHMAN, Alice Marie",USA,Gold
7393,1948,"ODAM-TYLER, Dorothy Beatrice J.",GBR,Silver
7394,1948,"VARSZEGI, Jozsef",HUN,Bronze
7395,1948,"RAUTAVAARA, Kaj Tapio",FIN,Gold
7396,1948,"SEYMOUR, Stephen Andrew",USA,Silver
7397,1948,"CARLSTEDT-KELSBY, Lily Marie Louise",DEN,Bronze
7398,1948,"BAUMA, Hermine (Herma)",AUT,Gold
7399,1948,"PARVIAINEN, Kaisa",FIN,Silver
7400,1948,"DOUGLAS, Herbert Paul Jr.",USA,Bronze
7401,1948,"STEELE, William Samuel",USA,Gold
7402,1948,"BRUCE, Thomas Theodore",AUS,Silver
7403,1948,"LEYMAN, Ann-Britt",SWE,Bronze
7404,1948,"GYARMATI, Olga",HUN,Gold
7405,1948,"SIMONETTO DE PORTELA, Noemi",ARG,Silver
7406,1948,"GAILLY, Etienne",BEL,Bronze
7407,1948,"CABRERA, Delfo",ARG,Gold
7408,1948,"RICHARDS, Thomas John Henry",GBR,Silver
7409,1948,"RICHARDS, Robert",USA,Bronze
7410,1948,"SMITH, Owen Guinn",USA,Gold
7411,1948,"KATAJA, Erkki Olavi",FIN,Silver
7412,1948,"FUCHS, James Emanuel",USA,Bronze
7413,1948,"THOMPSON, Wilbur Marvin",USA,Gold
7414,1948,"DELANEY, Francis James",USA,Silver
7415,1948,"SCHÄFFER-MAYER, Ine",AUT,Bronze
7416,1948,"OSTERMEYER, Micheline",FRA,Gold
7417,1948,"PICCININI, Amelia",ITA,Silver
7418,1948,"SARIALP, Ruhi",TUR,Bronze
7419,1948,"AHMAN, Arne",SWE,Gold
7420,1948,"AVERY, George Gordon",AUS,Silver
7421,1948,"AZEVEDO EVORA, Affonso",BRA,Bronze
7422,1948,"BENVENUTI, L.",BRA,Bronze
7423,1948,"BRAZ, Joao Francisco",BRA,Bronze
7424,1948,"DE AZEVEDO, Zenny",BRA,Bronze
7425,1948,"DE FREITAS, Rui",BRA,Bronze
7426,1948,"DIAS, Marcus Vinicius",BRA,Bronze
7427,1948,"GEMIGNANI, Alexandro",BRA,Bronze
7428,1948,"MARSON, Alberto",BRA,Bronze
7429,1948,"PACHECO DE OLIVEIRA, Nilton",BRA,Bronze
7430,1948,"RODRIGUES DA MOTTA, Alfredo",BRA,Bronze
7431,1948,"RODRIGUES, G.",BRA,Bronze
7432,1948,"SORCINELLI, Massinet",BRA,Bronze
7433,1948,"BARKER, Clifford Eugene",USA,Gold
7434,1948,"BARKSDALE, Donald Argee",USA,Gold
7435,1948,"BEARD, Ralph Milton Jr.",USA,Gold
7436,1948,"BECK, Lewis William Jr.",USA,Gold
7437,1948,"BORYLA, Vincent Joseph",USA,Gold
7438,1948,"CARPENTER, Gordon",USA,Gold
7439,1948,"GROZA, Alexander John",USA,Gold
7440,1948,"JONES, Wallace Clayton",USA,Gold
7441,1948,"KURLAND, Robert Albert",USA,Gold
7442,1948,"LUMPP, Raymond George",USA,Gold
7443,1948,"PITTS, Robert C.",USA,Gold
7444,1948,"RENICK, John (Jesse) Bernard",USA,Gold
7445,1948,"ROBINSON, Robert L.Jackson",USA,Gold
7446,1948,"ROLLINS, Kenneth Herman",USA,Gold
7447,1948,"BARRAIS, Andre",FRA,Silver
7448,1948,"BONNEVIE, Michel",FRA,Silver
7449,1948,"BUFFIERE, Andre",FRA,Silver
7450,1948,"CHOCAT, Rene",FRA,Silver
7451,1948,"DERENCY, Rene",FRA,Silver
7452,1948,"DESAYMONNET, Maurice",FRA,Silver
7453,1948,"EVEN, Andre",FRA,Silver
7454,1948,"GIRARDOT, Maurice",FRA,Silver
7455,1948,"GUILLOU, Fernand",FRA,Silver
7456,1948,"OFFNER, Raymond",FRA,Silver
7457,1948,"PERRIER, Jacques",FRA,Silver
7458,1948,"QUENIN, Yvan",FRA,Silver
7459,1948,"ROBUFFIC, Lucien",FRA,Silver
7460,1948,"THIOLON, Pierre",FRA,Silver
7461,1948,"HAN, Soo-An",KOR,Bronze
7462,1948,"PEREZ, Pascual Nicolas",ARG,Gold
7463,1948,"BANDINELLI, Spartaco",ITA,Silver
7464,1948,"ARTHUR, John",RSA,Bronze
7465,1948,"IGLESIAS, Rafael",ARG,Gold
7466,1948,"NILSSON, Gunnar",SWE,Silver
7467,1948,"VENEGAS, Juan E.",PUR,Bronze
7468,1948,"CSIK, Tibor",HUN,Gold
7469,1948,"ZUDDAS, Gianbattista",ITA,Silver
7470,1948,"ANTKIEWICZ, Aleksy",POL,Bronze
7471,1948,"FORMENTI, Ernesto",ITA,Gold
7472,1948,"SHEPHERD, Dennis",RSA,Silver
7473,1948,"WAD, Svend",DEN,Bronze
7474,1948,"DREYER, Gerald",RSA,Gold
7475,1948,"VISSERS, Joseph",BEL,Silver
7476,1948,"D'OTTAVIO, Alessandro",ITA,Bronze
7477,1948,"TORMA, Julius",TCH,Gold
7478,1948,"HERRING, Horace",USA,Silver
7479,1948,"FONTANA, Ivano",ITA,Bronze
7480,1948,"PAPP, Laszlo",HUN,Gold
7481,1948,"WRIGHT, John A.",GBR,Silver
7482,1948,"CIA, Mauro",ARG,Bronze
7483,1948,"HUNTER, George",RSA,Gold
7484,1948,"SCOTT, Donald E.",GBR,Silver
7485,1948,"LANE, Norman Douglas",CAN,Bronze
7486,1948,"CAPEK, Frantisek",TCH,Gold
7487,1948,"HAVENS, Frank",USA,Silver
7488,1948,"BOUTIGNY, Robert",FRA,Bronze
7489,1948,"HOLECEK, Josef",TCH,Gold
7490,1948,"BENNETT, Douglas H.",CAN,Silver
7491,1948,"DRANSART, Georges",FRA,Bronze
7492,1948,"GANDIL, Georges",FRA,Bronze
7493,1948,"LYSAK, Steven John",USA,Gold
7494,1948,"MACKNOWSKI, Stephen Albert",USA,Gold
7495,1948,"HAVEL, Vaclav",TCH,Silver
7496,1948,"PECKA, Jiri",TCH,Silver
7497,1948,"DRANSART, Georges",FRA,Bronze
7498,1948,"GANDIL, Georges",FRA,Bronze
7499,1948,"BRZAK-FELIX, Jan",TCH,Gold
7500,1948,"KUDRNA, Bohumil",TCH,Gold
7501,1948,"LYSAK, Steven John",USA,Silver
7502,1948,"MACKNOWSKI, Stephen Albert",USA,Silver
7503,1948,"SKABO, Eivind",NOR,Bronze
7504,1948,"FREDRIKSSON, Gert",SWE,Gold
7505,1948,"WIRES, Kurt Oskar",FIN,Silver
7506,1948,"EBERHART, Henri",FRA,Bronze
7507,1948,"FREDRIKSSON, Gert",SWE,Gold
7508,1948,"ANDERSEN, Johan Frederik Kobberup",DEN,Silver
7509,1948,"SCHWINGL, Friederike",AUT,Bronze
7510,1948,"HOFF, Karen",DEN,Gold
7511,1948,"VAN DER ANKER-DOEDENS, Alida Geertruida",NED,Silver
7512,1948,"AXELSSON, Thor",FIN,Bronze
7513,1948,"BJÖRKLÖF, Nils",FIN,Bronze
7514,1948,"AKERLUND, Gunnar",SWE,Gold
7515,1948,"WETTERSTRÖM, Hans",SWE,Gold
7516,1948,"MATHISEN, Ivar",NOR,Silver
7517,1948,"OSTBYE, Knut",NOR,Silver
7518,1948,"AXELSSON, Thor",FIN,Bronze
7519,1948,"BJÖRKLÖF, Nils",FIN,Bronze
7520,1948,"BERGLUND, Hans",SWE,Gold
7521,1948,"KLINGSTRÖM, Lennart",SWE,Gold
7522,1948,"HANSEN, Ejvind Willy",DEN,Silver
7523,1948,"JENSEN, Jakob Bernhard Christian",DEN,Silver
7524,1948,"WOUTERS, Lode Alphonse",BEL,Bronze
7525,1948,"BEYAERT, Jose",FRA,Gold
7526,1948,"VOORTING, Gerardus Petrus",NED,Silver
7527,1948,"BEYAERT, Jose",FRA,Bronze
7528,1948,"DUPONT, Jacques",FRA,Bronze
7529,1948,"MOINEAU, Alain",FRA,Bronze
7530,1948,"DELATHOUWER, Leon",BEL,Gold
7531,1948,"VAN ROSOSBROECK, Eugene",BEL,Gold
7532,1948,"WOUTERS, Lode Alphonse",BEL,Gold
7533,1948,"MAITLAND, Robert John",GBR,Silver
7534,1948,"SCOTT, Cyril Ian",GBR,Silver
7535,1948,"THOMAS, Gordon W.",GBR,Silver
7536,1948,"GODWIN, Thomas Charles",GBR,Bronze
7537,1948,"DUPONT, Jacques",FRA,Gold
7538,1948,"NIHANT, Pierre",BEL,Silver
7539,1948,"DRON, Georges",FRA,Bronze
7540,1948,"FAYE, Rene",FRA,Bronze
7541,1948,"PERONA, Renato",ITA,Gold
7542,1948,"TERRUZZI, Ferdinando",ITA,Gold
7543,1948,"BANNISTER, Alan",GBR,Silver
7544,1948,"HARRIS, Reginald Hargreaves",GBR,Silver
7545,1948,"SCHANDORFF, Axel Carl",DEN,Bronze
7546,1948,"GHELLA, Mario",ITA,Gold
7547,1948,"HARRIS, Reginald Hargreaves",GBR,Silver
7548,1948,"GELDARD, Robert Alan",GBR,Bronze
7549,1948,"GODWIN, Thomas Charles",GBR,Bronze
7550,1948,"RICKETTS, David Edward",GBR,Bronze
7551,1948,"WATERS, Wilfrid",GBR,Bronze
7552,1948,"ADAM, Pierre",FRA,Gold
7553,1948,"BLUSSON, Serge",FRA,Gold
7554,1948,"COSTE, Charles",FRA,Gold
7555,1948,"DECANALI, Fernand",FRA,Gold
7556,1948,"BENFENATI, Arnaldo",ITA,Silver
7557,1948,"BERNARDI, Guido",ITA,Silver
7558,1948,"CITTERIO, Anselmo",ITA,Silver
7559,1948,"PUCCI, Rino",ITA,Silver
7560,1948,"BOLTENSTERN JR., Gustaf Adolf",SWE,Bronze
7561,1948,"MOSER, Hans",SUI,Gold
7562,1948,"JOUSSEAUME, Andre Rene",FRA,Silver
7563,1948,"PAES, Fernando Silva",POR,Bronze
7564,1948,"SILVA, Luiz",POR,Bronze
7565,1948,"VALADAS, Francisco",POR,Bronze
7566,1948,"BURET, Maurice",FRA,Gold
7567,1948,"JOUSSEAUME, Andre Rene",FRA,Gold
7568,1948,"SAINT-FORT PAILLARD, Jean Gerard",FRA,Gold
7569,1948,"BORG, Robert John",USA,Silver
7570,1948,"HENRY, Frank Sherman",USA,Silver
7571,1948,"THOMSON, Earl Foster",USA,Silver
7572,1948,"SELFELT, Robert",SWE,Bronze
7573,1948,"CHEVALLIER, Bernard",FRA,Gold
7574,1948,"HENRY, Frank Sherman",USA,Silver
7575,1948,"CAMPERO, Raul",MEX,Bronze
7576,1948,"MARILES CORTES, Humberto",MEX,Bronze
7577,1948,"SOLANO CHAGOYA, Joaquin",MEX,Bronze
7578,1948,"ANDERSON, Charles Howard",USA,Gold
7579,1948,"HENRY, Frank Sherman",USA,Gold
7580,1948,"THOMSON, Earl Foster",USA,Gold
7581,1948,"SELFELT, Robert",SWE,Silver
7582,1948,"STAHRE, Olof",SWE,Silver
7583,1948,"SVENSSON, Sigurd",SWE,Silver
7584,1948,"D'ORGEIX, Jean Francois",FRA,Bronze
7585,1948,"MARILES CORTES, Humberto",MEX,Gold
7586,1948,"URIZA CASTRO, Ruben",MEX,Silver
7587,1948,"CARR, Arthur",GBR,Bronze
7588,1948,"LLEWELLYN, Harry Morton",GBR,Bronze
7589,1948,"NICOLL, Henry Morison Vere",GBR,Bronze
7590,1948,"MARILES CORTES, Humberto",MEX,Gold
7591,1948,"URIZA CASTRO, Ruben",MEX,Gold
7592,1948,"VALDEZ RAMOS, Alberto",MEX,Gold
7593,1948,"GARCIA CRUZ, Jaime",ESP,Silver
7594,1948,"GAVILAN Y PONCE DE LEON, Marcelino",ESP,Silver
7595,1948,"NAVARRO MORENES, Jose",ESP,Silver
7596,1948,"MANGIAROTTI, Edoardo",ITA,Bronze
7597,1948,"CANTONE, Luigi",ITA,Gold
7598,1948,"ZAPPELLI, Oswald",SUI,Silver
7599,1948,"CARLESON, Per Hjalmar",SWE,Bronze
7600,1948,"CERVELL, Frank",SWE,Bronze
7601,1948,"FORSSELL, Carl",SWE,Bronze
7602,1948,"LJUNGQUIST, Bengt",SWE,Bronze
7603,1948,"THOFELT, Sven",SWE,Bronze
7604,1948,"TOLLBOM, Arne",SWE,Bronze
7605,1948,"ARTIGAS, Edouard",FRA,Gold
7606,1948,"DESPRETS, Marcel",FRA,Gold
7607,1948,"GUERIN, Henri",FRA,Gold
7608,1948,"HUET, Maurice",FRA,Gold
7609,1948,"LEPAGE, Henri",FRA,Gold
7610,1948,"PECHEUX, Michel",FRA,Gold
7611,1948,"AGOSTONI, Carlo",ITA,Silver
7612,1948,"CANTONE, Luigi",ITA,Silver
7613,1948,"MANDRUZZATO, Marc Antonio",ITA,Silver
7614,1948,"MANGIAROTTI, Dario",ITA,Silver
7615,1948,"MANGIAROTTI, Edoardo",ITA,Silver
7616,1948,"MARINI, Fiorenzo",ITA,Silver
7617,1948,"MASZLAY, Lajos",HUN,Bronze
7618,1948,"BUHAN, Jehan",FRA,Gold
7619,1948,"D'ORIOLA, Christian",FRA,Silver
7620,1948,"PREIS-MÜLLER, Ellen S.",AUT,Bronze
7621,1948,"ELEK, Ilona",HUN,Gold
7622,1948,"LACHMANN, Karen Vilhelmine",DEN,Silver
7623,1948,"BRU, Raymond",BEL,Bronze
7624,1948,"DE BOURGIGNON, Georges Camille",BEL,Bronze
7625,1948,"PATERNOSTER, Henri",BEL,Bronze
7626,1948,"VALCKE, Paul Louis Jean",BEL,Bronze
7627,1948,"VAN DE WERWE DE VORSSELAERE, Andre",BEL,Bronze
7628,1948,"YVES, Edouard",BEL,Bronze
7629,1948,"BONIN, Andre",FRA,Gold
7630,1948,"BOUGNOL, René",FRA,Gold
7631,1948,"BUHAN, Jehan",FRA,Gold
7632,1948,"D'ORIOLA, Christian",FRA,Gold
7633,1948,"LATASTE, Jacques",FRA,Gold
7634,1948,"ROMMEL, Adrien",FRA,Gold
7635,1948,"DI ROSA, Manlio",ITA,Silver
7636,1948,"MANGIAROTTI, Edoardo",ITA,Silver
7637,1948,"NOSTINI, Giuliano",ITA,Silver
7638,1948,"NOSTINI, Renzo",ITA,Silver
7639,1948,"PELLINI, Giorgio",ITA,Silver
7640,1948,"RAGNO, Saverio",ITA,Silver
7641,1948,"KOVACS, Pal Adam",HUN,Bronze
7642,1948,"GEREVICH, Aladar",HUN,Gold
7643,1948,"PINTON, Vincenzo",ITA,Silver
7644,1948,"CETRULO, Dean Victor",USA,Bronze
7645,1948,"COHN-ARMITAGE, Norman",USA,Bronze
7646,1948,"DE CAPRILES, Miguel Angel",USA,Bronze
7647,1948,"FLYNN, James Hummitzsch",USA,Bronze
7648,1948,"NYILAS, Tibor Andrew",USA,Bronze
7649,1948,"WORTH, George Vitez",USA,Bronze
7650,1948,"BERCZELLY, Tibor",HUN,Gold
7651,1948,"GEREVICH, Aladar",HUN,Gold
7652,1948,"KARPATI, Rudolf",HUN,Gold
7653,1948,"KOVACS, Pal Adam",HUN,Gold
7654,1948,"PAPP, Bertalan",HUN,Gold
7655,1948,"RAJCSANYI, Laszlo",HUN,Gold
7656,1948,"DARE, Gastone",ITA,Silver
7657,1948,"MONTANO, Aldo",ITA,Silver
7658,1948,"NOSTINI, Renzo",ITA,Silver
7659,1948,"PINTON, Vincenzo",ITA,Silver
7660,1948,"RACCA, Mauro",ITA,Silver
7661,1948,"TURCATO, Carlo",ITA,Silver
7662,1948,"HANSEN, Jens Peter",DEN,Bronze
7663,1948,"HANSEN, John Angelo Valdemar Oster.",DEN,Bronze
7664,1948,"HANSEN, Karl Aage",DEN,Bronze
7665,1948,"JENSEN, Hans Viggo",DEN,Bronze
7666,1948,"JENSEN, Tage Ivan Linde",DEN,Bronze
7667,1948,"LUNDBERG, Knud",DEN,Bronze
7668,1948,"NIELSEN, Eigil Louis Marinus Ferdinand",DEN,Bronze
7669,1948,"ORNVOLD, Dion Erhardt",DEN,Bronze
7670,1948,"OVERGAARD, Knud Borge",DEN,Bronze
7671,1948,"PILMARK, Axel Peter",DEN,Bronze
7672,1948,"PLOGER, Johannes Theodor Louis",DEN,Bronze
7673,1948,"PRAEST, Carl Aage Andersen",DEN,Bronze
7674,1948,"SEEBACH, Holger",DEN,Bronze
7675,1948,"SÖRENSEN, Jörgen Leschly",DEN,Bronze
7676,1948,"ANDERSSON, Sune",SWE,Gold
7677,1948,"CARLSSON, Henry",SWE,Gold
7678,1948,"GREN, Gunnar",SWE,Gold
7679,1948,"LEANDER, Barje",SWE,Gold
7680,1948,"LIEDHOLM, Nils",SWE,Gold
7681,1948,"LINDBERG, Torsten",SWE,Gold
7682,1948,"NILSSON, Erik",SWE,Gold
7683,1948,"NORDAHL, Bertil",SWE,Gold
7684,1948,"NORDAHL, Gunnar",SWE,Gold
7685,1948,"NORDAHL, Knut",SWE,Gold
7686,1948,"ROSEN, Kjell",SWE,Gold
7687,1948,"ROSENGREN, Birger",SWE,Gold
7688,1948,"ATANASKOVIC, Aleksandar",YUG,Silver
7689,1948,"BOBEK, Stjepan",YUG,Silver
7690,1948,"BROZOVIC, Miroslav",YUG,Silver
7691,1948,"CAJKOVSKI, Zeljko",YUG,Silver
