,Edition,Athlete,NOC,Medal
23248,2000,"MORAVCOVA, Martina",SVK,Silver
23249,2000,"WILKENS, Tom",USA,Bronze
23250,2000,"ROSOLINO, Massimiliano",ITA,Gold
23251,2000,"DOLAN, Tom",USA,Silver
23252,2000,"TEUSCHER, Cristina",USA,Bronze
23253,2000,"KLOCHKOVA, Yana",UKR,Gold
23254,2000,"CASLARU, Beatrice",ROU,Silver
23255,2000,"KELLER, Klete",USA,Bronze
23256,2000,"THORPE, Ian",AUS,Gold
23257,2000,"ROSOLINO, Massimiliano",ITA,Silver
23258,2000,"POLL AHRENS, Claudia",CRC,Bronze
23259,2000,"BENNETT, Brooke",USA,Gold
23260,2000,"MUNZ, Diana",USA,Silver
23261,2000,"MYDEN, Curtis Allen",CAN,Bronze
23262,2000,"DOLAN, Tom",USA,Gold
23263,2000,"VENDT, Erik",USA,Silver
23264,2000,"CASLARU, Beatrice",ROU,Bronze
23265,2000,"KLOCHKOVA, Yana",UKR,Gold
23266,2000,"TAJIMA, Yasuko",JPN,Silver
23267,2000,"BORGES, Gustavo",BRA,Bronze
23268,2000,"JAYME, Carlos",BRA,Bronze
23269,2000,"SCHERER, Fernando",BRA,Bronze
23270,2000,"SILVA FILHO, Edvaldo",BRA,Bronze
23271,2000,"CALLUS, Ashley",AUS,Gold
23272,2000,"FYDLER, Christopher John",AUS,Gold
23273,2000,"KLIM, Michael",AUS,Gold
23274,2000,"PEARSON, Todd",AUS,Gold
23275,2000,"PINE, Adam",AUS,Gold
23276,2000,"THORPE, Ian",AUS,Gold
23277,2000,"DAVIS, Josh",USA,Silver
23278,2000,"ERVIN, Anthony",USA,Silver
23279,2000,"HALL, Gary Jr.",USA,Silver
23280,2000,"LEZAK, Jason",USA,Silver
23281,2000,"TUCKER, Scott",USA,Silver
23282,2000,"WALKER, Neil",USA,Silver
23283,2000,"ALSHAMMAR, Therese",SWE,Bronze
23284,2000,"JOHNCKE, Louise",SWE,Bronze
23285,2000,"KAMMERLING, Anna-Karin",SWE,Bronze
23286,2000,"LILLHAGE, Josefin",SWE,Bronze
23287,2000,"SJOBERG, Johanna",SWE,Bronze
23288,2000,"SVAHNSTROM, Malin",SWE,Bronze
23289,2000,"PHENIX, Erin Ashley",USA,Gold
23290,2000,"SHEALY, Courtney",USA,Gold
23291,2000,"TAPPIN, Ashley T",USA,Gold
23292,2000,"THOMPSON, Jenny",USA,Gold
23293,2000,"TORRES, Dara",USA,Gold
23294,2000,"VAN DYKEN, Amy",USA,Gold
23295,2000,"DE BRUIJN, Inge",NED,Silver
23296,2000,"GROOT, Chantal",NED,Silver
23297,2000,"HENNEKEN, Thamar",NED,Silver
23298,2000,"VAN RIJN, Wilma",NED,Silver
23299,2000,"VAN ROOIJEN, Manon",NED,Silver
23300,2000,"KRUPPA, Jens",GER,Bronze
23301,2000,"RUPPRATH, Thomas",GER,Bronze
23302,2000,"SPANNEBERG, Torsten",GER,Bronze
23303,2000,"THELOKE, Stev",GER,Bronze
23304,2000,"CROCKER, Ian",USA,Gold
23305,2000,"HALL, Gary Jr.",USA,Gold
23306,2000,"HANNAN, Tommy",USA,Gold
23307,2000,"KRAYZELBURG, Lenny",USA,Gold
23308,2000,"LEZAK, Jason",USA,Gold
23309,2000,"MOSES, Ed",USA,Gold
23310,2000,"WALKER, Neil",USA,Gold
23311,2000,"HARRISON, Regan",AUS,Silver
23312,2000,"HUEGILL, Geoff",AUS,Silver
23313,2000,"KLIM, Michael",AUS,Silver
23314,2000,"MITCHELL, Ryan",AUS,Silver
23315,2000,"PINE, Adam",AUS,Silver
23316,2000,"THORPE, Ian",AUS,Silver
23317,2000,"WATSON, Josh",AUS,Silver
23318,2000,"WELSH, Matthew",AUS,Silver
23319,2000,"MINAMOTO, Sumika",JPN,Bronze
23320,2000,"NAKAMURA, Mai",JPN,Bronze
23321,2000,"ONISHI, Junko",JPN,Bronze
23322,2000,"TANAKA, Masami",JPN,Bronze
23323,2000,"BEDFORD, B J",USA,Gold
23324,2000,"QUANN, Megan",USA,Gold
23325,2000,"SHEALY, Courtney",USA,Gold
23326,2000,"STITTS, Staciana",USA,Gold
23327,2000,"TAPPIN, Ashley T",USA,Gold
23328,2000,"THOMPSON, Jenny",USA,Gold
23329,2000,"TORRES, Dara",USA,Gold
23330,2000,"VAN DYKEN, Amy",USA,Gold
23331,2000,"CALUB, Dyana",AUS,Silver
23332,2000,"JONES, Leisel",AUS,Silver
23333,2000,"O'NEILL, Susan",AUS,Silver
23334,2000,"ROONEY, Giaan",AUS,Silver
23335,2000,"RYAN, Sarah",AUS,Silver
23336,2000,"THOMAS, Petria",AUS,Silver
23337,2000,"WHITE, Tarnee",AUS,Silver
23338,2000,"KENKHUIS, Johan",NED,Bronze
23339,2000,"VAN DEN HOOGENBAND, Pieter",NED,Bronze
23340,2000,"VAN DER ZIJDEN, Mark",NED,Bronze
23341,2000,"WOUDA, Marcel",NED,Bronze
23342,2000,"ZUIJDWEG, Martijn",NED,Bronze
23343,2000,"HACKETT, Grant",AUS,Gold
23344,2000,"KIRBY, William",AUS,Gold
23345,2000,"KLIM, Michael",AUS,Gold
23346,2000,"KOWALSKI, Daniel",AUS,Gold
23347,2000,"PEARSON, Todd",AUS,Gold
23348,2000,"THORPE, Ian",AUS,Gold
23349,2000,"CARVIN, Chad",USA,Silver
23350,2000,"DAVIS, Josh",USA,Silver
23351,2000,"DUSING, Nate",USA,Silver
23352,2000,"GOLDBLATT, Scott",USA,Silver
23353,2000,"KELLER, Klete",USA,Silver
23354,2000,"RAUCH, Jamie",USA,Silver
23355,2000,"BUSCHSCHULTE, Antje",GER,Bronze
23356,2000,"FREITAG, Meike",GER,Bronze
23357,2000,"HARSTICK, Sara",GER,Bronze
23358,2000,"KIELGASS, Kerstin",GER,Bronze
23359,2000,"STEFFEN, Britta",GER,Bronze
23360,2000,"VAN ALMSICK, Franziska",GER,Bronze
23361,2000,"ARSENAULT, Samantha",USA,Gold
23362,2000,"BENKO, Lindsay",USA,Gold
23363,2000,"BLACK, Kim",USA,Gold
23364,2000,"MUNZ, Diana",USA,Gold
23365,2000,"STOWERS, Julia",USA,Gold
23366,2000,"THOMPSON, Jenny",USA,Gold
23367,2000,"GRAHAM, Elka",AUS,Silver
23368,2000,"O'NEILL, Susan",AUS,Silver
23369,2000,"ROONEY, Giaan",AUS,Silver
23370,2000,"THOMAS, Petria",AUS,Silver
23371,2000,"THOMSON, Kirsten",AUS,Silver
23372,2000,"VAN LINT, Jacinta",AUS,Silver
23373,2000,"VAN DEN HOOGENBAND, Pieter",NED,Bronze
23374,2000,"ERVIN, Anthony",USA,Gold
23375,2000,"HALL, Gary Jr.",USA,Gold
23376,2000,"TORRES, Dara",USA,Bronze
23377,2000,"DE BRUIJN, Inge",NED,Gold
23378,2000,"ALSHAMMAR, Therese",SWE,Silver
23379,2000,"SANDENO, Kaitlin",USA,Bronze
23380,2000,"BENNETT, Brooke",USA,Gold
23381,2000,"KLOCHKOVA, Yana",UKR,Silver
23382,2000,"DEDIEU, Virginie",FRA,Bronze
23383,2000,"LIGNOT, Myriam",FRA,Bronze
23384,2000,"BRUSNIKINA, Olga",RUS,Gold
23385,2000,"KISSELEVA, Maria",RUS,Gold
23386,2000,"TACHIBANA, Miya",JPN,Silver
23387,2000,"TAKEDA, Miho",JPN,Silver
23388,2000,"BEAUMONT, Lyne",CAN,Bronze
23389,2000,"CARVER-DIAS, Claire",CAN,Bronze
23390,2000,"CHAN, Erin",CAN,Bronze
23391,2000,"GARCEAU, Catherine",CAN,Bronze
23392,2000,"LETOURNEAU, Fanny",CAN,Bronze
23393,2000,"NORMAND, Kirstin",CAN,Bronze
23394,2000,"TAILLON, Jacinthe",CAN,Bronze
23395,2000,"TATHAM, Reidun",CAN,Bronze
23396,2000,"AZAROVA, Elena",RUS,Gold
23397,2000,"BRUSNIKINA, Olga",RUS,Gold
23398,2000,"KISSELEVA, Maria",RUS,Gold
23399,2000,"NOVOKSHCHENOVA, Olga",RUS,Gold
23400,2000,"PERCHINA, Irina",RUS,Gold
23401,2000,"SOIA, Elena",RUS,Gold
23402,2000,"VASILIEVA, Yulia",RUS,Gold
23403,2000,"VASSIOUKOVA, Olga",RUS,Gold
23404,2000,"EGAMI, Ayano",JPN,Silver
23405,2000,"FUJII, Raika",JPN,Silver
23406,2000,"ISODA, Yoko",JPN,Silver
23407,2000,"JIMBO, Rei",JPN,Silver
23408,2000,"TACHIBANA, Miya",JPN,Silver
23409,2000,"TAKEDA, Miho",JPN,Silver
23410,2000,"YONEDA, Yoko",JPN,Silver
23411,2000,"YONEDA, Yuko",JPN,Silver
23412,2000,"CIRIC, Aleksandar",YUG,Bronze
23413,2000,"IKODINOVIC, Danilo",YUG,Bronze
23414,2000,"JELENIC, Viktor",YUG,Bronze
23415,2000,"KULJACA, Nikola",YUG,Bronze
23416,2000,"SAPIC, Aleksandar",YUG,Bronze
23417,2000,"SAVIC, Dejan",YUG,Bronze
23418,2000,"SOSTAR, Aleksandar",YUG,Bronze
23419,2000,"TRBOJEVIC, Petar",YUG,Bronze
23420,2000,"USKOKOVIC, Veljko",YUG,Bronze
23421,2000,"VASOVIC, Jugoslav",YUG,Bronze
23422,2000,"VUJASINOVIC, Vladimir",YUG,Bronze
23423,2000,"VUKANIC, Nenad",YUG,Bronze
23424,2000,"ZIMONJIC, Predrag",YUG,Bronze
23425,2000,"BENEDEK, Tibor",HUN,Gold
23426,2000,"BIROS, Peter",HUN,Gold
23427,2000,"FODOR, Rajmund",HUN,Gold
23428,2000,"KASAS, Tamas",HUN,Gold
23429,2000,"KISS, Gergely",HUN,Gold
23430,2000,"KOSZ, Zoltan",HUN,Gold
23431,2000,"MARCZ, Tamas",HUN,Gold
23432,2000,"MOLNAR, Tamas",HUN,Gold
23433,2000,"STEINMETZ, Barnabas",HUN,Gold
23434,2000,"SZECSI, Zoltan",HUN,Gold
23435,2000,"SZEKELY, Bulcsu",HUN,Gold
23436,2000,"VARGA, Zsolt",HUN,Gold
23437,2000,"VARI, Attila",HUN,Gold
23438,2000,"BALACHOV, Roman",RUS,Silver
23439,2000,"DOUGUINE, Dmitri",RUS,Silver
23440,2000,"ERYSHOV, Alexandre",RUS,Silver
23441,2000,"GARBOUZOV, Serguei",RUS,Silver
23442,2000,"GORSHKOV, Dmitry",RUS,Silver
23443,2000,"IATSEV, Iouri",RUS,Silver
23444,2000,"KOZLOV, Nikolai",RUS,Silver
23445,2000,"MAXIMOV, Nikolai",RUS,Silver
23446,2000,"REKETCHINSKI, Andrei",RUS,Silver
23447,2000,"STRATAN, Dmitri",RUS,Silver
23448,2000,"TCHOMAKHIDZE, Revaz",RUS,Silver
23449,2000,"ZAKIROV, Marat",RUS,Silver
23450,2000,"ZINNOUROV, Irek",RUS,Silver
23451,2000,"AKOBIA, Marina",RUS,Bronze
23452,2000,"ANIKEEVA, Ekaterina",RUS,Bronze
23453,2000,"KONOUKH, Sofia",RUS,Bronze
23454,2000,"KOROLEVA, Maria",RUS,Bronze
23455,2000,"KOUTOUZOVA, Natalia",RUS,Bronze
23456,2000,"KOUZINA, Svetlana",RUS,Bronze
23457,2000,"PETROVA, Ioulia",RUS,Bronze
23458,2000,"PETROVA, Tatiana",RUS,Bronze
23459,2000,"RYTOVA, Galina",RUS,Bronze
23460,2000,"SMUROVA, Elena",RUS,Bronze
23461,2000,"TOKOUN, Elena",RUS,Bronze
23462,2000,"TOLKOUNOVA, Irina",RUS,Bronze
23463,2000,"VASSILIEVA, Ekaterina",RUS,Bronze
23464,2000,"CASTLE, Naomi",AUS,Gold
23465,2000,"FOX, Joanne",AUS,Gold
23466,2000,"GUSTERSON, Bridgette",AUS,Gold
23467,2000,"HANKIN, Simone",AUS,Gold
23468,2000,"HIGGINS, Yvette",AUS,Gold
23469,2000,"HOOPER, Kate",AUS,Gold
23470,2000,"MAYER, Bronwyn",AUS,Gold
23471,2000,"MILLER, Gail",AUS,Gold
23472,2000,"MILLS, Melissa",AUS,Gold
23473,2000,"WATSON, Debbie",AUS,Gold
23474,2000,"WEEKES, Liz",AUS,Gold
23475,2000,"WOODHOUSE, Danielle",AUS,Gold
23476,2000,"WOODS, Taryn",AUS,Gold
23477,2000,"BEAUREGARD, Robin",USA,Silver
23478,2000,"ESTES, Ellen",USA,Silver
23479,2000,"JOHNSON, Courtney",USA,Silver
23480,2000,"LORENZ, Ericka",USA,Silver
23481,2000,"MOODY, Heather",USA,Silver
23482,2000,"ORWIG, Bernice",USA,Silver
23483,2000,"O'TOOLE, Maureen",USA,Silver
23484,2000,"PAYNE, Nicolle",USA,Silver
23485,2000,"PETRI, Heather",USA,Silver
23486,2000,"SHEEHY, Kathy",USA,Silver
23487,2000,"SIMMONS, Coralie",USA,Silver
23488,2000,"SWAIL, Julie",USA,Silver
23489,2000,"VILLA, Brenda",USA,Silver
23490,2000,"VAN ALTEN, Wietse",NED,Bronze
23491,2000,"FAIRWEATHER, Simon",AUS,Gold
23492,2000,"WUNDERLE, Victor",USA,Silver
23493,2000,"KIM, Soo-Nyung",KOR,Bronze
23494,2000,"YUN, Mi-Jin",KOR,Gold
23495,2000,"KIM, Nam-Soon",KOR,Silver
23496,2000,"JOHNSON, Richard",USA,Bronze
23497,2000,"WHITE, Rodney",USA,Bronze
23498,2000,"WUNDERLE, Victor",USA,Bronze
23499,2000,"JANG, Yong-Ho",KOR,Gold
23500,2000,"KIM, Chung-Tae",KOR,Gold
23501,2000,"OH, Kyo-Moon",KOR,Gold
23502,2000,"BISIANI, Matteo",ITA,Silver
23503,2000,"DI BUO, Ilario",ITA,Silver
23504,2000,"FRANGILLI, Michele",ITA,Silver
23505,2000,"MENSING, Barbara",GER,Bronze
23506,2000,"PFOHL, Cornelia",GER,Bronze
23507,2000,"WAGNER, Sandra",GER,Bronze
23508,2000,"KIM, Nam-Soon",KOR,Gold
23509,2000,"KIM, Soo-Nyung",KOR,Gold
23510,2000,"YUN, Mi-Jin",KOR,Gold
23511,2000,"BURDEYNA, Nataliya",UKR,Silver
23512,2000,"SADOVNYCHA, Olena",UKR,Silver
23513,2000,"SERDYUK, Kateryna",UKR,Silver
23514,2000,"MEZGEBU, Assefa",ETH,Bronze
23515,2000,"GEBRSELASSIE, Haile",ETH,Gold
23516,2000,"TERGAT, Paul",KEN,Silver
23517,2000,"RIBEIRO, Fernanda",POR,Bronze
23518,2000,"TULU, Derartu",ETH,Gold
23519,2000,"WAMI, Gete",ETH,Silver
23520,2000,"THOMPSON, Obadele",BAR,Bronze
23521,2000,"GREENE, Maurice",USA,Gold
23522,2000,"BOLDON, Ato",TRI,Silver
23523,2000,"OTTEY-PAGE, Merlene",JAM,Bronze
23524,2000,"LAWRENCE, Tanya",JAM,Silver
23525,2000,"THANOU, Ekaterini",GRE,Silver
23526,2000,"MORRISON, Melissa",USA,Bronze
23527,2000,"SHISHIGINA, Olga",KAZ,Gold
23528,2000,"ALOZIE, Gloria",NGR,Silver
23529,2000,"CREAR, Mark",USA,Bronze
23530,2000,"GARCIA, Anier",CUB,Gold
23531,2000,"TRAMMELL, Terrence",USA,Silver
23532,2000,"LAGAT, Bernard",KEN,Bronze
23533,2000,"NGENYI, Noah Kiprono",KEN,Gold
23534,2000,"EL GUERROUJ, Hicham",MAR,Silver
23535,2000,"SZABO, Gabriela",ROU,Bronze
23536,2000,"MERAH-BENIDA, Nouria",ALG,Gold
23537,2000,"SZEKELY, Violeta",ROU,Silver
23538,2000,"BOLDON, Ato",TRI,Bronze
23539,2000,"KENTERIS, Konstantinos",GRE,Gold
23540,2000,"CAMPBELL, Darren",GBR,Silver
23541,2000,"MCDONALD, Beverly",JAM,Bronze
23542,2000,"DAVIS, Pauline Elaine",BAH,Gold
23543,2000,"JAYASINGHE, Susanthika",SRI,Silver
23544,2000,"VASCO, Maria",ESP,Bronze
23545,2000,"WANG, Liping",CHN,Gold
23546,2000,"PLAETZER, Kjersti",NOR,Silver
23547,2000,"ANDREYEV, Vladimir",RUS,Bronze
23548,2000,"KORZENIOWSKI, Robert",POL,Gold
23549,2000,"HERNANDEZ, Noe",MEX,Silver
23550,2000,"EZZINE, Ali",MAR,Bronze
23551,2000,"KOSGEI, Reuben",KEN,Gold
23552,2000,"KIPKETER, Wilson Boit",KEN,Silver
23553,2000,"HAUGHTON, Greg",JAM,Bronze
23554,2000,"JOHNSON, Michael",USA,Gold
23555,2000,"HARRISON, Alvin",USA,Silver
23556,2000,"MERRY, Katharine",GBR,Bronze
23557,2000,"FREEMAN, Cathy",AUS,Gold
23558,2000,"GRAHAM, Lorraine",JAM,Silver
23559,2000,"HERBERT, Llewellyn",RSA,Bronze
23560,2000,"TAYLOR, Angelo",USA,Gold
23561,2000,"SOMAYLI, Hadi",KSA,Silver
23562,2000,"BIDOUANE, Nouzha",MAR,Bronze
23563,2000,"PRIVALOVA, Irina",RUS,Gold
23564,2000,"HEMMINGS, Deon Marie",JAM,Silver
23565,2000,"CESAR, Jose Angel",CUB,Bronze
23566,2000,"GARCIA, Ivan",CUB,Bronze
23567,2000,"MAYOLA, Freddy",CUB,Bronze
23568,2000,"PEREZ, Luis Alberto",CUB,Bronze
23569,2000,"BROKENBURR, Kenneth",USA,Gold
23570,2000,"DRUMMOND, Jon",USA,Gold
23571,2000,"GREENE, Maurice",USA,Gold
23572,2000,"LEWIS, Brian",USA,Gold
23573,2000,"MONTGOMERY, Tim",USA,Gold
23574,2000,"WILLIAMS III, Bernard",USA,Gold
23575,2000,"DE LIMA, Vicente",BRA,Silver
23576,2000,"RIBEIRO, Edson",BRA,Silver
23577,2000,"SILVA, Andre Domingos",BRA,Silver
23578,2000,"SILVA, Claudinei",BRA,Silver
23579,2000,"SOUZA, Claudio Roberto",BRA,Silver
23580,2000,"EDWARDS, Torri",USA,Bronze
23581,2000,"GAINES, Chryste",USA,Bronze
23582,2000,"PERRY, Nanceen",USA,Bronze
23583,2000,"RICHARDSON, Passion",USA,Bronze
23584,2000,"DAVIS, Pauline Elaine",BAH,Gold
23585,2000,"FERGUSON-MCKENZIE, Debbie",BAH,Gold
23586,2000,"FYNES, Sevatheda",BAH,Gold
23587,2000,"LEWIS, Eldice",BAH,Gold
23588,2000,"STURRUP, Chandra",BAH,Gold
23589,2000,"CAMPBELL-BROWN, Veronica",JAM,Silver
23590,2000,"FRAZER, Merlene",JAM,Silver
23591,2000,"LAWRENCE, Tanya",JAM,Silver
23592,2000,"MCDONALD, Beverly",JAM,Silver
23593,2000,"OTTEY-PAGE, Merlene",JAM,Silver
23594,2000,"AYRE, Sanjay",JAM,Bronze
23595,2000,"BLACKWOOD, Michael",JAM,Bronze
23596,2000,"HAUGHTON, Greg",JAM,Bronze
23597,2000,"MCDONALD, Michael",JAM,Bronze
23598,2000,"MCFARLANE, Danny",JAM,Bronze
23599,2000,"WILLIAMS, Christopher",JAM,Bronze
23600,2000,"AWAZIE, Nduka",NGR,Silver
23601,2000,"BADA, Sunday",NGR,Silver
23602,2000,"CHUKWU, Clement",NGR,Silver
23603,2000,"GADZAMA, Fidelis",NGR,Silver
23604,2000,"MONYE, Jude",NGR,Silver
23605,2000,"UDO OBONG, Enefiok",NGR,Silver
23606,2000,"GONCHARENKO, Svetlana",RUS,Bronze
23607,2000,"KOTLYAROVA, Olga",RUS,Bronze
23608,2000,"NAZAROVA, Natalya",RUS,Bronze
23609,2000,"PRIVALOVA, Irina",RUS,Bronze
23610,2000,"SOTNIKOVA, Yulia",RUS,Bronze
23611,2000,"ZYKINA, Olesya",RUS,Bronze
23612,2000,"ANDERSON, Andrea",USA,Gold
23613,2000,"COLANDER, LaTasha",USA,Gold
23614,2000,"HENNAGAN, Monique",USA,Gold
23615,2000,"MILES, Jearl",USA,Gold
23616,2000,"BURGHER, Michelle",JAM,Silver
23617,2000,"GRAHAM, Lorraine",JAM,Silver
23618,2000,"HEMMINGS, Deon Marie",JAM,Silver
23619,2000,"HOWELL, Charmaine",JAM,Silver
23620,2000,"RICHARDS, Sandie",JAM,Silver
23621,2000,"SCOTT-POMALES, Catherine",JAM,Silver
23622,2000,"LAHLAFI, Brahim",MAR,Bronze
23623,2000,"WOLDE, Millon",ETH,Gold
23624,2000,"SAIDI-SIEF, Ali",ALG,Silver
23625,2000,"WAMI, Gete",ETH,Bronze
23626,2000,"SZABO, Gabriela",ROU,Gold
23627,2000,"O'SULLIVAN, Sonia",IRL,Silver
23628,2000,"SANCHEZ GUERRERO, Joel",MEX,Bronze
23629,2000,"KORZENIOWSKI, Robert",POL,Gold
23630,2000,"FADEJEVS, Aigars",LAT,Silver
23631,2000,"SAID GUERNI, Djabir",ALG,Bronze
23632,2000,"SCHUMANN, Nils",GER,Gold
23633,2000,"KIPKETER, Wilson",DEN,Silver
23634,2000,"HOLMES, Kelly",GBR,Bronze
23635,2000,"MUTOLA, Maria",MOZ,Gold
23636,2000,"GRAF, Stephanie",AUT,Silver
23637,2000,"HUFFINS, Chris",USA,Bronze
23638,2000,"NOOL, Erki",EST,Gold
23639,2000,"SEBRLE, Roman",CZE,Silver
23640,2000,"KRUGER, Frantz",RSA,Bronze
23641,2000,"ALEKNA, Virgilijus",LTU,Gold
23642,2000,"RIEDEL, Lars",GER,Silver
23643,2000,"YATCHENKO, Iryna",BLR,Bronze
23644,2000,"ZVEREVA, Ellina",BLR,Gold
23645,2000,"KELESIDOU, Anastasia",GRE,Silver
23646,2000,"ASTAPKOVICH, Igor",BLR,Bronze
23647,2000,"ZIOLKOWSKI, Szymon",POL,Gold
23648,2000,"VIZZONI, Nicola",ITA,Silver
23649,2000,"MUENCHOW, Kirsten",GER,Bronze
23650,2000,"SKOLIMOWSKA, Kamila",POL,Gold
23651,2000,"KUZENKOVA, Olga",RUS,Silver
23652,2000,"SAZANOVICH, Natalya",BLR,Bronze
23653,2000,"LEWIS, Denise",GBR,Gold
23654,2000,"PROKHOROVA, Yelena",RUS,Silver
23655,2000,"HAMMAD, Abderrahmane",ALG,Bronze
23656,2000,"KLIUGIN, Sergey",RUS,Gold
23657,2000,"SOTOMAYOR, Javier",CUB,Silver
23658,2000,"BERGQVIST, Kajsa",SWE,Bronze
23659,2000,"PANTELIMON, Oana",ROU,Bronze
23660,2000,"YELESINA, Yelena",RUS,Gold
23661,2000,"CLOETE, Hestrie",RSA,Silver
23662,2000,"MAKAROV, Sergey",RUS,Bronze
23663,2000,"ZELEZNY, Jan",CZE,Gold
23664,2000,"BACKLEY, Steve",GBR,Silver
23665,2000,"MENENDEZ, Osleidys",CUB,Bronze
23666,2000,"HATTESTAD, Trine",NOR,Gold
23667,2000,"MANIANI-TZELILI, Mirella",GRE,Silver
23668,2000,"SCHURENKO, Roman",UKR,Bronze
23669,2000,"PEDROSO, Ivan",CUB,Gold
23670,2000,"TAURIMA, Jai",AUS,Silver
23671,2000,"KOTOVA, Tatyana",RUS,Bronze
23672,2000,"DRECHSLER, Heike",GER,Gold
23673,2000,"MAY, Fiona",ITA,Silver
23674,2000,"TOLA, Tesfaye",ETH,Bronze
23675,2000,"CHEPCHUMBA, Joyce",KEN,Bronze
23676,2000,"ABERA, Gezahegne",ETH,Gold
23677,2000,"WAINAINA, Erick",KEN,Silver
