,Edition,Athlete,NOC,Medal
2896,1920,"JONES, Christopher",GBR,Gold
2897,1920,"PEACOCK, William",GBR,Gold
2898,1920,"PURCELL, Noel M.",GBR,Gold
2899,1920,"RADMILOVIC, Paul",GBR,Gold
2900,1920,"SMITH, Charles Sydney",GBR,Gold
2901,1920,"BAUWENS, René",BEL,Silver
2902,1920,"BLITZ, Gerard",BEL,Silver
2903,1920,"BLITZ, Maurice",BEL,Silver
2904,1920,"DEWIN, Pierre",BEL,Silver
2905,1920,"DURANT, Albert",BEL,Silver
2906,1920,"GAILLY, Paul",BEL,Silver
2907,1920,"NIJS, Pierre",BEL,Silver
2908,1920,"PLETINCX, Joseph",BEL,Silver
2909,1920,"FLAMAND, Firmin",BEL,Bronze
2910,1920,"CLOETENS, Edmond",BEL,Gold
2911,1920,"VAN DE PERCK, Louis",BEL,Silver
2912,1920,"CLOETENS, Edmond",BEL,Gold
2913,1920,"FLAMAND, Firmin",BEL,Gold
2914,1920,"HERMANS, Joseph",BEL,Gold
2915,1920,"VAN DE PERCK, Louis",BEL,Gold
2916,1920,"VAN DE VERRE, Auguste",BEL,Gold
2917,1920,"VAN MOER, Edmond",BEL,Gold
2918,1920,"CLOETENS, Edmond",BEL,Gold
2919,1920,"FLAMAND, Firmin",BEL,Gold
2920,1920,"HERMANS, Joseph",BEL,Gold
2921,1920,"VAN DE PERCK, Louis",BEL,Gold
2922,1920,"VAN DE VERRE, Auguste",BEL,Gold
2923,1920,"VAN MOER, Edmond",BEL,Gold
2924,1920,"HERMANS, Joseph",BEL,Bronze
2925,1920,"VAN MOER, Edmond",BEL,Gold
2926,1920,"VAN DE PERCK, Louis",BEL,Silver
2927,1920,"BRULE, Julien Louis",FRA,Bronze
2928,1920,"EPIN, Léon",FRA,Bronze
2929,1920,"FAUVEL, Pascal",FRA,Bronze
2930,1920,"GRISOT, EugÃ¨ne G.",FRA,Bronze
2931,1920,"LEROY, Paul",FRA,Bronze
2932,1920,"MABELLON, Artur",FRA,Bronze
2933,1920,"QUENTIN, Léonce Gaston",FRA,Bronze
2934,1920,"RICHEZ, Eugène",FRA,Bronze
2935,1920,"DE BROUWER, Petrus Godefridus",NED,Gold
2936,1920,"PACKBIERS, Jan Joseph",NED,Gold
2937,1920,"THEEUWES, Adrianus Cornelis",NED,Gold
2938,1920,"VAN BUSSELL, Hendrikus",NED,Gold
2939,1920,"VAN GASTEL, Johannes Jacobus",NED,Gold
2940,1920,"VAN GESTEL, Jan-Babtiest-Jozef",NED,Gold
2941,1920,"VAN MERRIENBOER, Adrianus",NED,Gold
2942,1920,"WILLEMS, Theodorus B.",NED,Gold
2943,1920,"ALLAERT, Alphonse",BEL,Silver
2944,1920,"DE KNIBBER, Edmond",BEL,Silver
2945,1920,"DE MAYER, Jérome",BEL,Silver
2946,1920,"DELCON, Louis",BEL,Silver
2947,1920,"FIERENS, Louis",BEL,Silver
2948,1920,"VAN BEECK, Louis",BEL,Silver
2949,1920,"VAN INNIS, Hubert",BEL,Silver
2950,1920,"VAN THIELT, Pierre",BEL,Silver
2951,1920,"ALLAERT, Alphonse",BEL,Gold
2952,1920,"DE KNIBBER, Edmond",BEL,Gold
2953,1920,"DE MAYER, Jérome",BEL,Gold
2954,1920,"DELCON, Louis",BEL,Gold
2955,1920,"FIERENS, Louis",BEL,Gold
2956,1920,"VAN BEECK, Louis",BEL,Gold
2957,1920,"VAN INNIS, Hubert",BEL,Gold
2958,1920,"VAN THIELT, Pierre",BEL,Gold
2959,1920,"BRULE, Julien Louis",FRA,Silver
2960,1920,"EPIN, Léon",FRA,Silver
2961,1920,"FAUVEL, Pascal",FRA,Silver
2962,1920,"GRISOT, EugÃ¨ne G.",FRA,Silver
2963,1920,"LEROY, Paul",FRA,Silver
2964,1920,"MABELLON, Artur",FRA,Silver
2965,1920,"QUENTIN, Léonce Gaston",FRA,Silver
2966,1920,"RICHEZ, Eugène",FRA,Silver
2967,1920,"ALLAERT, Alphonse",BEL,Gold
2968,1920,"DE KNIBBER, Edmond",BEL,Gold
2969,1920,"DE MAYER, Jérome",BEL,Gold
2970,1920,"DELCON, Louis",BEL,Gold
2971,1920,"FIERENS, Louis",BEL,Gold
2972,1920,"VAN BEECK, Louis",BEL,Gold
2973,1920,"VAN INNIS, Hubert",BEL,Gold
2974,1920,"VAN THIELT, Pierre",BEL,Gold
2975,1920,"BRULE, Julien Louis",FRA,Silver
2976,1920,"EPIN, Léon",FRA,Silver
2977,1920,"FAUVEL, Pascal",FRA,Silver
2978,1920,"GRISOT, EugÃ¨ne G.",FRA,Silver
2979,1920,"LEROY, Paul",FRA,Silver
2980,1920,"MABELLON, Artur",FRA,Silver
2981,1920,"QUENTIN, Léonce Gaston",FRA,Silver
2982,1920,"RICHEZ, Eugène",FRA,Silver
2983,1920,"VAN INNIS, Hubert",BEL,Gold
2984,1920,"QUENTIN, Léonce Gaston",FRA,Silver
2985,1920,"VAN INNIS, Hubert",BEL,Gold
2986,1920,"BRULE, Julien Louis",FRA,Silver
2987,1920,"BRULE, Julien Louis",FRA,Gold
2988,1920,"VAN INNIS, Hubert",BEL,Silver
2989,1920,"WILSON, James",GBR,Bronze
2990,1920,"NURMI, Paavo",FIN,Gold
2991,1920,"GUILLEMOT, Joseph",FRA,Silver
2992,1920,"GUNN, Charles",GBR,Bronze
2993,1920,"FRIGERIO, Ugo",ITA,Gold
2994,1920,"PEARMAN, Joseph",USA,Silver
2995,1920,"EDWARD, Harry",GBR,Bronze
2996,1920,"PADDOCK, Charles",USA,Gold
2997,1920,"KIRKSEY, Morris",USA,Silver
2998,1920,"MURRAY, Frederick",USA,Bronze
2999,1920,"THOMSON, Earl",CAN,Gold
3000,1920,"BARRON, Harold",USA,Silver
3001,1920,"SHIELDS, Marion Lawrence",USA,Bronze
3002,1920,"HILL, Albert",GBR,Gold
3003,1920,"NOEL-BAKER, Philipp John",GBR,Silver
3004,1920,"EDWARD, Harry",GBR,Bronze
3005,1920,"WOODRING, Allen",USA,Gold
3006,1920,"PADDOCK, Charles",USA,Silver
3007,1920,"AMBROSINI, Ernesto",ITA,Bronze
3008,1920,"HODGE, Percy",GBR,Gold
3009,1920,"FLYNN, Patrick",USA,Silver
3010,1920,"BACKMAN, Erik",SWE,Bronze
3011,1920,"LUNDGREN, Sven",SWE,Bronze
3012,1920,"WIDE, Edvin",SWE,Bronze
3013,1920,"BROWN, Horace Hallock",USA,Gold
3014,1920,"DRESSER, Ivan",USA,Gold
3015,1920,"SCHARDT, Arlie Alfred",USA,Gold
3016,1920,"BLEWITT, Charles Edward",GBR,Silver
3017,1920,"HILL, Albert",GBR,Silver
3018,1920,"SEAGROVE, William Raymond",GBR,Silver
3019,1920,"REMER, Richard Frederick",USA,Bronze
3020,1920,"FRIGERIO, Ugo",ITA,Gold
3021,1920,"PARKER, George",AUS,Silver
3022,1920,"ENGDAHL, Nils",SWE,Bronze
3023,1920,"RUDD, Bevil Gordon D'Urban",RSA,Gold
3024,1920,"BUTLER, Guy Montagu",GBR,Silver
3025,1920,"DESCH, August George",USA,Bronze
3026,1920,"LOOMIS, Frank",USA,Gold
3027,1920,"NORTON, John Kelley",USA,Silver
3028,1920,"HOLMSTRÖM, Agne",SWE,Bronze
3029,1920,"MALM, Sven",SWE,Bronze
3030,1920,"PETERSSON, R. William E.",SWE,Bronze
3031,1920,"SANDSTRÖM, Nils",SWE,Bronze
3032,1920,"KIRKSEY, Morris",USA,Gold
3033,1920,"MURCHISON, Loren",USA,Gold
3034,1920,"PADDOCK, Charles",USA,Gold
3035,1920,"SCHOLZ, Jackson",USA,Gold
3036,1920,"ALI KAHN, Emile",FRA,Silver
3037,1920,"LORAIN, René",FRA,Silver
3038,1920,"MOURLON, René",FRA,Silver
3039,1920,"TIRARD, René",FRA,Silver
3040,1920,"ANDRE, Georges",FRA,Bronze
3041,1920,"DELVART, Maurice",FRA,Bronze
3042,1920,"DEVAUX, Jean André",FRA,Bronze
3043,1920,"FERY, Gaston",FRA,Bronze
3044,1920,"AINSWORTH-DAVIS, John Creyghton",GBR,Gold
3045,1920,"BUTLER, Guy Montagu",GBR,Gold
3046,1920,"GRIFFITHS, Cecil Richmond",GBR,Gold
3047,1920,"LINDSAY, Robert Alexander",GBR,Gold
3048,1920,"DAVEL, Harry",RSA,Silver
3049,1920,"OLDFIELD, Clarence Winston",RSA,Silver
3050,1920,"OOSTERLAAK, Jack",RSA,Silver
3051,1920,"RUDD, Bevil Gordon D'Urban",RSA,Silver
3052,1920,"BACKMAN, Erik",SWE,Bronze
3053,1920,"GUILLEMOT, Joseph",FRA,Gold
3054,1920,"NURMI, Paavo",FIN,Silver
3055,1920,"LIND, Carl Johan",SWE,Bronze
3056,1920,"MCDONALD, Patrick",USA,Gold
3057,1920,"RYAN, Patrick",USA,Silver
3058,1920,"RUDD, Bevil Gordon D'Urban",RSA,Bronze
3059,1920,"HILL, Albert",GBR,Gold
3060,1920,"EBY, Earl",USA,Silver
3061,1920,"LIIMATAINEN, Heikki",FIN,Bronze
3062,1920,"NURMI, Paavo",FIN,Gold
3063,1920,"BACKMAN, Erik",SWE,Silver
3064,1920,"BACKMAN, Erik",SWE,Bronze
3065,1920,"EKMAN, Hilding",SWE,Bronze
3066,1920,"MATTSSON, Gustaf",SWE,Bronze
3067,1920,"KOSKENNIEMI, Frederik Teudor",FIN,Gold
3068,1920,"LIIMATAINEN, Heikki",FIN,Gold
3069,1920,"NURMI, Paavo",FIN,Gold
3070,1920,"HEGARTY, Frank",GBR,Silver
3071,1920,"NICHOLS, Alfred Hubert",GBR,Silver
3072,1920,"WILSON, James",GBR,Silver
3073,1920,"OHLSON, Bertil",SWE,Bronze
3074,1920,"LÖVLAND, Helge Andreas",NOR,Gold
3075,1920,"HAMILTON, Brutus Kerr",USA,Silver
3076,1920,"POPE, Augustus",USA,Bronze
3077,1920,"NIKLANDER, Elmer Konstantin",FIN,Gold
3078,1920,"TAIPALE, Armas Rudolf",FIN,Silver
3079,1920,"BENNET, Basil",USA,Bronze
3080,1920,"RYAN, Patrick",USA,Gold
3081,1920,"LIND, Carl Johan",SWE,Silver
3082,1920,"EKELUND, Bo",SWE,Bronze
3083,1920,"LANDON, Richmond",USA,Gold
3084,1920,"MULLER, Harold",USA,Silver
3085,1920,"JAALE-JOHANSSON, Paavo",FIN,Bronze
3086,1920,"MYYRÄ, Jonni",FIN,Gold
3087,1920,"PELTONEN, Urho Pellervo",FIN,Silver
3088,1920,"ABRAHAMSSON, Erik",SWE,Bronze
3089,1920,"PETERSSON, R. William E.",SWE,Gold
3090,1920,"JOHNSON, Carl",USA,Silver
3091,1920,"ARRI, Valerio",ITA,Bronze
3092,1920,"KOLEHMAINEN, Hannes",FIN,Gold
3093,1920,"LOSSMANN, Jüri",EST,Silver
3094,1920,"LAHTINEN, Hugo Jalmari",FIN,Bronze
3095,1920,"LEHTONEN, Eero Reino",FIN,Gold
3096,1920,"BRADLEY, Everett Lewis",USA,Silver
3097,1920,"MYERS, Edwin",USA,Bronze
3098,1920,"FOSS, Frank",USA,Gold
3099,1920,"PETERSEN, Henry",DEN,Silver
3100,1920,"LIVERSEDGE, Harry",USA,Bronze
3101,1920,"PÖRHÖLÄ, Frans Wilhelmi",FIN,Gold
3102,1920,"NIKLANDER, Elmer Konstantin",FIN,Silver
3103,1920,"ALMLÖF, Erik",SWE,Bronze
3104,1920,"TUULOS, Vilho Immanuel",FIN,Gold
3105,1920,"JANSSON, Folke",SWE,Silver
3106,1920,"CUTHBERTSON, William",GBR,Bronze
3107,1920,"DI GENARO, Frank",USA,Gold
3108,1920,"PETERSEN, Anders",DEN,Silver
3109,1920,"ELUERE, Albert Xavier",FRA,Bronze
3110,1920,"RAWSON, Ronald",GBR,Gold
3111,1920,"PETEERSEN, Sören",DEN,Silver
3112,1920,"MCKENZIE, James",GBR,Bronze
3113,1920,"WALKER, Clarence Leonard",RSA,Gold
3114,1920,"GRAHAM, Clifford John",CAN,Silver
3115,1920,"GARZENA, Edoardo",ITA,Bronze
3116,1920,"FRITSCH, Paul",FRA,Gold
3117,1920,"GACHET, Jean",FRA,Silver
3118,1920,"NEWTON, Clarence",CAN,Bronze
3119,1920,"MOSBERG, Samuel",USA,Gold
3120,1920,"JOHANSEN, Gotfred",DEN,Silver
3121,1920,"COLBERG, Frederick William",USA,Bronze
3122,1920,"SCHNEIDER, Julius Gustav Albert",CAN,Gold
3123,1920,"IRELAND, Alexander",GBR,Silver
3124,1920,"HERSCOVITCH, Montgomery Hart",CAN,Bronze
3125,1920,"MALLIN, Harry William",GBR,Gold
3126,1920,"PRUD'HOMME, George Arthur",CAN,Silver
3127,1920,"FRANKS, Harold",GBR,Bronze
3128,1920,"EAGAN, Edward",USA,Gold
3129,1920,"SÖRSDAL, Sverre",NOR,Silver
3130,1920,"CANTELOUBE, Fernand",FRA,Bronze
3131,1920,"STENQVIST, Harry",SWE,Gold
3132,1920,"KALTENBRUN, Henry Justaves",RSA,Silver
3133,1920,"DE BUINNE, Albert",BEL,Bronze
3134,1920,"JANSSENS, Jean",BEL,Bronze
3135,1920,"VERCRUYSSE, André",BEL,Bronze
3136,1920,"WYCKMANS, Albert",BEL,Bronze
3137,1920,"CANTELOUBE, Fernand",FRA,Gold
3138,1920,"DETREILLE, Georges",FRA,Gold
3139,1920,"GOBILLOT, Marcel",FRA,Gold
3140,1920,"SOUCHARD, Achille",FRA,Gold
3141,1920,"LUNDBERG, Sigfrid",SWE,Silver
3142,1920,"MALM, Ragnar",SWE,Silver
3143,1920,"PERSSON, Axel Wilhelm",SWE,Silver
3144,1920,"STENQVIST, Harry",SWE,Silver
3145,1920,"DE VRENG, Frans",NED,Bronze
3146,1920,"IKELAAR, Petrus Gerardus",NED,Bronze
3147,1920,"LANCE, Thomas Glasson",GBR,Gold
3148,1920,"RYAN, Harry Edgar",GBR,Gold
3149,1920,"SMITH, William R.",RSA,Silver
3150,1920,"WALKER, James R.",RSA,Silver
3151,1920,"IKELAAR, Petrus Gerardus",NED,Bronze
3152,1920,"GEORGE, Henry",BEL,Gold
3153,1920,"ALDEN, Cyril Albert",GBR,Silver
3154,1920,"RYAN, Harry Edgar",GBR,Bronze
3155,1920,"PEETERS, Mauritius",NED,Gold
3156,1920,"JOHNSON, Horace Thomas",GBR,Silver
3157,1920,"GOOSEN, Harry W.",RSA,Bronze
3158,1920,"KALTENBRUN, Henry Justaves",RSA,Bronze
3159,1920,"SMITH, William R.",RSA,Bronze
3160,1920,"WALKER, James R.",RSA,Bronze
3161,1920,"CARLI, Arnaldo",ITA,Gold
3162,1920,"FERRARIO, Ruggero",ITA,Gold
3163,1920,"GIORGETTI, Franco",ITA,Gold
3164,1920,"MAGNANI, Primo",ITA,Gold
3165,1920,"ALDEN, Cyril Albert",GBR,Silver
3166,1920,"JOHNSON, Horace Thomas",GBR,Silver
3167,1920,"STEWART, William George",GBR,Silver
3168,1920,"WHITE, Albert",GBR,Silver
3169,1920,"LUNDBLAD, Janne",SWE,Gold
3170,1920,"BONVALET, Jules",BEL,Bronze
3171,1920,"LINTS, Oswald G. H.",BEL,Bronze
3172,1920,"MISONNE, Jacques",BEL,Bronze
3173,1920,"MOEREMANS D'EMAUS, Roger",BEL,Bronze
3174,1920,"DYRSCH, Gustaf",SWE,Gold
3175,1920,"LUNDSTRÖM, Age",SWE,Gold
3176,1920,"MÖRNER, Helmer",SWE,Gold
3177,1920,"VON BRAUN, Georg",SWE,Gold
3178,1920,"ASINARI, Carlo",ITA,Silver
3179,1920,"CACCIANDRA, Giulio",ITA,Silver
3180,1920,"CAFFARATTI, Ettore",ITA,Silver
3181,1920,"SPIGHI, Garibaldi",ITA,Silver
3182,1920,"LEWENHAUPT, Carl Gustaf",SWE,Bronze
3183,1920,"LEQUIO DI ASSABA, Tommaso",ITA,Gold
3184,1920,"VALERIO, Alessandro",ITA,Silver
3185,1920,"ALVISI, Alessandro",ITA,Bronze
3186,1920,"CACCIANDRA, Giulio",ITA,Bronze
3187,1920,"CAFFARATTI, Ettore",ITA,Bronze
3188,1920,"SPIGHI, Garibaldi",ITA,Bronze
3189,1920,"DE KÖNIG, Claës",SWE,Gold
3190,1920,"MARTIN, Frank",SWE,Gold
3191,1920,"NORLING, Lars Daniel",SWE,Gold
3192,1920,"VON ROSEN, Hans",SWE,Gold
3193,1920,"COUMANS, André",BEL,Silver
3194,1920,"DE BRIE, Thierry",BEL,Silver
3195,1920,"DE GAIFFIER D'HESTROY, Hermann",BEL,Silver
3196,1920,"D'OULTROMENT, Herman",BEL,Silver
3197,1920,"FINET, T.",BEL,Bronze
3198,1920,"BOUCKAERT, T.",BEL,Gold
3199,1920,FIELD,FRA,Silver
3200,1920,"GREEN, Carl",SWE,Bronze
3201,1920,"MÄRTENSSON, Anders",SWE,Bronze
3202,1920,"NILSSON, Oskar",SWE,Bronze
3203,1920,"BOUCKAERT, T.",BEL,Gold
3204,1920,"FINET, T.",BEL,Gold
3205,1920,VAN CAUWENBERG,BEL,Gold
3206,1920,VAN RANST,BEL,Gold
3207,1920,VAN SCHAUWBROECK,BEL,Gold
3208,1920,CAUCHY,FRA,Silver
3209,1920,FIELD,FRA,Silver
3210,1920,SALINS,FRA,Silver
3211,1920,"BUCHARD, Gustave",FRA,Bronze
3212,1920,"MASSARD, Armand",FRA,Gold
3213,1920,"LIPPMANN, Alexandre",FRA,Silver
3214,1920,"AMSON, Gaston",FRA,Bronze
3215,1920,"BUCHARD, Gustave",FRA,Bronze
3216,1920,"CASANOVA, Georges",FRA,Bronze
3217,1920,"LIPPMANN, Alexandre",FRA,Bronze
3218,1920,"MASSARD, Armand",FRA,Bronze
3219,1920,"MOREAU, Emile",FRA,Bronze
3220,1920,"TROMBERT, Georges",FRA,Bronze
3221,1920,"ABELARDO, Olivier",ITA,Gold
3222,1920,"ALLOCHIO, Antonio",ITA,Gold
3223,1920,"BOZZA, Tullio",ITA,Gold
3224,1920,"CANOVA, Giovanni",ITA,Gold
3225,1920,"CONSTANTINO, Tommaso",ITA,Gold
3226,1920,"MARRAZZI, Andrea",ITA,Gold
3227,1920,"NADI, Aldo",ITA,Gold
3228,1920,"NADI, Nedo",ITA,Gold
3229,1920,"THAON DI REVEL, Paolo",ITA,Gold
3230,1920,"URBANI, Dino",ITA,Gold
3231,1920,"ANSPACH, Paul",BEL,Silver
3232,1920,"BOIN, Victor",BEL,Silver
3233,1920,"DE CRAECKER, Joseph",BEL,Silver
3234,1920,"DE MONTIGNY, Fernand",BEL,Silver
3235,1920,"DE WEE, Maurice",BEL,Silver
3236,1920,"GEVERS, Ernest",BEL,Silver
3237,1920,"GOBLET D'AVIELLA, Félix",BEL,Silver
3238,1920,"LE HARDY DE BEAULIEU, Philippe",BEL,Silver
3239,1920,"TOM, Léon",BEL,Silver
3240,1920,"DUCRET, Roger François",FRA,Bronze
3241,1920,"NADI, Nedo",ITA,Gold
3242,1920,"CATTIAU, Philippe",FRA,Silver
3243,1920,"BRECKINRIDGE, Henry Cabell",USA,Bronze
3244,1920,"HONEYCUTT, Francis Webster",USA,Bronze
3245,1920,"LYON, Arthur St Clair",USA,Bronze
3246,1920,"RAYNER, Harold",USA,Bronze
3247,1920,"SEARS, Robert",USA,Bronze
3248,1920,"ABELARDO, Olivier",ITA,Gold
3249,1920,"BALDI, Baldo",ITA,Gold
3250,1920,"CONSTANTINO, Tommaso",ITA,Gold
3251,1920,"NADI, Aldo",ITA,Gold
3252,1920,"NADI, Nedo",ITA,Gold
3253,1920,"PULITI, Oreste",ITA,Gold
3254,1920,"SPECIALE, Pietro",ITA,Gold
3255,1920,"TERLIZZI, Rodolfo",ITA,Gold
3256,1920,"AMSON, Gaston",FRA,Silver
3257,1920,"BONY DE CASTELLANE, Lionel",FRA,Silver
3258,1920,"CATTIAU, Philippe",FRA,Silver
3259,1920,"DUCRET, Roger François",FRA,Silver
3260,1920,"GAUDIN, Lucien",FRA,Silver
3261,1920,"LABATTUT, André",FRA,Silver
3262,1920,"PERROT, Marcel",FRA,Silver
3263,1920,"TROMBERT, Georges",FRA,Silver
3264,1920,"DE JONG, Adrianus Egbertus Willem",NED,Bronze
3265,1920,"NADI, Nedo",ITA,Gold
3266,1920,"NADI, Aldo",ITA,Silver
3267,1920,"DE JONG, Adrianus Egbertus Willem",NED,Bronze
3268,1920,"DELAUNOY, Louis Albert Armand Etienne",NED,Bronze
3269,1920,"DOORMAN, Jetze",NED,Bronze
3270,1920,"VAN BLIJENBURGH, Willem Peter Hubert",NED,Bronze
3271,1920,"VAN DER WIEL, Jan",NED,Bronze
3272,1920,"ZELDENRUST, Salomon",NED,Bronze
3273,1920,"BALDI, Baldo",ITA,Gold
3274,1920,"CESERANO, Frederico Secondo",ITA,Gold
3275,1920,"GARGANO, Francesco",ITA,Gold
3276,1920,"NADI, Aldo",ITA,Gold
3277,1920,"NADI, Nedo",ITA,Gold
3278,1920,"PULITI, Oreste",ITA,Gold
3279,1920,"SANTELLI, Italo",ITA,Gold
3280,1920,"URBANI, Dino",ITA,Gold
3281,1920,"DE SAINT GERMAIN, Henri Marie Raoul",FRA,Silver
3282,1920,"LACROIX, Jean André",FRA,Silver
3283,1920,"MARGRAFF, Jean",FRA,Silver
3284,1920,"MONDIELLI, Jean",FRA,Silver
3285,1920,"PERRODON, Marc Marie Jean",FRA,Silver
3286,1920,"TROMBERT, Georges",FRA,Silver
3287,1920,"BIESHAAR, Adrianus Gerardus",NED,Bronze
3288,1920,"BOSSCHART, Léonard François Gérard",NED,Bronze
3289,1920,"BULDER, Evert Jan",NED,Bronze
3290,1920,"BULDER, Jacob Eise",NED,Bronze
3291,1920,"DE NATRIS, Johannes Daniel",NED,Bronze
3292,1920,"DENIS, Henri Léonard Barthélémi",NED,Bronze
3293,1920,"GROOSJOHAN, Bernardus",NED,Bronze
3294,1920,"KUIPERS, Frederik Carel",NED,Bronze
3295,1920,"MACNEILL, Richard",NED,Bronze
3296,1920,"STEEMAN, Hermanus Hendricus",NED,Bronze
3297,1920,"VAN DORT, Jan Leendert",NED,Bronze
3298,1920,"VAN RAPPARD, Oscar Emile",NED,Bronze
3299,1920,"VERWEIJ, Bernard Willem Jan",NED,Bronze
3300,1920,"VON HEYDEN, Herman Carel Felix Clothilde",NED,Bronze
3301,1920,"BALYU, Félix",BEL,Gold
3302,1920,"BASTIN, Désiré",BEL,Gold
3303,1920,"BRAGARD, Mathieu",BEL,Gold
3304,1920,"COPPEE, Robert",BEL,Gold
3305,1920,"DE BIE, Jan",BEL,Gold
3306,1920,"FIERENS, André",BEL,Gold
3307,1920,"HANSE, Emile",BEL,Gold
3308,1920,"HEBDIN, Georges",BEL,Gold
3309,1920,"LARNOE, Henri",BEL,Gold
3310,1920,"MUSCH, Joseph",BEL,Gold
3311,1920,"NISOT, Fernand",BEL,Gold
3312,1920,"SWARTENBROEKS, Armand",BEL,Gold
3313,1920,"VAN HEGE, Louis",BEL,Gold
3314,1920,"VERBEECK, Oscar",BEL,Gold
3315,1920,"ACEDO, Domingo",ESP,Silver
3316,1920,"ARABOLAZA, Patricio",ESP,Silver
3317,1920,"ARRATE, Mariano",ESP,Silver
3318,1920,"ARTOLA, Juan",ESP,Silver
3319,1920,"BELAUTEGUIGOITIA LANDALUCE, Jose",ESP,Silver
3320,1920,"BILBAO, Sabino",ESP,Silver
3321,1920,"EQUIAZABAL, Ramon",ESP,Silver
3322,1920,"GIL, Ramon Moncho",ESP,Silver
3323,1920,"IZAGUIRRE, Silverio",ESP,Silver
3324,1920,"MORENO, Rafael",ESP,Silver
3325,1920,"OTERO, Luis",ESP,Silver
3326,1920,"PAGAZAURTUNDUO, Francisco",ESP,Silver
3327,1920,"SAMITIER VILALTA, José",ESP,Silver
