,Edition,Athlete,NOC,Medal
8320,1952,"JINDRA, Alfred",TCH,Bronze
8321,1952,"HAVENS, Frank",USA,Gold
8322,1952,"NOVAK, Gabor",HUN,Silver
8323,1952,"OJANPERA, Arvo Kaarlo Olavi",FIN,Bronze
8324,1952,"HOLECEK, Josef",TCH,Gold
8325,1952,"PARTI, Janos",HUN,Silver
8326,1952,"DREWS, Egon",GER,Bronze
8327,1952,"SOLTAU, Wilfried",GER,Bronze
8328,1952,"LAUDET, Jean",FRA,Gold
8329,1952,"TURLIER, Georges",FRA,Gold
8330,1952,"HAWGOOD, Donald Trevor",CAN,Silver
8331,1952,"LANE, Kenneth Ralph",CAN,Silver
8332,1952,"DREWS, Egon",GER,Bronze
8333,1952,"SOLTAU, Wilfried",GER,Bronze
8334,1952,"HAUNSTOFT, Finn",DEN,Gold
8335,1952,"RASCH, Bent Peder Benjamin",DEN,Gold
8336,1952,"BRZAK-FELIX, Jan",TCH,Silver
8337,1952,"KUDRNA, Bohumil",TCH,Silver
8338,1952,"SCHEUER, Michael",GER,Bronze
8339,1952,"STRÖMBERG, Thorvald Lennart",FIN,Gold
8340,1952,"FREDRIKSSON, Gert",SWE,Silver
8341,1952,"GANTOIS, Louis",FRA,Bronze
8342,1952,"FREDRIKSSON, Gert",SWE,Gold
8343,1952,"STRÖMBERG, Thorvald Lennart",FIN,Silver
8344,1952,"SAVINA, Nina",URS,Bronze
8345,1952,"SAIMO, Sylvi Riitta",FIN,Gold
8346,1952,"LIEBHART, Gertrude",AUT,Silver
8347,1952,"GUROVICS, Jozsef",HUN,Bronze
8348,1952,"VARGA, Ferenc",HUN,Bronze
8349,1952,"HIETANEN, Yrjö Jalmari",FIN,Gold
8350,1952,"WIRES, Kurt Oskar",FIN,Gold
8351,1952,"AKERLUND, Gunnar",SWE,Silver
8352,1952,"WETTERSTRÖM, Hans",SWE,Silver
8353,1952,"RAUB, Maximilian",AUT,Bronze
8354,1952,"WIEDERMANN, Herbert",AUT,Bronze
8355,1952,"HIETANEN, Yrjö Jalmari",FIN,Gold
8356,1952,"WIRES, Kurt Oskar",FIN,Gold
8357,1952,"GLASSER, Lars",SWE,Silver
8358,1952,"HEDBERG, Ingemar",SWE,Silver
8359,1952,"ZIEGLER, Edwin (Edy)",GER,Bronze
8360,1952,"NOYELLE, Andre Alfons",BEL,Gold
8361,1952,"GRONDELAERS, Robert",BEL,Silver
8362,1952,"ANQUETIL, Jacques",FRA,Bronze
8363,1952,"ROUER, Claude Paul Lucien",FRA,Bronze
8364,1952,"TONELLO, Alfred",FRA,Bronze
8365,1952,"GRONDELAERS, Robert",BEL,Gold
8366,1952,"NOYELLE, Andre Alfons",BEL,Gold
8367,1952,"VICTOR, Lucien Honore",BEL,Gold
8368,1952,"BRUNI, Dino",ITA,Silver
8369,1952,"GHIDINI, Gianni",ITA,Silver
8370,1952,"ZUCCONELLI, Vincenzo",ITA,Silver
8371,1952,"ROBINSON, Raymond Leonard",RSA,Bronze
8372,1952,"MOCKRIDGE, Russell",AUS,Gold
8373,1952,"MORETTINI, Marino",ITA,Silver
8374,1952,"MASPES, Antonio",ITA,Bronze
8375,1952,"PINARELLO, Cesare",ITA,Bronze
8376,1952,"COX, Lionel",AUS,Gold
8377,1952,"MOCKRIDGE, Russell",AUS,Gold
8378,1952,"ROBINSON, Raymond Leonard",RSA,Silver
8379,1952,"SHARDELOW, Thomas Frederick",RSA,Silver
8380,1952,"POTZERNHEIM, Werner",GER,Bronze
8381,1952,"SACCHI, Enzo",ITA,Gold
8382,1952,"COX, Lionel",AUS,Silver
8383,1952,"BURGESS, Donald Christopher",GBR,Bronze
8384,1952,"NEWBERRY, George Albert",GBR,Bronze
8385,1952,"NEWTON, Alan",GBR,Bronze
8386,1952,"STRETTON, Ronald Charles",GBR,Bronze
8387,1952,"CAMPANA, Loris",ITA,Gold
8388,1952,"DE ROSSI, Mino",ITA,Gold
8389,1952,"MESSINA, Guido",ITA,Gold
8390,1952,"MORETTINI, Marino",ITA,Gold
8391,1952,"ESTMAN, George",RSA,Silver
8392,1952,"FOWLER, Robert Gerald",RSA,Silver
8393,1952,"SHARDELOW, Thomas Frederick",RSA,Silver
8394,1952,"SWIFT, Alfred James",RSA,Silver
8395,1952,"JOUSSEAUME, Andre Rene",FRA,Bronze
8396,1952,"SAINT CYR, Henri",SWE,Gold
8397,1952,"HARTEL, Lis",DEN,Silver
8398,1952,"POLLAY, Heinz",GER,Bronze
8399,1952,"THIEDEMANN, Fritz",GER,Bronze
8400,1952,"BOLTENSTERN JR., Gustaf Adolf",SWE,Gold
8401,1952,"PERSSON, Gehnäll",SWE,Gold
8402,1952,"SAINT CYR, Henri",SWE,Gold
8403,1952,"CHAMMARTIN, Henri",SUI,Silver
8404,1952,"FISCHER, Gustav",SUI,Silver
8405,1952,"TRACHSEL, Gottfried",SUI,Silver
8406,1952,"VON NAGEL, Ida",GER,Bronze
8407,1952,"BÜSING, Wilhelm ""Willy""",GER,Bronze
8408,1952,"VON BLIXEN FINECKE JR., Hans",SWE,Gold
8409,1952,"LEFRANT, Guy Robert Marie",FRA,Silver
8410,1952,"HOUGH, Charles Gordon Jr.",USA,Bronze
8411,1952,"STALEY, Walter Goodwin Jr.",USA,Bronze
8412,1952,"WOFFORD, John Edwin Brown",USA,Bronze
8413,1952,"FRÖLEN, Folke",SWE,Gold
8414,1952,"STAHRE, Olof",SWE,Gold
8415,1952,"VON BLIXEN FINECKE JR., Hans",SWE,Gold
8416,1952,"BÜSING, Wilhelm ""Willy""",GER,Silver
8417,1952,"ROTHE, Otto",GER,Silver
8418,1952,"WAGNER, Klaus",GER,Silver
8419,1952,"THIEDEMANN, Fritz",GER,Bronze
8420,1952,"JONQUERES D'ORIOLA, Pierre",FRA,Gold
8421,1952,"CRISTI-GALLO, Oscar",CHI,Silver
8422,1952,"MCCASHIN, Arthur Johan",USA,Bronze
8423,1952,"RUSSELL, John William",USA,Bronze
8424,1952,"STEINKRAUS, William Clark",USA,Bronze
8425,1952,"LLEWELLYN, Harry Morton",GBR,Gold
8426,1952,"STEWART, Douglas Norman",GBR,Gold
8427,1952,"WHITE, Wilfred Harry",GBR,Gold
8428,1952,"CRISTI-GALLO, Oscar",CHI,Silver
8429,1952,"ECHEVERRIA, Ricardo",CHI,Silver
8430,1952,"MENDOZA, Cesar",CHI,Silver
8431,1952,"ZAPPELLI, Oswald",SUI,Bronze
8432,1952,"MANGIAROTTI, Edoardo",ITA,Gold
8433,1952,"MANGIAROTTI, Dario",ITA,Silver
8434,1952,"BARTH, Paul",SUI,Bronze
8435,1952,"FITTING, Willy",SUI,Bronze
8436,1952,"MEISTER, Paul",SUI,Bronze
8437,1952,"RÜFENACHT, Otto",SUI,Bronze
8438,1952,"VALOTA, Mario",SUI,Bronze
8439,1952,"ZAPPELLI, Oswald",SUI,Bronze
8440,1952,"BATTAGLIA, Roberto",ITA,Gold
8441,1952,"BERTINETTI, Franco",ITA,Gold
8442,1952,"DELFINO, Giuseppe",ITA,Gold
8443,1952,"MANGIAROTTI, Dario",ITA,Gold
8444,1952,"MANGIAROTTI, Edoardo",ITA,Gold
8445,1952,"PAVESI, Carlo",ITA,Gold
8446,1952,"CARLESON, Per Hjalmar",SWE,Silver
8447,1952,"FAHLMAN, Sven",SWE,Silver
8448,1952,"FORSSELL, Carl",SWE,Silver
8449,1952,"LJUNGQUIST, Bengt",SWE,Silver
8450,1952,"MAGNUSSON, Lennart",SWE,Silver
8451,1952,"REHBINDER, Berndt-Otto",SWE,Silver
8452,1952,"DI ROSA, Manlio",ITA,Bronze
8453,1952,"D'ORIOLA, Christian",FRA,Gold
8454,1952,"MANGIAROTTI, Edoardo",ITA,Silver
8455,1952,"LACHMANN, Karen Vilhelmine",DEN,Bronze
8456,1952,"CAMBER, Irene",ITA,Gold
8457,1952,"ELEK, Ilona",HUN,Silver
8458,1952,"BERCZELLY, Tibor",HUN,Bronze
8459,1952,"GEREVICH, Aladar",HUN,Bronze
8460,1952,"MASZLAY, Lajos",HUN,Bronze
8461,1952,"PALOCZ, Endre",HUN,Bronze
8462,1952,"SAKOVICS, Jozsef",HUN,Bronze
8463,1952,"TILLI, Endre",HUN,Bronze
8464,1952,"BUHAN, Jehan",FRA,Gold
8465,1952,"D'ORIOLA, Christian",FRA,Gold
8466,1952,"LATASTE, Jacques",FRA,Gold
8467,1952,"NETTER, Claude",FRA,Gold
8468,1952,"NOËL, Jacques",FRA,Gold
8469,1952,"ROMMEL, Adrien",FRA,Gold
8470,1952,"BERGAMINI, Giancarlo",ITA,Silver
8471,1952,"DI ROSA, Manlio",ITA,Silver
8472,1952,"MANGIAROTTI, Edoardo",ITA,Silver
8473,1952,"NOSTINI, Renzo",ITA,Silver
8474,1952,"PELLINI, Giorgio",ITA,Silver
8475,1952,"SPALLINO, Antonio",ITA,Silver
8476,1952,"BERCZELLY, Tibor",HUN,Bronze
8477,1952,"KOVACS, Pal Adam",HUN,Gold
8478,1952,"GEREVICH, Aladar",HUN,Silver
8479,1952,"LAROYENNE, Jean",FRA,Bronze
8480,1952,"LEFEVRE, Jacques",FRA,Bronze
8481,1952,"LEVAVASSEUR, Jean",FRA,Bronze
8482,1952,"MOREL, Bernard",FRA,Bronze
8483,1952,"PIOT, Maurice",FRA,Bronze
8484,1952,"TOURNON, Jean Francois",FRA,Bronze
8485,1952,"BERCZELLY, Tibor",HUN,Gold
8486,1952,"GEREVICH, Aladar",HUN,Gold
8487,1952,"KARPATI, Rudolf",HUN,Gold
8488,1952,"KOVACS, Pal Adam",HUN,Gold
8489,1952,"PAPP, Bertalan",HUN,Gold
8490,1952,"RAJCSANYI, Laszlo",HUN,Gold
8491,1952,"DARE, Gastone",ITA,Silver
8492,1952,"FERRARI, Roberto",ITA,Silver
8493,1952,"NOSTINI, Renzo",ITA,Silver
8494,1952,"PELLINI, Giorgio",ITA,Silver
8495,1952,"PINTON, Vincenzo",ITA,Silver
8496,1952,"RACCA, Mauro",ITA,Silver
8497,1952,"AHLUND, Olof ""Olle""",SWE,Bronze
8498,1952,"BENGTSSON, Sylve",SWE,Bronze
8499,1952,"BRODD, Yngve",SWE,Bronze
8500,1952,"GUSTAVSSON, Bengt",SWE,Bronze
8501,1952,"HANSSON, Holger",SWE,Bronze
8502,1952,"LINDH, Gösta Lennart",SWE,Bronze
8503,1952,"LÖFGREN, Gösta",SWE,Bronze
8504,1952,"NILSSON, Erik",SWE,Bronze
8505,1952,"RYDELL, Ingvar",SWE,Bronze
8506,1952,"SAMUELSSON, Lennart",SWE,Bronze
8507,1952,"SANDBERG, Gösta",SWE,Bronze
8508,1952,"SVENSSON, Karl",SWE,Bronze
