,Edition,Athlete,NOC,Medal
11928,1968,"MATTHEWS, Vincent Edward",USA,Gold
11929,1968,"ASATI, Charles",KEN,Silver
11930,1968,"BON, Naftali",KEN,Silver
11931,1968,"NYAMAU, Hezekiah Munyoro",KEN,Silver
11932,1968,"RUDISHA, Daniel Matasi",KEN,Silver
11933,1968,"TEMU, Nabiba Naftali",KEN,Bronze
11934,1968,"GAMMOUDI, Mohamed",TUN,Gold
11935,1968,"KEINO, Kipchoge",KEN,Silver
11936,1968,"YOUNG, Lawrence Dean",USA,Bronze
11937,1968,"HÖHNE, Christoph",GDR,Gold
11938,1968,"KISS, Antal",HUN,Silver
11939,1968,"FARRELL, Thomas Francis",USA,Bronze
11940,1968,"DOUBELL, Ralph",AUS,Gold
11941,1968,"KIPRUGUT, Wilson Chuma",KEN,Silver
11942,1968,"GOMMERS, Maria Francisca P.",NED,Bronze
11943,1968,"MANNING-JACKSON, Madeline",USA,Gold
11944,1968,"SILAI, Ileana",ROU,Silver
11945,1968,"CHI, Cheng",TPE,Bronze
11946,1968,"CAIRD, Maureen",AUS,Gold
11947,1968,"KILBORN-RYAN-NELSON, Pamela",AUS,Silver
11948,1968,"BENDLIN, Kurt",FRG,Bronze
11949,1968,"TOOMEY, William Anthony",USA,Gold
11950,1968,"WALDE, Hans Joachim",FRG,Silver
11951,1968,"DANEK, Ludvik",TCH,Bronze
11952,1968,"OERTER, Alfred",USA,Gold
11953,1968,"MILDE, Lothar",GDR,Silver
11954,1968,"KLEIBER-KONTSEK, Jolan",HUN,Bronze
11955,1968,"MANOLIU, Lia",ROU,Gold
11956,1968,"WESTERMANN, Liselotte (Liesel)",FRG,Silver
11957,1968,"LOVASZ, Lazar",HUN,Bronze
11958,1968,"ZSIVOTZKY, Gyula",HUN,Gold
11959,1968,"KLIM, Romuald",URS,Silver
11960,1968,"GAVRILOV, Valentin",URS,Bronze
11961,1968,"FOSBURY, Richard Douglas",USA,Gold
11962,1968,"CARUTHERS, Edward J. Jr.",USA,Silver
11963,1968,"KOZYR, Valentina",URS,Bronze
11964,1968,"REZKOVA-HUBNER, Miloslava",TCH,Gold
11965,1968,"OKOROKOVA-LAZAREVA, Antonina",URS,Silver
11966,1968,"KULCSAR, Gergely",HUN,Bronze
11967,1968,"LUSIS, Yanis",URS,Gold
11968,1968,"KINNUNEN, Jorma Viljo Palaavi",FIN,Silver
11969,1968,"JANKO-EGGER, Eva",AUT,Bronze
11970,1968,"NEMETH-RANKY, Angela",HUN,Gold
11971,1968,"PENES, Mihaela",ROU,Silver
11972,1968,"BOSTON, Ralph Harold",USA,Bronze
11973,1968,"BEAMON, Bob",USA,Gold
11974,1968,"BEER, Klaus",GDR,Silver
11975,1968,"TALYSHEVA, Tatyana",URS,Bronze
11976,1968,"VISCOPOLEANU, Viorica",ROU,Gold
11977,1968,"PARKIN-SHERWOOD, Sheila Hilary",GBR,Silver
11978,1968,"RYAN, Michael Robert",NZL,Bronze
11979,1968,"WOLDE, Mamo",ETH,Gold
11980,1968,"KIMIHARA, Kenji",JPN,Silver
11981,1968,"TOTH, Annamaria",HUN,Bronze
11982,1968,"BECKER-MICKLER, Ingrid",FRG,Gold
11983,1968,"PROKOP-SYKORA, Liese",AUT,Silver
11984,1968,"NORDWIG, Wolfgang",GDR,Bronze
11985,1968,"SEAGREN, Robert Lloyd",USA,Gold
11986,1968,"SCHIPROWSKI, Claus",FRG,Silver
11987,1968,"GUSHCHIN, Eduard",URS,Bronze
11988,1968,"MATSON, James Randel",USA,Gold
11989,1968,"WOODS, George Roger",USA,Silver
11990,1968,"CHIZHOVA, Nadezhda",URS,Bronze
11991,1968,"HELMBOLD-GUMMEL, Margitta",GDR,Gold
11992,1968,"LANGE, Marita",GDR,Silver
11993,1968,"GENTILE, Giuseppe",ITA,Bronze
11994,1968,"SANEEV, Viktor",URS,Gold
11995,1968,"PRUDENCIO, Nelson",BRA,Silver
11996,1968,"ANDREEV, Vladimir",URS,Bronze
11997,1968,"BELOV, Sergei",URS,Bronze
11998,1968,"KAPRANOV, Vadim",URS,Bronze
11999,1968,"KOVALENKO, Sergei",URS,Bronze
12000,1968,"KRIKUN, Anatoli",URS,Bronze
12001,1968,"LIPSO, Yaak",URS,Bronze
12002,1968,"PAULAUSKAS, Modestas",URS,Bronze
12003,1968,"POLIVODA, Anatoli",URS,Bronze
12004,1968,"SAKANDELIDZE, Zurab",URS,Bronze
12005,1968,"SELIKHOV, Yuri",URS,Bronze
12006,1968,"TOMSON, Priit",URS,Bronze
12007,1968,"VOLNOV, Gennadi",URS,Bronze
12008,1968,"BARRETT, Michael Thomas",USA,Gold
12009,1968,"CLAWSON, John Richard",USA,Gold
12010,1968,"DEE, Donald Francis",USA,Gold
12011,1968,"FOWLER, Calvin Bernard",USA,Gold
12012,1968,"HAYWOOD, Spencer",USA,Gold
12013,1968,"HOSKETT, Wilmer Frederick",USA,Gold
12014,1968,"KING, James",USA,Gold
12015,1968,"SAULTERS, Glynn",USA,Gold
12016,1968,"SCOTT, Charles Thomas",USA,Gold
12017,1968,"SILLIMAN, Michael Barnwell",USA,Gold
12018,1968,"SPAIN, John Kenneth",USA,Gold
12019,1968,"WHITE, Joseph Henry",USA,Gold
12020,1968,"CERMAK, Dragutin",YUG,Silver
12021,1968,"COSIC, Kresimir",YUG,Silver
12022,1968,"CVETKOVIC, Vladimir",YUG,Silver
12023,1968,"DANEU, Ivo",YUG,Silver
12024,1968,"KORAC, Radivoje",YUG,Silver
12025,1968,"MAROEVIC, Zoran",YUG,Silver
12026,1968,"PLECAS, Nikola",YUG,Silver
12027,1968,"RAJKOVIC, Trajko",YUG,Silver
12028,1968,"RAZNATOVIC, Dragoslav",YUG,Silver
12029,1968,"SKANSI, Petar",YUG,Silver
12030,1968,"SOLMAN, Damir",YUG,Silver
12031,1968,"ZORGA, Aljosa",YUG,Silver
12032,1968,"MARBLEY, Harlan Joseph",USA,Bronze
12033,1968,"SKRZYPCZAK, Hubert",POL,Bronze
12034,1968,"RODRIGUEZ, Francisco",VEN,Gold
12035,1968,"JEE, Yong-Ju",KOR,Silver
12036,1968,"BAMBINI, Giorgio",ITA,Bronze
12037,1968,"ROCHA, Joaquin",MEX,Bronze
12038,1968,"FOREMAN, George",USA,Gold
12039,1968,"CHEPULIS, Ionas",URS,Silver
12040,1968,"DE OLIVEIRA, Servilio",BRA,Bronze
12041,1968,"RWABDOGO, Leo",UGA,Bronze
12042,1968,"DELGADO, Ricardo",MEX,Gold
12043,1968,"OLECH, Artur",POL,Silver
12044,1968,"CHANG, Kyou-Chul",KOR,Bronze
12045,1968,"MORIOKA, Eiji",JPN,Bronze
12046,1968,"SOKOLOV, Valeri",URS,Gold
12047,1968,"MUKWANGA, Eridadi",UGA,Silver
12048,1968,"MIKAILOV, Ivan",BUL,Bronze
12049,1968,"WARUINGE, Philip",KEN,Bronze
12050,1968,"ROLDAN, Antonio",MEX,Gold
12051,1968,"ROBINSON, Alberto",USA,Silver
12052,1968,"CUTOV, Calistrat",ROU,Bronze
12053,1968,"VUJIN, Zvonimir",YUG,Bronze
12054,1968,"HARRIS, Ronald Woodson",USA,Gold
12055,1968,"GRUDZIEN, Jozef",POL,Silver
12056,1968,"NILSSON, Arto",FIN,Bronze
12057,1968,"WALLINGTON, James Robert Jr.",USA,Bronze
12058,1968,"KULEJ, Jerzy",POL,Gold
12059,1968,"REQUEIFEROS BLANCO, Enrique",CUB,Silver
12060,1968,"GUILOTTI GONZALEZ, Mario",ARG,Bronze
12061,1968,"MUSALIMOV, Vladimir",URS,Bronze
12062,1968,"WOLKE, Manfred",GDR,Gold
12063,1968,"BESSALA, Joseph",CMR,Silver
12064,1968,"BALDWIN, John Lee",USA,Bronze
12065,1968,"MEIER, Günther",FRG,Bronze
12066,1968,"LAGUTIN, Boris",URS,Gold
12067,1968,"GARBEY, Rolando",CUB,Silver
12068,1968,"JONES, Alfred",USA,Bronze
12069,1968,"ZARAGOZA, Agustin",MEX,Bronze
12070,1968,"FINNEGAN, Christopher Martin",GBR,Gold
12071,1968,"KISELEV, Aleksei",URS,Silver
12072,1968,"DRAGAN, Stanislaw",POL,Bronze
12073,1968,"STANKOV, Georghi",BUL,Bronze
12074,1968,"POZNYAK, Daniel",URS,Gold
12075,1968,"MONEA, Ion",ROU,Silver
12076,1968,"GALKOV, Vitali",URS,Bronze
12077,1968,"TATAI, Tibor",HUN,Gold
12078,1968,"LEWE, Detlef",FRG,Silver
12079,1968,"PROKUPETS, Naum",URS,Bronze
12080,1968,"ZAMOTIN, Mikhail",URS,Bronze
12081,1968,"COVALIOV, Serghei",ROU,Gold
12082,1968,"PATZAICHIN, Ivan",ROU,Gold
12083,1968,"PETRIKOVICS, Gyula",HUN,Silver
12084,1968,"WICHMANN, Tamas",HUN,Silver
12085,1968,"HANSEN, Erik Rosendahl",DEN,Bronze
12086,1968,"HESZ, Mihaly",HUN,Gold
12087,1968,"SHAPARENKO, Aleksandr",URS,Silver
12088,1968,"DUMITRU, Viorica",ROU,Bronze
12089,1968,"KHVEDOSYUK-PINAEVA, Lyudmila",URS,Gold
12090,1968,"BREUER-DUKAT, Renate",FRG,Silver
12091,1968,"PFAFF, Günther",AUT,Bronze
12092,1968,"SEIBOLD, Gerhard",AUT,Bronze
12093,1968,"MOROZOV, Vladimir",URS,Gold
12094,1968,"SHAPARENKO, Aleksandr",URS,Gold
12095,1968,"GICZI, Csaba",HUN,Silver
12096,1968,"TIMAR, Istvan",HUN,Silver
12097,1968,"KHVEDOSYUK-PINAEVA, Lyudmila",URS,Bronze
12098,1968,"SEREDINA, Antonina",URS,Bronze
12099,1968,"ESSER, Roswitha",FRG,Gold
12100,1968,"ZIMMERMANN, Annemarie",FRG,Gold
12101,1968,"PFEFFER, Anna",HUN,Silver
12102,1968,"SAGI-ROZSNYOI, Katalin",HUN,Silver
12103,1968,"CSIZMADIA, Istvan",HUN,Bronze
12104,1968,"GICZI, Csaba",HUN,Bronze
12105,1968,"SZÖLLÖSI, Imre",HUN,Bronze
12106,1968,"TIMAR, Istvan",HUN,Bronze
12107,1968,"AMUNDSEN, Steinar",NOR,Gold
12108,1968,"BERGER, Tore",NOR,Gold
12109,1968,"JOHANSEN, Jan",NOR,Gold
12110,1968,"SÖBY, Egil Wike",NOR,Gold
12111,1968,"CALENIC, Anton",ROU,Silver
12112,1968,"IVANOV, Dimitrie",ROU,Silver
12113,1968,"IVANOV, Haralambie",ROU,Silver
12114,1968,"TURCAS, Mihai",ROU,Silver
12115,1968,"PETTERSSON, Gösta A.B.",SWE,Bronze
12116,1968,"VIANELLI, Pierfranco",ITA,Gold
12117,1968,"MORTENSEN, Leif",DEN,Silver
12118,1968,"BRAMUCCI, Giovanni",ITA,Bronze
12119,1968,"MARCELLI, Vittorio",ITA,Bronze
12120,1968,"SIMONETTI, Mauro",ITA,Bronze
12121,1968,"VIANELLI, Pierfranco",ITA,Bronze
12122,1968,"DEN HERTOG, Fedor",NED,Gold
12123,1968,"KREKELS, Jan Jozef Alfons",NED,Gold
12124,1968,"PIJNEN, Rene Marinus",NED,Gold
12125,1968,"ZOETEMELK, Hendrik G. Jozef",NED,Gold
12126,1968,"FÄGLUM-PETTERSSON, Erik",SWE,Silver
12127,1968,"FÄGLUM-PETTERSSON, Sture",SWE,Silver
12128,1968,"FÄGLUM-PETTERSSON, Tomas",SWE,Silver
12129,1968,"PETTERSSON, Gösta A.B.",SWE,Silver
12130,1968,"KIERZKOWSKI, Janusz",POL,Bronze
12131,1968,"TRENTIN, Pierre",FRA,Gold
12132,1968,"FREDBORG, Niels Christian",DEN,Silver
12133,1968,"GOENS, Daniel",BEL,Bronze
12134,1968,"VAN LANCKER, Robert",BEL,Bronze
12135,1968,"MORELON, Daniel",FRA,Gold
12136,1968,"TRENTIN, Pierre",FRA,Gold
12137,1968,"JANSEN, Johannes Hendrikus",NED,Silver
12138,1968,"LOEVESIJN, Leijn",NED,Silver
12139,1968,"KURMANN, Xaver",SUI,Bronze
12140,1968,"REBILLARD, Daniel",FRA,Gold
12141,1968,"JENSEN, Mogens Frey",DEN,Silver
12142,1968,"TRENTIN, Pierre",FRA,Bronze
12143,1968,"MORELON, Daniel",FRA,Gold
12144,1968,"TURRINI, Giordano",ITA,Silver
12145,1968,"BOSISIO, Lorenzo",ITA,Bronze
12146,1968,"CHEMELLO, Cipriano",ITA,Bronze
12147,1968,"MORBIATO, Giorgio",ITA,Bronze
12148,1968,"RONCAGLIA, Luigi",ITA,Bronze
12149,1968,"ASMUSSEN, Gunnar Henry",DEN,Gold
12150,1968,"JENSEN, Mogens Frey",DEN,Gold
12151,1968,"JÖRGENSEN, Per Pedersen Lyngemark",DEN,Gold
12152,1968,"OLSEN, Reno Bent",DEN,Gold
12153,1968,"HEMPEL, Udo",FRG,Silver
12154,1968,"HENRICHS, Karlheinz",FRG,Silver
12155,1968,"KISSNER, Jürgen",FRG,Silver
12156,1968,"LINK, Karl",FRG,Silver
12157,1968,"KLIMKE, Reiner",FRG,Bronze
12158,1968,"KIZIMOV, Ivan",URS,Gold
12159,1968,"NECKERMANN, Josef",FRG,Silver
12160,1968,"CHAMMARTIN, Henri",SUI,Bronze
12161,1968,"FISCHER, Gustav",SUI,Bronze
12162,1968,"KLIMKE, Reiner",FRG,Gold
12163,1968,"NECKERMANN, Josef",FRG,Gold
12164,1968,"KALITA, Ivan",URS,Silver
12165,1968,"KIZIMOV, Ivan",URS,Silver
12166,1968,"GOSSWEILER, Marianne",SUI,Bronze
12167,1968,"LINSENHOFF, Liselott",FRG,Gold
12168,1968,"PETUSHKOVA, Elena",URS,Silver
12169,1968,"PAGE, Michael Owen",USA,Bronze
12170,1968,"GUYON, Jean Jacques",FRA,Gold
12171,1968,"ALLHUSEN, Derek Swithin",GBR,Silver
12172,1968,"COBCROFT, Brian W.B.",AUS,Bronze
12173,1968,"ROYCROFT, Wayne",AUS,Bronze
12174,1968,"ROYCROFT, William",AUS,Bronze
12175,1968,"ALLHUSEN, Derek Swithin",GBR,Gold
12176,1968,"JONES, Reuben Samuel",GBR,Gold
