,Edition,Athlete,NOC,Medal
15289,1980,"GUSTAFSSON, Tina",SWE,Silver
15290,1980,"LJUNGDAHL, Carina",SWE,Silver
15291,1980,"MÄRTENSSON, Agneta",SWE,Silver
15292,1980,"ABRAHAM, Gary",GBR,Bronze
15293,1980,"GOODHEW, Dunkan",GBR,Bronze
15294,1980,"LOWE, David",GBR,Bronze
15295,1980,"SMITH, Martin",GBR,Bronze
15296,1980,"BROOKS, Neil",AUS,Gold
15297,1980,"EVANS, Peter",AUS,Gold
15298,1980,"KERRY, Mark",AUS,Gold
15299,1980,"TONELLI, Mark",AUS,Gold
15300,1980,"KOPLYAKOV, Sergei",URS,Silver
15301,1980,"KUZNETSOV, Viktor",URS,Silver
15302,1980,"MISKAROV, Arsen",URS,Silver
15303,1980,"SEREDIN, Evgeni",URS,Silver
15304,1980,"GRISHCHENKOVA, Alla",URS,Bronze
15305,1980,"KRUGLOVA, Elena",URS,Bronze
15306,1980,"STRUNNIKOVA, Natalia",URS,Bronze
15307,1980,"VASILKOVA, Elvira",URS,Bronze
15308,1980,"GEWENIGER, Ute",GDR,Gold
15309,1980,"METSCHUCK, Caren",GDR,Gold
15310,1980,"POLLACK, Andrea",GDR,Gold
15311,1980,"REINISCH, Rica",GDR,Gold
15312,1980,"CROFT, June",GBR,Silver
15313,1980,"JAMESON, Helen",GBR,Silver
15314,1980,"KELLY-HOHMANN, Margaret",GBR,Silver
15315,1980,"OSGERBY, Ann",GBR,Silver
15316,1980,"DELGADO, Ciro Marques",BRA,Bronze
15317,1980,"FERNANDES, Jorge Luiz",BRA,Bronze
15318,1980,"GARRIDO MADRUGA, Djan",BRA,Bronze
15319,1980,"MATTIOLI, Marcus Laborne",BRA,Bronze
15320,1980,"KOPLYAKOV, Sergei",URS,Gold
15321,1980,"KRYLOV, Andrei",URS,Gold
15322,1980,"SALNIKOV, Vladimir",URS,Gold
15323,1980,"STUKOLKIN, Ivar",URS,Gold
15324,1980,"GRABS, Detlev",GDR,Silver
15325,1980,"PFÜTZE, Frank",GDR,Silver
15326,1980,"STROHBACH, Rainer",GDR,Silver
15327,1980,"WOITHE, Jörg",GDR,Silver
15328,1980,"DÄHNE, Heike",GDR,Bronze
15329,1980,"FORD, Michelle",AUS,Gold
15330,1980,"DIERS, Ines",GDR,Silver
15331,1980,"CSAPO, Gabor",HUN,Bronze
15332,1980,"FARAGO, Tamas",HUN,Bronze
15333,1980,"GERENDAS, Gyorgy",HUN,Bronze
15334,1980,"HAUSZLER, Karoly",HUN,Bronze
15335,1980,"HORKAI, Gyorgy",HUN,Bronze
15336,1980,"KISS, Istvan",HUN,Bronze
15337,1980,"KUNCZ, Laszlo",HUN,Bronze
15338,1980,"MOLNAR, Endre",HUN,Bronze
15339,1980,"SUDAR, Attila",HUN,Bronze
15340,1980,"SZIVOS, Istvan",HUN,Bronze
15341,1980,"UDVARDI, Istvan",HUN,Bronze
15342,1980,"AKIMOV, Vladimir",URS,Gold
15343,1980,"BARKALOV, Aleksei",URS,Gold
15344,1980,"GRISHIN, Evgeni",URS,Gold
15345,1980,"IVANOV, Mikhail",URS,Gold
15346,1980,"KABANOV, Aleksandr",URS,Gold
15347,1980,"KOTENKO, Sergei",URS,Gold
15348,1980,"MSCHVENIERADZE, Georgi",URS,Gold
15349,1980,"RIISMAN, Mait",URS,Gold
15350,1980,"SHAGAEV, Erkin",URS,Gold
15351,1980,"SHARONOV, Evgeni",URS,Gold
15352,1980,"SOBCHENKO, Viacheslav",URS,Gold
15353,1980,"BEBIC, Milivoj",YUG,Silver
15354,1980,"GOPCEVIC, Zoran",YUG,Silver
15355,1980,"KRIVOKAPIC, Milorad",YUG,Silver
15356,1980,"LOZICA, Bosko",YUG,Silver
15357,1980,"MANOJLOVIC, Predrag",YUG,Silver
15358,1980,"MUSTUR, Zoran",YUG,Silver
15359,1980,"POLIC, Damir",YUG,Silver
15360,1980,"ROJE, Zoran",YUG,Silver
15361,1980,"RUDIC, Ratko",YUG,Silver
15362,1980,"TRIFUNOVIC, Slobodan",YUG,Silver
15363,1980,"VEZILIC, Luka",YUG,Silver
15364,1980,"FERRARI, Giancarlo",ITA,Bronze
15365,1980,"POIKOLAINEN, Tomi",FIN,Gold
15366,1980,"ISACHENKO, Boris",URS,Silver
15367,1980,"MERILUOTO-AALTONEN, Paivi",FIN,Bronze
15368,1980,"LOSABERIDZE, Keto",URS,Gold
15369,1980,"BUTUZOVA, Natalia",URS,Silver
15370,1980,"KEDIR, Mohammed",ETH,Bronze
15371,1980,"YIFTER, Miruts",ETH,Gold
15372,1980,"MAANINKA, Kaarlo",FIN,Silver
15373,1980,"PETROV, Peter",BUL,Bronze
15374,1980,"WELLS, Allan",GBR,Gold
15375,1980,"LEONARD SARRIA, Silvio",CUB,Silver
15376,1980,"AUERSWALD-LANGE, Ingrid",GDR,Bronze
15377,1980,"KONDRATIEVA, Liudmila",URS,Gold
15378,1980,"OELSNER-GÖHR, Marlies",GDR,Silver
15379,1980,"LANGER, Lucyna",POL,Bronze
15380,1980,"KOMISOVA, Vera",URS,Gold
15381,1980,"SCHALLER-KLIER, Johanna",GDR,Silver
15382,1980,"PUCHKOV, Aleksandr",URS,Bronze
15383,1980,"MUNKELT, Thomas",GDR,Gold
15384,1980,"CASANAS RAMIREZ, Alejandro",CUB,Silver
15385,1980,"OVETT, Steve",GBR,Bronze
15386,1980,"COE, Sebastian",GBR,Gold
15387,1980,"STRAUB, Jürgen",GDR,Silver
15388,1980,"OLIZARENKO, Nadezhda",URS,Bronze
15389,1980,"KAZANKINA, Tatiana",URS,Gold
15390,1980,"STOLL-WARTENBERG, Christiane",GDR,Silver
15391,1980,"QUARRIE, Donald",JAM,Bronze
15392,1980,"MENNEA, Pietro",ITA,Gold
15393,1980,"WELLS, Allan",GBR,Silver
15394,1980,"OTTEY-PAGE, Merlene",JAM,Bronze
15395,1980,"ECKERT-WÖCKEL, Bärbel",GDR,Gold
15396,1980,"BOCHINA, Natalia",URS,Silver
15397,1980,"WIESER, Roland",GDR,Bronze
15398,1980,"DAMILANO, Maurizio",ITA,Gold
15399,1980,"POCHINCHUK, Piotr",URS,Silver
15400,1980,"TURA, Eshetu",ETH,Bronze
15401,1980,"MALINOWSKI, Bronislaw",POL,Gold
15402,1980,"BAYI, Filbert",TAN,Silver
15403,1980,"SCHAFFER, Frank",GDR,Bronze
15404,1980,"MARKIN, Viktor",URS,Gold
15405,1980,"MITCHELL, Richard",AUS,Silver
15406,1980,"BREHMER-LATHAN, Christina",GDR,Bronze
15407,1980,"KOCH, Marita",GDR,Gold
15408,1980,"KRATOHVILOVA, Jarmila",TCH,Silver
15409,1980,"OAKES, Gary",GBR,Bronze
15410,1980,"BECK, Volker",GDR,Gold
15411,1980,"ARKHIPENKO, Vasili",URS,Silver
15412,1980,"BARRE, Pascal",FRA,Bronze
15413,1980,"BARRE, Patrick",FRA,Bronze
15414,1980,"PANZO, Herman",FRA,Bronze
15415,1980,"RICHARD, Antoine",FRA,Bronze
15416,1980,"AKSININ, Aleksandr",URS,Gold
15417,1980,"MURAVYOV, Vladimir",URS,Gold
15418,1980,"PROKOFIEV, Andrei",URS,Gold
15419,1980,"SIDOROV, Nikolai",URS,Gold
15420,1980,"DUNECKI, Leszek",POL,Silver
15421,1980,"LICZNERSKI, Zenon",POL,Silver
15422,1980,"WORONIN, Marian",POL,Silver
15423,1980,"ZWOLINSKI, Krzysztof",POL,Silver
15424,1980,"GODDARD-CALLENDER, Beverley",GBR,Bronze
15425,1980,"HUNTE-OAKES, Heather",GBR,Bronze
15426,1980,"LANNAMAN, Sonia",GBR,Bronze
15427,1980,"SMALLWOOD-COOK, Kathryn",GBR,Bronze
15428,1980,"AUERSWALD-LANGE, Ingrid",GDR,Gold
15429,1980,"ECKERT-WÖCKEL, Bärbel",GDR,Gold
15430,1980,"MÜLLER, Romy",GDR,Gold
15431,1980,"OELSNER-GÖHR, Marlies",GDR,Gold
15432,1980,"ANISIMOVA, Vera",URS,Silver
15433,1980,"BOCHINA, Natalia",URS,Silver
15434,1980,"KOMISOVA, Vera",URS,Silver
15435,1980,"ZHARKOVA-MASLAKOVA, Liudmila",URS,Silver
15436,1980,"MALINVERNI, Stefano",ITA,Bronze
15437,1980,"MENNEA, Pietro",ITA,Bronze
15438,1980,"TOZZI, Roberto",ITA,Bronze
15439,1980,"ZULIANI, Mauro",ITA,Bronze
15440,1980,"CHERNETSKI, Nikolai",URS,Gold
15441,1980,"LINGE, Mikhail",URS,Gold
15442,1980,"MARKIN, Viktor",URS,Gold
15443,1980,"VALIULIS, Remigius",URS,Gold
15444,1980,"BECK, Volker",GDR,Silver
15445,1980,"KNEBEL, Andreas",GDR,Silver
15446,1980,"SCHAFFER, Frank",GDR,Silver
15447,1980,"THIELE, Klaus",GDR,Silver
15448,1980,"HOYTE-SMITH, Joslyn",GBR,Bronze
15449,1980,"MACDONALD, Linsey",GBR,Bronze
15450,1980,"MACGREGOR, Janine",GBR,Bronze
15451,1980,"PROBERT-SCUTT, Michelle",GBR,Bronze
15452,1980,"GOISHCHIK, Tatiana",URS,Gold
15453,1980,"NAZAROVA, Irina",URS,Gold
15454,1980,"PROROCHENKO, Tatiana",URS,Gold
15455,1980,"ZIUSKOVA, Nina",URS,Gold
15456,1980,"BREHMER-LATHAN, Christina",GDR,Silver
15457,1980,"KOCH, Marita",GDR,Silver
15458,1980,"KRUG, Barbara",GDR,Silver
15459,1980,"LÖWE, Gabriele",GDR,Silver
15460,1980,"MAANINKA, Kaarlo",FIN,Bronze
15461,1980,"YIFTER, Miruts",ETH,Gold
15462,1980,"NYAMBUI, Suleiman",TAN,Silver
15463,1980,"IVCHENKO, Evgeni",URS,Bronze
15464,1980,"GAUDER, Hartwig",GDR,Gold
15465,1980,"LLOPART RIBAS, Jorge",ESP,Silver
15466,1980,"KIROV, Nikolai",URS,Bronze
15467,1980,"OVETT, Steve",GBR,Gold
15468,1980,"COE, Sebastian",GBR,Silver
15469,1980,"PROVIDOKHINA, Tatiana",URS,Bronze
15470,1980,"OLIZARENKO, Nadezhda",URS,Gold
15471,1980,"MINEEVA, Olga",URS,Silver
15472,1980,"ZHELANOV, Sergei",URS,Bronze
15473,1980,"THOMPSON, Daley",GBR,Gold
15474,1980,"KUTSENKO, Yuri",URS,Silver
15475,1980,"DELIS, Luis",CUB,Bronze
15476,1980,"RASHCHUPKIN, Viktor",URS,Gold
15477,1980,"BUGAR, Imrich",TCH,Silver
15478,1980,"LESOVAIA, Tatiana",URS,Bronze
15479,1980,"SCHLAAK-JAHL, Evelin",GDR,Gold
15480,1980,"VERGOVA-PETKOVA, Maria",BUL,Silver
15481,1980,"TAMM, Yuri",URS,Bronze
15482,1980,"SEDYKH, Yuri",URS,Gold
15483,1980,"LITVINOV, Sergei",URS,Silver
15484,1980,"FREIMUTH, Jörg",GDR,Bronze
15485,1980,"WESSIG, Gerd",GDR,Gold
15486,1980,"WSZOLA, Jacek",POL,Silver
15487,1980,"KIRST, Jutta",GDR,Bronze
15488,1980,"SIMEONI, Sara",ITA,Gold
15489,1980,"KIELAN, Urszula",POL,Silver
15490,1980,"HANISCH, Wolfgang",GDR,Bronze
15491,1980,"KULA, Dainis",URS,Gold
15492,1980,"MAKAROV, Aleksandr",URS,Silver
15493,1980,"HOMMOLA, Ute",GDR,Bronze
15494,1980,"COLON, Maria",CUB,Gold
15495,1980,"GUNBA, Saida",URS,Silver
15496,1980,"PODLUZHNYI, Valeri",URS,Bronze
15497,1980,"DOMBROWSKI, Lutz",GDR,Gold
15498,1980,"PASCHEK, Frank",GDR,Silver
15499,1980,"SKACHKO, Tatiana",URS,Bronze
15500,1980,"KOLPAKOVA, Tatiana",URS,Gold
15501,1980,"WUJAK, Brigitte",GDR,Silver
15502,1980,"DZHUMANAZAROV, Setymkul",URS,Bronze
15503,1980,"CIERPINSKI, Waldemar",GDR,Gold
15504,1980,"NIJBOER, Gerard",NED,Silver
15505,1980,"KURAGINA, Olga",URS,Bronze
15506,1980,"TKACHENKO, Nadezhda",URS,Gold
15507,1980,"RUKAVISHNIKOVA, Olga",URS,Silver
15508,1980,"KOZAKIEWICZ, Wladyslaw",POL,Gold
15509,1980,"SLUSARSKI, Tadeusz",POL,Silver
15510,1980,"VOLKOV, Konstantin",URS,Silver
15511,1980,"BEYER, Udo",GDR,Bronze
15512,1980,"KISELEV, Vladimir",URS,Gold
15513,1980,"BARYSHNIKOV, Aleksandr",URS,Silver
15514,1980,"DROESE-PUFE, Margitta",GDR,Bronze
15515,1980,"SCHOKNECHT-SLUPIANEK, Ilona",GDR,Gold
15516,1980,"KRACHEVSKAIA, Svetlana",URS,Silver
15517,1980,"DE OLIVEIRA, Joao Carlos",BRA,Bronze
15518,1980,"UUDMAE, Yaak",URS,Gold
15519,1980,"SANEEV, Viktor",URS,Silver
15520,1980,"BELOSTENNYI, Aleksandr",URS,Bronze
15521,1980,"BELOV, Sergei",URS,Bronze
15522,1980,"DERIUGIN, Nikolai",URS,Bronze
15523,1980,"EREMIN, Stanislav",URS,Bronze
15524,1980,"IOVAISHA, Sergei",URS,Bronze
15525,1980,"LOPATOV, Andrei",URS,Bronze
15526,1980,"MILOSERDOV, Valeri",URS,Bronze
15527,1980,"MYSHKIN, Anatoli",URS,Bronze
15528,1980,"SALNIKOV, Aleksandr",URS,Bronze
15529,1980,"TARAKANOV, Sergei",URS,Bronze
15530,1980,"TKACHENKO, Vladimir",URS,Bronze
15531,1980,"ZHIGILY, Vladimir",URS,Bronze
15532,1980,"COSIC, Kresimir",YUG,Gold
15533,1980,"DALIPAGIC, Drazen",YUG,Gold
15534,1980,"DELIBASIC, Mirza",YUG,Gold
15535,1980,"JERKOV, Zeljko",YUG,Gold
15536,1980,"KICANOVIC, Dragan",YUG,Gold
15537,1980,"KNEGO, Andro",YUG,Gold
15538,1980,"KRSTULOVIC, Duje",YUG,Gold
15539,1980,"NAKIC-VOJNOVIC, Mihovil",YUG,Gold
15540,1980,"RADOVANOVIC, Ratko",YUG,Gold
15541,1980,"SKROCE, Branko",YUG,Gold
15542,1980,"SLAVNIC, Zoran",YUG,Gold
15543,1980,"ZIZIC, Rajko",YUG,Gold
15544,1980,"BONAMICO, Marco",ITA,Silver
15545,1980,"BRUNAMONTI, Roberto",ITA,Silver
15546,1980,"DELLA FIORI, Fabrizio",ITA,Silver
15547,1980,"GENERALI, Pietro",ITA,Silver
15548,1980,"GILARDI, Enrico",ITA,Silver
15549,1980,"MARZORATI, Pierluigi",ITA,Silver
15550,1980,"MENEGHIN, Dino",ITA,Silver
15551,1980,"SACCHETTI, Romeo",ITA,Silver
15552,1980,"SOLFRINI, Marco",ITA,Silver
15553,1980,"SYLVESTER, Michael",ITA,Silver
15554,1980,"VECCHIATIO, Renzo",ITA,Silver
15555,1980,"VILLALTA, Renato",ITA,Silver
15556,1980,"BECIRSPAHIC, Mersada",YUG,Bronze
15557,1980,"BJEDOV, Mira",YUG,Bronze
15558,1980,"DESPOTOVIC, Vesna",YUG,Bronze
15559,1980,"DJURASKOVIC, Vera",YUG,Bronze
15560,1980,"DJURKOVIC, Zorica",YUG,Bronze
15561,1980,"KOMNENOVIC, Jelica",YUG,Bronze
15562,1980,"MAJSTOROVIC, Biljana",YUG,Bronze
15563,1980,"MITIC, Vukica",YUG,Bronze
15564,1980,"OZEGOVIC, Sanja",YUG,Bronze
15565,1980,"PEKIC, Sofija",YUG,Bronze
15566,1980,"PERAZIC, Jasmina",YUG,Bronze
15567,1980,"TONKOVIC, Marija",YUG,Bronze
15568,1980,"BARISHEVA-KOROSTELEVA, Olga",URS,Gold
15569,1980,"BESSELENE, Vida",URS,Gold
15570,1980,"FERYABNIKOVA, Nelli",URS,Gold
15571,1980,"IVINSKAIA, Tatiana",URS,Gold
15572,1980,"OVECHKINA, Tatiana",URS,Gold
15573,1980,"ROGOZHINA, Liudmila",URS,Gold
15574,1980,"RUPSHENE, Angelia",URS,Gold
15575,1980,"SEMENOVA, Iuliana",URS,Gold
15576,1980,"SHARMAI, Liubov",URS,Gold
15577,1980,"SHUVAEVA-OLKHOVA, Nadezhda",URS,Gold
15578,1980,"SUKHARNOVA, Olga",URS,Gold
15579,1980,"ZAKHAROVA-NADIROVA, Tatiana",URS,Gold
15580,1980,"BOGDANOVA, Krasimira",BUL,Silver
15581,1980,"BRAINOVA, Diana",BUL,Silver
15582,1980,"DERMENDJIEVA, Vania",BUL,Silver
15583,1980,"GERMANOVA, Silvia",BUL,Silver
15584,1980,"GOLTCHEVA, Nadka",BUL,Silver
15585,1980,"MAKAVEEVA, Petkana",BUL,Silver
15586,1980,"METODIEVA, Penka",BUL,Silver
15587,1980,"MIKHAILOVA, Angelina",BUL,Silver
15588,1980,"MIKHAILOVA, Snezhana",BUL,Silver
15589,1980,"RADKOVA, Kostadinka",BUL,Silver
15590,1980,"SLAVTCHEVA-STEFANOVA, Evladia",BUL,Silver
15591,1980,"STOYANOVA, Penka",BUL,Silver
15592,1980,"LI, Byong Uk",PRK,Bronze
15593,1980,"MUSTAFOV, Ismail",BUL,Bronze
15594,1980,"SABIROV, Shamil",URS,Gold
15595,1980,"RAMOS, Hipolito",CUB,Silver
15596,1980,"FANGHÄNEL, Jürgen",GDR,Bronze
15597,1980,"LEVAI, Istvan",HUN,Bronze
15598,1980,"STEVENSON, Teofilo",CUB,Gold
15599,1980,"ZAEV, Piotr",URS,Silver
15600,1980,"RUSSELL, Hugh",IRL,Bronze
15601,1980,"VARADI, Janos",HUN,Bronze
15602,1980,"LESOV, Petr",BUL,Gold
15603,1980,"MIROSHNICHENKO, Viktor",URS,Silver
15604,1980,"ANTHONY, Michael",GUY,Bronze
15605,1980,"CIPERE, Dumitru",ROU,Bronze
15606,1980,"HERNANDEZ, Juan",CUB,Gold
15607,1980,"PINANGO, Bernardo Jose",VEN,Silver
15608,1980,"KOSEDOWSKI, Krzysztof",POL,Bronze
15609,1980,"RYBAKOV, Viktor",URS,Bronze
15610,1980,"FINK, Rudi",GDR,Gold
15611,1980,"HORTA, Adolfo",CUB,Silver
15612,1980,"ADACH, Kazimierz",POL,Bronze
15613,1980,"NOWAKOWSKI, Richard",GDR,Bronze
15614,1980,"HERRERA VERA, Angel",CUB,Gold
15615,1980,"DEMIANENKO, Viktor",URS,Silver
15616,1980,"AGUILAR, Jose",CUB,Bronze
15617,1980,"WILLIS, Anthony",GBR,Bronze
15618,1980,"OLIVA, Patrizio",ITA,Gold
15619,1980,"KONAKBAEV, Serik",URS,Silver
15620,1980,"KRÜGER, Karl-Heinz",GDR,Bronze
15621,1980,"SZCZERBA, Kazimierz",POL,Bronze
15622,1980,"ALDAMA CABRERA, Andres",CUB,Gold
15623,1980,"MUGABI, John",UGA,Silver
15624,1980,"FRANEK, Jan",TCH,Bronze
15625,1980,"KÄSTNER, Detlef",GDR,Bronze
15626,1980,"MARTINEZ, Armando",CUB,Gold
15627,1980,"KOSHKIN, Aleksandr",URS,Silver
15628,1980,"RYBICKI, Jerzy",POL,Bronze
15629,1980,"SILAGHI, Valentin",ROU,Bronze
15630,1980,"GOMEZ, Jose",CUB,Gold
15631,1980,"SAVCHENKO, Viktor",URS,Silver
15632,1980,"BAUCH, Herbert",GDR,Bronze
15633,1980,"ROJAS, Ricardo",CUB,Bronze
15634,1980,"KACAR, Slobodan",YUG,Gold
15635,1980,"SKRZECZ, Pawel",POL,Silver
15636,1980,"LEUE, Eckhard",GDR,Bronze
15637,1980,"LIUBENOV, Liubomir",BUL,Gold
15638,1980,"POSTREKHIN, Sergei",URS,Silver
15639,1980,"HEUKRODT, Olaf",GDR,Bronze
15640,1980,"POSTREKHIN, Sergei",URS,Gold
15641,1980,"LIUBENOV, Liubomir",BUL,Silver
15642,1980,"LOBANOV, Yuri",URS,Bronze
15643,1980,"YURCHENKO, Vasili",URS,Bronze
15644,1980,"PATZAICHIN, Ivan",ROU,Gold
15645,1980,"SIMIONOV, Toma",ROU,Gold
15646,1980,"HEUKRODT, Olaf",GDR,Silver
15647,1980,"MADEJA, Uwe",GDR,Silver
15648,1980,"ANANIEV, Borislav",BUL,Bronze
15649,1980,"ILKOV, Nikolai",BUL,Bronze
15650,1980,"FOLTAN, Laszlo",HUN,Gold
15651,1980,"VASKUTI, Istvan",HUN,Gold
15652,1980,"CAPUSTA, Petre",ROU,Silver
15653,1980,"PATZAICHIN, Ivan",ROU,Silver
15654,1980,"BIRLADEANU, Ion",ROU,Bronze
15655,1980,"HELM, Rüdiger",GDR,Gold
15656,1980,"LEBAS, Alain",FRA,Silver
15657,1980,"DIBA, Vasile",ROU,Bronze
15658,1980,"PARFENOVICH, Vladimir",URS,Gold
15659,1980,"SUMEGI, John",AUS,Silver
15660,1980,"MELNIKOVA, Antonina",URS,Bronze
15661,1980,"FISCHER, Birgit",GDR,Gold
15662,1980,"GESHEVA, Vania",BUL,Silver
15663,1980,"MENENDEZ RODRIGUEZ, Herminio",ESP,Bronze
15664,1980,"RAMOS MISIONE, Luis Gregorio",ESP,Bronze
15665,1980,"CHUKHRAI, Sergei",URS,Gold
15666,1980,"PARFENOVICH, Vladimir",URS,Gold
15667,1980,"JOOS, Istvan",HUN,Silver
15668,1980,"SZABO, Istvan",HUN,Silver
15669,1980,"HELM, Rüdiger",GDR,Bronze
15670,1980,"OLBRICHT, Bernd",GDR,Bronze
15671,1980,"CHUKHRAI, Sergei",URS,Gold
15672,1980,"PARFENOVICH, Vladimir",URS,Gold
15673,1980,"DEL RIEGO GORDON, Guillermo",ESP,Silver
15674,1980,"MENENDEZ RODRIGUEZ, Herminio",ESP,Silver
15675,1980,"RAKUSZ, Eva",HUN,Bronze
15676,1980,"ZAKARIAS, Maria",HUN,Bronze
15677,1980,"BISCHOF, Martina",GDR,Gold
15678,1980,"GENÄUSS, Carsta",GDR,Gold
15679,1980,"GOPOVA-TROFIMOVA, Nina",URS,Silver
15680,1980,"KREFT-ALEKSEEVA, Galina",URS,Silver
15681,1980,"BORISOV, Borislav",BUL,Bronze
15682,1980,"KHRISTOV, Lazar",BUL,Bronze
15683,1980,"MANEV, Ivan",BUL,Bronze
15684,1980,"MILENKOV, Bojiar",BUL,Bronze
15685,1980,"DUVIGNEAU, Bernd",GDR,Gold
15686,1980,"HELM, Rüdiger",GDR,Gold
15687,1980,"MARG, Harald",GDR,Gold
15688,1980,"OLBRICHT, Bernd",GDR,Gold
15689,1980,"DIBA, Vasile",ROU,Silver
15690,1980,"ESEANU, Nicusor",ROU,Silver
15691,1980,"GEANTA, Ion",ROU,Silver
15692,1980,"ZAFIU, Mihai",ROU,Silver
15693,1980,"BARINOV, Yuri",URS,Bronze
15694,1980,"SUKHORUCHENKOV, Sergei",URS,Gold
15695,1980,"LANG, Stanislaw",POL,Silver
15696,1980,"KLASA, Michal",TCH,Bronze
15697,1980,"KONECNY, Vlastibor",TCH,Bronze
15698,1980,"KOSTADINOV, Alipi",TCH,Bronze
15699,1980,"SKODA, Jiri",TCH,Bronze
15700,1980,"KASHIRIN, Yuri",URS,Gold
15701,1980,"LOGVIN, Oleg",URS,Gold
15702,1980,"SHELPAKOV, Sergei",URS,Gold
15703,1980,"YARKIN, Anatoli",URS,Gold
