,Edition,Athlete,NOC,Medal
4345,1924,"LE GENDRE, Robert Lucien",USA,Bronze
4346,1924,"LEHTONEN, Eero Reino",FIN,Gold
4347,1924,"SOMFAY, Elemer",HUN,Silver
4348,1924,"BROOKER, James K.",USA,Bronze
4349,1924,"BARNES, Lee",USA,Gold
4350,1924,"GRAHAM, Glenn",USA,Silver
4351,1924,"HILLS, Ralph Gorman",USA,Bronze
4352,1924,"HOUSER, Lemuel Clarence",USA,Gold
4353,1924,"HARTRANFT, Glenn",USA,Silver
4354,1924,"TUULOS, Vilho Immanuel",FIN,Bronze
4355,1924,"WINTER, Anthony William",AUS,Gold
4356,1924,"BRUNETO, Luis",ARG,Silver
4357,1924,"FEE, Raymond",USA,Bronze
4358,1924,"LA BARBA, Fidel",USA,Gold
4359,1924,"MAC KENZIE, James",GBR,Silver
4360,1924,"PORZIO, Alfredo",ARG,Bronze
4361,1924,"VON PORAT, Otto",NOR,Gold
4362,1924,"PETERSEN, Sören",DEN,Silver
4363,1924,"CES, Jean",FRA,Bronze
4364,1924,"SMITH, William H.",RSA,Gold
4365,1924,"TRIPOLI, Salvatore",USA,Silver
4366,1924,"QUARTUCCI, Pedro",ARG,Bronze
4367,1924,"FIELDS, John",USA,Gold
4368,1924,"SALAS, Joseph",USA,Silver
4369,1924,"BOYLSTEIN, Frederick",USA,Bronze
4370,1924,"NIELSEN, Hans Jacob",DEN,Gold
4371,1924,"COPELLO, Alfredo",ARG,Silver
4372,1924,"LEWIS, Douglas",CAN,Bronze
4373,1924,"DELARGE, Jean",BEL,Gold
4374,1924,"MENDEZ, Hector",ARG,Silver
4375,1924,"BEECKEN, Joseph Jules",BEL,Bronze
4376,1924,"MALLIN, Harry William",GBR,Gold
4377,1924,"ELLIOTT, John",GBR,Silver
4378,1924,"SÖRSDAL, Sverre",NOR,Bronze
4379,1924,"MITCHELL, Harry",GBR,Gold
4380,1924,"PETERSEN, Thyge",DEN,Silver
4381,1924,"HAMEL, René",FRA,Bronze
4382,1924,"BLANCHONNET, Armand",FRA,Gold
4383,1924,"HOEVENAERS, Henri",BEL,Silver
4384,1924,"BOHLIN, Eric",SWE,Bronze
4385,1924,"MALM, Ragnar",SWE,Bronze
4386,1924,"SKÖLD, Gunnar",SWE,Bronze
4387,1924,"BLANCHONNET, Armand",FRA,Gold
4388,1924,"HAMEL, René",FRA,Gold
4389,1924,"WAMBST, Georges",FRA,Gold
4390,1924,"HOEVENAERS, Henri",BEL,Silver
4391,1924,"PARFONDRY, Alphonse",BEL,Silver
4392,1924,"VAN DEN BOSCH, Jean",BEL,Silver
4393,1924,"BOSCH VAN DRAKESTEIN, Gerald Henri",NED,Bronze
4394,1924,"PEETERS, Mauritius",NED,Bronze
4395,1924,"CHOURY, Lucien",FRA,Gold
4396,1924,"CUGNOT, Jean",FRA,Gold
4397,1924,"FALCK HANSEN, Willy",DEN,Silver
4398,1924,"HANSEN, Edmund",DEN,Silver
4399,1924,"WYLD, Frederick Henry",GBR,Bronze
4400,1924,"WILLEMS, Jacobus",NED,Gold
4401,1924,"ALDEN, Cyril Albert",GBR,Silver
4402,1924,"CUGNOT, Jean",FRA,Bronze
4403,1924,"MICHARD, Lucien",FRA,Gold
4404,1924,"MEIJER, Jacob",NED,Silver
4405,1924,"DAGHELINCKX, Gustave Léonard",BEL,Bronze
4406,1924,"HOEVENAERS, Henri",BEL,Bronze
4407,1924,"SAIVE, Ferdinand",BEL,Bronze
4408,1924,"VAN DEN BOSCH, Jean",BEL,Bronze
4409,1924,"DE MARTINO, Angelo",ITA,Gold
4410,1924,"DINALE, Alfredo",ITA,Gold
4411,1924,"MENEGAZZI, Aurelio",ITA,Gold
4412,1924,"ZUCCHETTI, Francesco",ITA,Gold
4413,1924,"LANGE, Jozef",POL,Silver
4414,1924,"LAZARSKI, Jan",POL,Silver
4415,1924,"STANKIEWICZ, Tomasz",POL,Silver
4416,1924,"SZYMCZYK, Franciszek",POL,Silver
4417,1924,"LESAGE, Xavier François",FRA,Bronze
4418,1924,"DE LINDER, Ernst",SWE,Gold
4419,1924,"SANDSTRÖM, Bertil",SWE,Silver
4420,1924,"DOAK, Sloan",USA,Bronze
4421,1924,"VAN DER VOORT VAN ZIJP, Adolf Dirk C.",NED,Gold
4422,1924,"KIRKEBJERG, Frode Rasmussen",DEN,Silver
4423,1924,"ALVISI, Alessandro",ITA,Bronze
4424,1924,"DI PRALORMO, Emanuele",ITA,Bronze
4425,1924,"LEQUIO DI ASSABA, Tommaso",ITA,Bronze
4426,1924,"LOMBARDI, Alberto",ITA,Bronze
4427,1924,"COLENBRANDER, Antonius Theodorus",NED,Gold
4428,1924,"DE KRUIJFF, Gerard Pieter",NED,Gold
4429,1924,"PAHUD DE MORTANGES, Charles Ferdinand",NED,Gold
4430,1924,"VAN DER VOORT VAN ZIJP, Adolf Dirk C.",NED,Gold
4431,1924,"DE KÖNIG, Claës",SWE,Silver
4432,1924,"HAGELIN, Gustaf W.",SWE,Silver
4433,1924,"LEWENHAUPT, G. W.",SWE,Silver
4434,1924,"SYLVAN, C. Torsten L.",SWE,Silver
4435,1924,ANITA,SWE,Silver
4436,1924,"KROLIKIEWICZ, Adam",POL,Bronze
4437,1924,"GEMUSEUS, Alphonse",SUI,Gold
4438,1924,"LEQUIO DI ASSABA, Tommaso",ITA,Silver
4439,1924,"BORGES D'ALMEIDA, Antonio",POR,Bronze
4440,1924,"DE SOUZA MARTINS, Helder",POR,Bronze
4441,1924,"MOUZINHO D'ALBUQUERQUE, José",POR,Bronze
4442,1924,"LUNDSTRÖM, Age",SWE,Gold
4443,1924,"STAHLE, Axel",SWE,Gold
4444,1924,"THELNING, Ake",SWE,Gold
4445,1924,"BÜHLER, Hans E.",SUI,Silver
4446,1924,"GEMUSEUS, Alphonse",SUI,Silver
4447,1924,"STUBER, Werner",SUI,Silver
4448,1924,"HELLSTEN, Nils Erik",SWE,Bronze
4449,1924,"DELPORTE, Charles",BEL,Gold
4450,1924,"DUCRET, Roger François",FRA,Silver
4451,1924,"BASLETTA, Giulio",ITA,Bronze
4452,1924,"BERTINETTI, Marcello",ITA,Bronze
4453,1924,"CANOVA, Giovanni",ITA,Bronze
4454,1924,"CUCCIA, Vincenzo",ITA,Bronze
4455,1924,"MONTEGAZZA, V.",ITA,Bronze
4456,1924,"MORICCA, Oreste",ITA,Bronze
4457,1924,"BUCHARD, Georges",FRA,Gold
4458,1924,"DUCRET, Roger François",FRA,Gold
4459,1924,"GAUDIN, Lucien",FRA,Gold
4460,1924,"LABATTUT, André",FRA,Gold
4461,1924,"LIOTTEL, Lionel",FRA,Gold
4462,1924,"LIPPMANN, Alexandre",FRA,Gold
4463,1924,"TAINTURIER, Georges",FRA,Gold
4464,1924,"ANSPACH, Paul",BEL,Silver
4465,1924,"DE CRAECKER, Joseph",BEL,Silver
4466,1924,"DE MONTIGNY, Fernand",BEL,Silver
4467,1924,"DELPORTE, Charles",BEL,Silver
4468,1924,"GEVERS, Ernest",BEL,Silver
4469,1924,"TOM, Léon",BEL,Silver
4470,1924,"VAN DAMME, Maurice E.",BEL,Bronze
4471,1924,"DUCRET, Roger François",FRA,Gold
4472,1924,"CATTIAU, Philippe",FRA,Silver
4473,1924,"HECKSCHER, Grete",DEN,Bronze
4474,1924,"OSIIER, Ellen Ottilia",DEN,Gold
4475,1924,"DAVIS, Gladis Muriel",GBR,Silver
4476,1924,"BERTI, Laszlo",HUN,Bronze
4477,1924,"LICHTENECKERT, Istvan",HUN,Bronze
4478,1924,"POSTA, Sandor",HUN,Bronze
4479,1924,"SCHENKER, Zoltan",HUN,Bronze
4480,1924,"TERSZTYANSZKY, Ödön",HUN,Bronze
4481,1924,"CATTIAU, Philippe",FRA,Gold
4482,1924,"COUTROT, Jacques",FRA,Gold
4483,1924,"DE LUGET, Guy",FRA,Gold
4484,1924,"DUCRET, Roger François",FRA,Gold
4485,1924,"GAUDIN, Lucien",FRA,Gold
4486,1924,"JOBIER, Henri",FRA,Gold
4487,1924,"LABATTUT, André",FRA,Gold
4488,1924,"PEROTEAUX, Josef",FRA,Gold
4489,1924,"BERRE, Marcel L.",BEL,Silver
4490,1924,"BEURAIN, Désiré",BEL,Silver
4491,1924,"CRAHAY, Charles",BEL,Silver
4492,1924,"DE MONTIGNY, Fernand",BEL,Silver
4493,1924,"DE ROOCKER, Albert",BEL,Silver
4494,1924,"VAN DAMME, Maurice E.",BEL,Silver
4495,1924,"GARAY, Janos",HUN,Bronze
4496,1924,"POSTA, Sandor",HUN,Gold
4497,1924,"DUCRET, Roger François",FRA,Silver
4498,1924,"DE JONG, Adrianus Egbertus Willem",NED,Bronze
4499,1924,"DOORMAN, Jetze",NED,Bronze
4500,1924,"SCHERPENHUYZEN, Hendrik Dorotheus",NED,Bronze
4501,1924,"VAN DER WIEL, Jan",NED,Bronze
4502,1924,"VAN DULM, Maarten Hendrik",NED,Bronze
4503,1924,"WYNOLDY-DANIELS, Henri Jacob",NED,Bronze
4504,1924,"ANSELMI, Renato",ITA,Gold
4505,1924,"BALZARINI, Guido",ITA,Gold
4506,1924,"BERTINETTI, Marcello",ITA,Gold
4507,1924,"BINI, Bino",ITA,Gold
4508,1924,"CUCCIA, Vincenzo",ITA,Gold
4509,1924,"MORICCA, Oreste",ITA,Gold
4510,1924,"PULITI, Oreste",ITA,Gold
4511,1924,"SARROCCHI, Giulio",ITA,Gold
4512,1924,"BERTI, Laszlo",HUN,Silver
4513,1924,"GARAY, Janos",HUN,Silver
4514,1924,"POSTA, Sandor",HUN,Silver
4515,1924,"RADY, Jozsef",HUN,Silver
4516,1924,"SCHENKER, Zoltan",HUN,Silver
4517,1924,"SZECHY, Laszlo",HUN,Silver
4518,1924,"TERSZTYANSZKY, Ödön",HUN,Silver
4519,1924,"UHLYARIK, Jenö",HUN,Silver
4520,1924,"ALFREDSSON, Axel",SWE,Bronze
4521,1924,"BROMMESSON, Charles",SWE,Bronze
4522,1924,"CARLSON, Gustaf",SWE,Bronze
4523,1924,"DAHL, Albin",SWE,Bronze
4524,1924,"FRIBERG, Sven",SWE,Bronze
4525,1924,"GUSTAFSSON, Karl",SWE,Bronze
4526,1924,"HILLEN, Fritjof",SWE,Bronze
4527,1924,"HIRSCH, Konrad",SWE,Bronze
4528,1924,"HOLMBERG, Gunnar",SWE,Bronze
4529,1924,"KAUFELDT, Per",SWE,Bronze
4530,1924,"KELLER, Tore",SWE,Bronze
4531,1924,"KOCK, Rudolf",SWE,Bronze
4532,1924,"LINDBERG, Sigfrid",SWE,Bronze
4533,1924,"LINDBERG, V.",SWE,Bronze
4534,1924,"LINDQVIST, Sven",SWE,Bronze
4535,1924,"LUNDQUIST, Evert",SWE,Bronze
4536,1924,"MELLGREN, Sten",SWE,Bronze
4537,1924,"OCLSSON, G.",SWE,Bronze
4538,1924,"RYDELL, Sven",SWE,Bronze
4539,1924,"SUNDBERG, Harry",SWE,Bronze
4540,1924,"SVENSSON, Thorsten",SWE,Bronze
4541,1924,"ZANDER, Robert",SWE,Bronze
4542,1924,"ANDRADE, José",URU,Gold
4543,1924,"ARISPE, Pedro",URU,Gold
4544,1924,"CASELLA, P.",URU,Gold
4545,1924,"CEA, Pedro",URU,Gold
4546,1924,"CHIAPPARA, L.",URU,Gold
4547,1924,"ETCHEGOYEN, P.",URU,Gold
4548,1924,"GHIERRA, Alfredo",URU,Gold
4549,1924,"MAZALI, AndrÃ©s",URU,Gold
4550,1924,"NASAZZI, José",URU,Gold
4551,1924,"NAYA, José",URU,Gold
4552,1924,"PETRONE, Pedro",URU,Gold
4553,1924,"ROMANO, Angel",URU,Gold
4554,1924,"SALDOMBIDE, Z.",URU,Gold
4555,1924,"SCARONE, Hector",URU,Gold
4556,1924,"SOMMA, P.",URU,Gold
4557,1924,"TOMASINA, Alberto",URU,Gold
4558,1924,"URDINARAN, Antonio",URU,Gold
4559,1924,"URDINARAN, Santos",URU,Gold
4560,1924,"URIARTE, F.",URU,Gold
4561,1924,"VIDAL, José",URU,Gold
4562,1924,"ZIBECHI, Alfredo J.",URU,Gold
4563,1924,"ZINGONE, P.",URU,Gold
4564,1924,"ABEGGLEN, Max",SUI,Silver
4565,1924,"BEDOURET, Félix",SUI,Silver
4566,1924,"BOUVIER, C.",SUI,Silver
4567,1924,"DIETRICH, Walter",SUI,Silver
4568,1924,"EHRENBOLGER, Karl",SUI,Silver
4569,1924,"FÄSSLER, Paul",SUI,Silver
4570,1924,"GOTTENKIENY, G.",SUI,Silver
4571,1924,"HAAG, J.",SUI,Silver
4572,1924,"KATZ, M.",SUI,Silver
4573,1924,"KRAMER, Edmond",SUI,Silver
4574,1924,"MENGOTTI, Adolphe",SUI,Silver
4575,1924,"OBERHAUSER, August",SUI,Silver
4576,1924,"PACHE, Robert",SUI,Silver
4577,1924,"POLLITZ, Aron",SUI,Silver
4578,1924,"PULVER, Hans",SUI,Silver
4579,1924,"RAMSEYER, Rudolf",SUI,Silver
4580,1924,"REYMOND, Adolphe",SUI,Silver
4581,1924,"RICHARD, L.",SUI,Silver
4582,1924,"SCHAR, T.",SUI,Silver
4583,1924,"SCHMIEDLIN, Paul",SUI,Silver
4584,1924,"STURZENEGGER, Paul",SUI,Silver
4585,1924,"WEILER, Walter",SUI,Silver
4586,1924,"HIGELIN, André",FRA,Bronze
4587,1924,"STUKELJ, Leon",YUG,Gold
4588,1924,"GUTWENINGER, Jean",SUI,Silver
4589,1924,"SUPCIK, Bedrich",TCH,Bronze
4590,1924,"STUKELJ, Leon",YUG,Gold
4591,1924,"PRAZAK, Robert",TCH,Silver
4592,1924,"ZAMPORI, Giorgio",ITA,Bronze
4593,1924,"GÜTTINGER, August",SUI,Gold
4594,1924,"PRAZAK, Robert",TCH,Silver
4595,1924,"REBETEZ, Antoine",SUI,Bronze
4596,1924,"WILHELM, Josef",SUI,Gold
4597,1924,"GUTWENINGER, Jean",SUI,Silver
4598,1924,"VACHA, Ladislav",TCH,Bronze
4599,1924,"MARTINO, Francesco",ITA,Gold
4600,1924,"PRAZAK, Robert",TCH,Silver
4601,1924,"GÜTTINGER, August",SUI,Bronze
4602,1924,"VACHA, Ladislav",TCH,Bronze
4603,1924,"SUPCIK, Bedrich",TCH,Gold
4604,1924,"SEGUIN, Albert",FRA,Silver
4605,1924,"SEGUIN, Albert",FRA,Gold
4606,1924,"GANGLOFF, François",FRA,Silver
4607,1924,"GOUNOT, Jean",FRA,Silver
4608,1924,"GRIEDER, Hans",SUI,Bronze
4609,1924,"GÜTTINGER, August",SUI,Bronze
4610,1924,"GUTWENINGER, Jean",SUI,Bronze
4611,1924,"MIEZ, Georges",SUI,Bronze
4612,1924,"PFISTER, Otto",SUI,Bronze
4613,1924,"REBETEZ, Antoine",SUI,Bronze
4614,1924,"WIDMER, Karl",SUI,Bronze
4615,1924,"WILHELM, Josef",SUI,Bronze
4616,1924,"CAMBIASO, Luigi",ITA,Gold
4617,1924,"LERTORA, Mario",ITA,Gold
4618,1924,"LUCCHETTI, Vittorio",ITA,Gold
4619,1924,"MAIOCCO, Luigi",ITA,Gold
4620,1924,"MANDRINI, Ferdinando",ITA,Gold
4621,1924,"MARTINO, Francesco",ITA,Gold
4622,1924,"PARIS, Giuseppe",ITA,Gold
4623,1924,"ZAMPORI, Giorgio",ITA,Gold
4624,1924,"CORDONNIER, Eugène",FRA,Silver
4625,1924,"DELSARTE, Léon",FRA,Silver
4626,1924,"GANGLOFF, François",FRA,Silver
4627,1924,"GOUNOT, Jean",FRA,Silver
4628,1924,"HERMANN, Arthur",FRA,Silver
4629,1924,"HIGELIN, André",FRA,Silver
4630,1924,"HUBER, Joseph",FRA,Silver
4631,1924,"SEGUIN, Albert",FRA,Silver
4632,1924,"MORKOVSKY, Bohumil",TCH,Bronze
