,Edition,Athlete,NOC,Medal
6329,1936,"STORK, Hermann",GER,Bronze
6330,1936,"WAYNE, Marshall",USA,Gold
6331,1936,"ROOT, Elbert Alonzo",USA,Silver
6332,1936,"KÖHLER, Käthe",GER,Bronze
6333,1936,"POYNTON-HILL, Dorothy",USA,Gold
6334,1936,"DUNN PLOESSEL, Velma Clancy",USA,Silver
6335,1936,"GREENE, Alan",USA,Bronze
6336,1936,"DEGENER, Richard Kempster",USA,Gold
6337,1936,"WAYNE, Marshall",USA,Silver
6338,1936,"POYNTON-HILL, Dorothy",USA,Bronze
6339,1936,"GESTRING, Marjorie",USA,Gold
6340,1936,"RAWLS, Katherine Louise",USA,Silver
6341,1936,"KIYOKAWA, Masaji",JPN,Bronze
6342,1936,"KIEFER, Adolph Gustav",USA,Gold
6343,1936,"VAN DE WEGHE, Albert",USA,Silver
6344,1936,"BRIDGES, Alice W.",USA,Bronze
6345,1936,"SENFF, Dina Willemina Jacoba",NED,Gold
6346,1936,"MASTENBROEK, Hendrika",NED,Silver
6347,1936,"ARAI, Shigeo",JPN,Bronze
6348,1936,"CSIK, Ferenc",HUN,Gold
6349,1936,"YUSA, Masanori",JPN,Silver
6350,1936,"ARENDT-JACOBS, Gisela",GER,Bronze
6351,1936,"MASTENBROEK, Hendrika",NED,Gold
6352,1936,"CAMPBELL, Jeanette Morven",ARG,Silver
6353,1936,"UTO, Shunpei",JPN,Bronze
6354,1936,"TERADA, Noboru",JPN,Gold
6355,1936,"MEDICA, Jack C.",USA,Silver
6356,1936,"KOIKE, Reizo",JPN,Bronze
6357,1936,"HAMURO, Tetsuo",JPN,Gold
6358,1936,"SIETAS, Erwin",GER,Silver
6359,1936,"SÖRENSEN, Inge",DEN,Bronze
6360,1936,"MAEHATA, Hideko",JPN,Gold
6361,1936,"GENENGER, Martha",GER,Silver
6362,1936,"MAKINO, Shozo",JPN,Bronze
6363,1936,"MEDICA, Jack C.",USA,Gold
6364,1936,"UTO, Shunpei",JPN,Silver
6365,1936,"KIGHT-WINGARD, Lenore",USA,Bronze
6366,1936,"MASTENBROEK, Hendrika",NED,Gold
6367,1936,"HVEGER, Ragnild Tove",DEN,Silver
6368,1936,"FREEMAN, Mavis Anne",USA,Bronze
6369,1936,"LAPP, Bernice Ruth",USA,Bronze
6370,1936,"MCKEAN, Mary Olive",USA,Bronze
6371,1936,"RAWLS, Katherine Louise",USA,Bronze
6372,1936,"DEN OUDEN, Willemyntje (Willy)",NED,Gold
6373,1936,"MASTENBROEK, Hendrika",NED,Gold
6374,1936,"SELBACH, Johanna Katarina",NED,Gold
6375,1936,"WAGNER, Catharina (Tini) Willemina",NED,Gold
6376,1936,"ARENDT-JACOBS, Gisela",GER,Silver
6377,1936,"HALBSGUTH, Ruth",GER,Silver
6378,1936,"LOHMAR -HENZE, Maria Magdalene",GER,Silver
6379,1936,"SCHMITZ, Ingeborg",GER,Silver
6380,1936,"ABAY-NEMES, Oszkar",HUN,Bronze
6381,1936,"CSIK, Ferenc",HUN,Bronze
6382,1936,"GROF, Ödön",HUN,Bronze
6383,1936,"LENGYEL, Arpad",HUN,Bronze
6384,1936,"ARAI, Shigeo",JPN,Gold
6385,1936,"SUGIURA, Shigeo",JPN,Gold
6386,1936,"TAGUCHI, Masaharu",JPN,Gold
6387,1936,"YUSA, Masanori",JPN,Gold
6388,1936,"FLANAGAN, Ralph Drew",USA,Silver
6389,1936,"MACIONIS, John Joseph",USA,Silver
6390,1936,"MEDICA, Jack C.",USA,Silver
6391,1936,"WOLF, Paul",USA,Silver
6392,1936,"BLITZ, Gerard",BEL,Bronze
6393,1936,"CASTELEYNS, Albert",BEL,Bronze
6394,1936,"COPPIETERS, Pierre",BEL,Bronze
6395,1936,"DE COMBE, Joseph",BEL,Bronze
6396,1936,"DE PAUW, Henri",BEL,Bronze
6397,1936,"DISY, Henri",BEL,Bronze
6398,1936,"ISSELE, Fernand",BEL,Bronze
6399,1936,"MICHIELS, Edmond",BEL,Bronze
6400,1936,"STOELEN, Henri",BEL,Bronze
6401,1936,"BOZSI, Mihaly",HUN,Gold
6402,1936,"BRANDI, Jenö",HUN,Gold
6403,1936,"BRODY, György",HUN,Gold
6404,1936,"HALASSY, Oliver",HUN,Gold
6405,1936,"HAZAI, Kalman",HUN,Gold
6406,1936,"HOMONNAI, Lajos",HUN,Gold
6407,1936,"KUTASI, György",HUN,Gold
6408,1936,"MOLNAR, Istvan",HUN,Gold
6409,1936,"NEMETH, János",HUN,Gold
6410,1936,"SÁRKÁNY, Miklós",HUN,Gold
6411,1936,"TARICS, Sandor",HUN,Gold
6412,1936,"BAIER, Bernhard",GER,Silver
6413,1936,"GUNST, Fritz",GER,Silver
6414,1936,"HAUSER, Josef",GER,Silver
6415,1936,"KIENZLE, Alfred",GER,Silver
6416,1936,"KLINGENBURG, Paul",GER,Silver
6417,1936,"KRUG, Heinrich",GER,Silver
6418,1936,"SCHNEIDER, Hans",GER,Silver
6419,1936,"SCHULZE, Hans",GER,Silver
6420,1936,"SCHÜRGER, Gustav",GER,Silver
6421,1936,"SCHWENN, Helmuth",GER,Silver
6422,1936,"STOLZE, Fritz",GER,Silver
6423,1936,"ISO-HOLLO, Volmari",FIN,Bronze
6424,1936,"SALMINEN, Ilmari",FIN,Gold
6425,1936,"ASKOLA, Arvo",FIN,Silver
6426,1936,"OSENDARP, Martinus",NED,Bronze
6427,1936,"OWENS, Jesse",USA,Gold
6428,1936,"METCALFE, Ralph",USA,Silver
6429,1936,"KRAUSS, Käthe",GER,Bronze
6430,1936,"STEPHENS, Helen Herring",USA,Gold
6431,1936,"WALASIEWICZ, Stanislawa",POL,Silver
6432,1936,"POLLARD, Frederick Douglas Jr.",USA,Bronze
6433,1936,"TOWNS, Forrest Grady",USA,Gold
6434,1936,"FINLAY, Donald",GBR,Silver
6435,1936,"BECCALI, Luigi",ITA,Bronze
6436,1936,"LOVELOCK, John",NZL,Gold
