,Edition,Athlete,NOC,Medal
18239,1988,"VICEVIC, Mirko",YUG,Gold
18240,1988,"BERGESON, James Hubter",USA,Silver
18241,1988,"BOYER, Gregory Vartl",USA,Silver
18242,1988,"CAMPBELL, George Peter",USA,Silver
18243,1988,"CAMPBELL, Jeff",USA,Silver
18244,1988,"CAMPBELL, Jodocus David",USA,Silver
18245,1988,"DUPLANTY, Christopher",USA,Silver
18246,1988,"EVANS, Michael Scott",USA,Silver
18247,1988,"KIMBELL, Douglas Burns",USA,Silver
18248,1988,"KLASS, Edward Craig",USA,Silver
18249,1988,"MOUCHAWAR, Alan Edward",USA,Silver
18250,1988,"ROBERTSON, Kevin George",USA,Silver
18251,1988,"SCHROEDER, Terence Alan",USA,Silver
18252,1988,"WILSON, Craig Martin",USA,Silver
18253,1988,"ESHEEV, Vladimir",URS,Bronze
18254,1988,"BARRS, Jay",USA,Gold
18255,1988,"PARK, Sung-Soo",KOR,Silver
18256,1988,"YUN, Young-Sook",KOR,Bronze
18257,1988,"KIM, Soo-Nyung",KOR,Gold
18258,1988,"WANG, Hee-Kyung",KOR,Silver
18259,1988,"HALLARD, Steven",GBR,Bronze
18260,1988,"PRIESTMAN, Richard John",GBR,Bronze
18261,1988,"WATSON, Leroy",GBR,Bronze
18262,1988,"CHUN, In-Soo",KOR,Gold
18263,1988,"LEE, Han-Sup",KOR,Gold
18264,1988,"PARK, Sung-Soo",KOR,Gold
18265,1988,"BARRS, Jay",USA,Silver
18266,1988,"MCKINNEY, Richard Lee",USA,Silver
18267,1988,"PACE, Darrell Owen",USA,Silver
18268,1988,"OCHS, Deborah Lynn",USA,Bronze
18269,1988,"PARKER, Denise",USA,Bronze
18270,1988,"SKILLMAN, Melanie Soltysik",USA,Bronze
18271,1988,"KIM, Soo-Nyung",KOR,Gold
18272,1988,"WANG, Hee-Kyung",KOR,Gold
18273,1988,"YUN, Young-Sook",KOR,Gold
18274,1988,"HANDAYANI, Lilies",INA,Silver
18275,1988,"SAIMAN, Nurfitriyana",INA,Silver
18276,1988,"WARDHANI, Kusuma",INA,Silver
18277,1988,"KIMELI, Kipkemboi",KEN,Bronze
18278,1988,"BOUTAYEB, Moulay Brahim",MAR,Gold
18279,1988,"ANTIBO, Salvatore",ITA,Silver
18280,1988,"ZHUPEEVA, Elena",URS,Bronze
18281,1988,"BONDARENKO, Olga",URS,Gold
18282,1988,"MCCOLGAN-LYNCH, Elizabeth",GBR,Silver
18283,1988,"SMITH, Calvin",USA,Bronze
18284,1988,"LEWIS, Carl",USA,Gold
18285,1988,"CHRISTIE, Linford",GBR,Silver
18286,1988,"DRECHSLER, Heike",GDR,Bronze
18287,1988,"GRIFFITH-JOYNER, Florence",USA,Gold
18288,1988,"ASHFORD, Evelyn",USA,Silver
18289,1988,"ZACZKIEWICZ-REIDICK, Claudia",FRG,Bronze
18290,1988,"DONKOVA, Yordanka",BUL,Gold
18291,1988,"SIEBERT, Gloria",GDR,Silver
18292,1988,"CAMPBELL, Anthony Eugene",USA,Bronze
18293,1988,"KINGDOM, Roger",USA,Gold
18294,1988,"JACKSON, Colin",GBR,Silver
18295,1988,"HEROLD, Jens-Peter",GDR,Bronze
18296,1988,"RONO, Peter",KEN,Gold
18297,1988,"ELLIOTT, Peter",GBR,Silver
18298,1988,"SAMOLENKO-DOROVSKIKH, Tatyana",URS,Bronze
18299,1988,"IVAN, Paula",ROU,Gold
18300,1988,"BAIKAUSKAITE, Lailute",URS,Silver
18301,1988,"DA SILVA, Robson",BRA,Bronze
18302,1988,"DELOACH, Joseph Nathaniel Jr.",USA,Gold
18303,1988,"LEWIS, Carl",USA,Silver
18304,1988,"DRECHSLER, Heike",GDR,Bronze
18305,1988,"GRIFFITH-JOYNER, Florence",USA,Gold
18306,1988,"JACKSON SMALL, Grace",JAM,Silver
18307,1988,"DAMILANO, Maurizio",ITA,Bronze
18308,1988,"PRIBILINEC, Jozef",TCH,Gold
18309,1988,"WEIGEL, Ronald",GDR,Silver
18310,1988,"MURRAY, Yvonne",GBR,Bronze
18311,1988,"SAMOLENKO-DOROVSKIKH, Tatyana",URS,Gold
18312,1988,"IVAN, Paula",ROU,Silver
18313,1988,"ROWLAND, Mark Robert",GBR,Bronze
18314,1988,"KARIUKI, Julius",KEN,Gold
18315,1988,"KOECH, Peter",KEN,Silver
18316,1988,"EVERETT, Daniel",USA,Bronze
18317,1988,"LEWIS, Steve",USA,Gold
18318,1988,"REYNOLDS, Harry Butch .",USA,Silver
18319,1988,"NAZAROVA, Olga",URS,Bronze
18320,1988,"BRYZGINA, Olga",URS,Gold
18321,1988,"MÜLLER, Petra",GDR,Silver
18322,1988,"MOSES, Edwin",USA,Bronze
18323,1988,"PHILLIPS, Andre Lamar",USA,Gold
18324,1988,"DIA BA, El Hadji Amadou",SEN,Silver
18325,1988,"FIEDLER, Ellen",GDR,Bronze
18326,1988,"FLINTOFF-KING, Deborah",AUS,Gold
18327,1988,"LEDOVSKAYA, Tatiana",URS,Silver
18328,1988,"MARIE-ROSE, Bruno",FRA,Bronze
18329,1988,"MORINIERE, Max",FRA,Bronze
18330,1988,"QUENEHERVE, Gilles",FRA,Bronze
18331,1988,"SANGOUMA, Daniel",FRA,Bronze
18332,1988,"BRYZGIN, Viktor",URS,Gold
18333,1988,"KRYLOV, Vladimir",URS,Gold
18334,1988,"MURAVYOV, Vladimir",URS,Gold
18335,1988,"SAVIN, Vitaly",URS,Gold
18336,1988,"BUNNEY, Elliot John",GBR,Silver
18337,1988,"CHRISTIE, Linford",GBR,Silver
18338,1988,"MC FARLANE, Michael",GBR,Silver
18339,1988,"REGIS, John Paul Lyndon",GBR,Silver
18340,1988,"KONDRATIEVA, Liudmila",URS,Bronze
18341,1988,"MALCHUGINA, Galina",URS,Bronze
18342,1988,"VORONOVA, Natalya",URS,Bronze
18343,1988,"ZHIROVA, Marina",URS,Bronze
18344,1988,"ASHFORD, Evelyn",USA,Gold
18345,1988,"BROWN, Alice Regina",USA,Gold
18346,1988,"ECHOLS, Sheila",USA,Gold
18347,1988,"GRIFFITH-JOYNER, Florence",USA,Gold
18348,1988,"AUERSWALD-LANGE, Ingrid",GDR,Silver
18349,1988,"BEHRENDT, Kerstin",GDR,Silver
18350,1988,"MÖLLER, Silke",GDR,Silver
18351,1988,"OELSNER-GÖHR, Marlies",GDR,Silver
18352,1988,"DOBELEIT, Norbert",FRG,Bronze
18353,1988,"ITT, Edgar",FRG,Bronze
18354,1988,"LUBKE, Ralf",FRG,Bronze
18355,1988,"VAIHINGER, Jörg",FRG,Bronze
18356,1988,"EVERETT, Daniel",USA,Gold
18357,1988,"LEWIS, Steve",USA,Gold
18358,1988,"REYNOLDS, Harry Butch .",USA,Gold
18359,1988,"ROBINZINE, Kevin Bernard",USA,Gold
18360,1988,"CAMERON, Bertland",JAM,Silver
18361,1988,"DAVIS, Howard",JAM,Silver
18362,1988,"GRAHAM, Winthrop",JAM,Silver
18363,1988,"MORRIS, Devon",JAM,Silver
18364,1988,"BUSCH, Sabine",GDR,Bronze
18365,1988,"EMMELMANN, Kirsten",GDR,Bronze
18366,1988,"MÜLLER, Petra",GDR,Bronze
18367,1988,"NEUBAUER, Dagmar",GDR,Bronze
18368,1988,"BRYZGINA, Olga",URS,Gold
18369,1988,"LEDOVSKAYA, Tatiana",URS,Gold
18370,1988,"NAZAROVA, Olga",URS,Gold
18371,1988,"PINIGINA, Mariya",URS,Gold
18372,1988,"BRISCO-HOOKS, Valerie Ann",USA,Silver
18373,1988,"DIXON, Diane Lynn",USA,Silver
18374,1988,"GRIFFITH-JOYNER, Florence",USA,Silver
18375,1988,"HOWARD-HILL, Denean Elizabeth",USA,Silver
18376,1988,"KUNZE, Hansjörg",GDR,Bronze
18377,1988,"NGUGI, John",KEN,Gold
18378,1988,"BAUMANN, Dieter",FRG,Silver
18379,1988,"GAUDER, Hartwig",GDR,Bronze
18380,1988,"IVANENKO, Vyacheslav",URS,Gold
18381,1988,"WEIGEL, Ronald",GDR,Silver
18382,1988,"AOUITA, Said",MAR,Bronze
18383,1988,"ERENG, Paul",KEN,Gold
18384,1988,"CRUZ, Joaquim",BRA,Silver
18385,1988,"GALLAGHER, Kimberley Ann",USA,Bronze
18386,1988,"WODARS, Sigrun",GDR,Gold
18387,1988,"WACHTEL, Christine",GDR,Silver
18388,1988,"STEEN, David",CAN,Bronze
18389,1988,"SCHENK, Christian",GDR,Gold
18390,1988,"VOSS, Torsten",GDR,Silver
18391,1988,"DANNEBERG, Rolf",FRG,Bronze
18392,1988,"SCHULT, Jürgen",GDR,Gold
18393,1988,"UBARTAS, Romas",URS,Silver
18394,1988,"KHRISTOVA, Tzvetanka Pavlova",BUL,Bronze
18395,1988,"HELLMANN, Martina",GDR,Gold
18396,1988,"GANSKY, Diana",GDR,Silver
18397,1988,"TAMM, Yuri",URS,Bronze
18398,1988,"LITVINOV, Sergei",URS,Gold
18399,1988,"SEDYKH, Yuri",URS,Silver
18400,1988,"BEHMER, Anke",GDR,Bronze
18401,1988,"JOYNER-KERSEE, Jackie",USA,Gold
18402,1988,"JOHN, Sabine",GDR,Silver
18403,1988,"POVARNITSIN, Rudolf",URS,Bronze
18404,1988,"SJÖBERG, Patrick",SWE,Bronze
18405,1988,"AVDEENKO, Gennadi",URS,Gold
18406,1988,"CONWAY, Hollis",USA,Silver
18407,1988,"BYKOVA, Tamara",URS,Bronze
18408,1988,"RITTER, Dorothy Louise",USA,Gold
18409,1988,"KOSTADINOVA, Stefka",BUL,Silver
18410,1988,"RATY, Seppo Henrik",FIN,Bronze
18411,1988,"KORJUS, Tapio",FIN,Gold
18412,1988,"ZELEZNY, Jan",TCH,Silver
18413,1988,"KOCH, Beate",GDR,Bronze
18414,1988,"FELKE-MEIER, Petra",GDR,Gold
18415,1988,"WHITBREAD, Fatima",GBR,Silver
18416,1988,"MYRICKS, Lawrence Ellwyne",USA,Bronze
18417,1988,"LEWIS, Carl",USA,Gold
18418,1988,"POWELL, Michael Anthony",USA,Silver
18419,1988,"CHISTYAKOVA, Galina",URS,Bronze
18420,1988,"JOYNER-KERSEE, Jackie",USA,Gold
18421,1988,"DRECHSLER, Heike",GDR,Silver
18422,1988,"AHMED SALAH, Hussein",DJI,Bronze
18423,1988,"BORDIN, Gelindo",ITA,Gold
18424,1988,"WAKIIHURI, Douglas",KEN,Silver
18425,1988,"DÖRRE, Katrin",GDR,Bronze
18426,1988,"MOTA, Rosa",POR,Gold
18427,1988,"MARTIN-ONDIEKI-O'DEA, Lisa",AUS,Silver
18428,1988,"EGOROV, Grigori",URS,Bronze
18429,1988,"BUBKA, Sergey",URS,Gold
18430,1988,"GATAULLIN, Rodion",URS,Silver
18431,1988,"GÜNTHÖR, Werner",SUI,Bronze
18432,1988,"TIMMERMANN, Ulf",GDR,Gold
18433,1988,"BARNES, Eric Randolph",USA,Silver
18434,1988,"LI, Mei-Su",CHN,Bronze
18435,1988,"LISOVSKAYA, Natalya",URS,Gold
18436,1988,"NEIMKE, Kathrin",GDR,Silver
18437,1988,"KOVALENKO, Alexandre",URS,Bronze
18438,1988,"MARKOV, Kristo Gantchev",BUL,Gold
18439,1988,"LAPSHIN, Igor",URS,Silver
18440,1988,"ANDERSON, William Lloyd",USA,Bronze
18441,1988,"AUGMON, Stacey O.",USA,Bronze
18442,1988,"COLES, Vernell E.",USA,Bronze
18443,1988,"GRAYER, Jeffrey",USA,Bronze
18444,1988,"HAWKINS, Hersey",USA,Bronze
18445,1988,"MAJERLE, Daniel Lewis",USA,Bronze
18446,1988,"MANNING, Danniel Ricardo",USA,Bronze
18447,1988,"REID, Herman J.R. Jr.",USA,Bronze
18448,1988,"RICHMOND, Mitchell J.",USA,Bronze
18449,1988,"ROBINSON, David Maurice",USA,Bronze
18450,1988,"SMITH, Charles Daniel",USA,Bronze
18451,1988,"SMITH, Charles Edward Iv",USA,Bronze
18452,1988,"BELOSTENNYI, Aleksandr",URS,Gold
18453,1988,"GOBOROV, Valeri",URS,Gold
18454,1988,"KHOMICHUS, Valdemaras",URS,Gold
18455,1988,"KURTINAITIS, Rimas",URS,Gold
18456,1988,"MARCHULENIS, Raimundas",URS,Gold
18457,1988,"MIGLIENIKS, Igors",URS,Gold
18458,1988,"PANKRASHKIN, Viktor",URS,Gold
18459,1988,"SABONIS, Arvydas",URS,Gold
18460,1988,"SOOK, Tiit",URS,Gold
18461,1988,"TARAKANOV, Sergei",URS,Gold
18462,1988,"TIKHONENKO, Valeri",URS,Gold
18463,1988,"VOLKOV, Aleksandr",URS,Gold
18464,1988,"ARAPOVIC, Franjo",YUG,Silver
18465,1988,"CUTURA, Zoran",YUG,Silver
18466,1988,"CVJETICANIN, Danko",YUG,Silver
18467,1988,"DIVAC, Vladimir",YUG,Silver
18468,1988,"KUKOC, Toni",YUG,Silver
18469,1988,"OBRADOVIC, Zeljko",YUG,Silver
18470,1988,"PASPALJ, Zarko",YUG,Silver
18471,1988,"PETROVIC, Drazen",YUG,Silver
18472,1988,"RADJA, Dino",YUG,Silver
18473,1988,"RADULOVIC, Zdravko",YUG,Silver
18474,1988,"VRANKOVIC, Stojan",YUG,Silver
18475,1988,"ZDOVC, Juri",YUG,Silver
18476,1988,"BAREL, Olessya",URS,Bronze
18477,1988,"BURYAKINA, Olga",URS,Bronze
18478,1988,"GERLITS, Irina",URS,Bronze
18479,1988,"KUDASHOVA, Elena",URS,Bronze
18480,1988,"LEONOVA, Aleksandra",URS,Bronze
18481,1988,"MINKH, Irina",URS,Bronze
18482,1988,"SAVITSKAYA, Galina",URS,Bronze
18483,1988,"SUMNIKOVA, Irina",URS,Bronze
18484,1988,"TUOMAITE, Vitaliya",URS,Bronze
18485,1988,"YAKOVLEVA, Olga",URS,Bronze
18486,1988,"ZASULSKAYA, Natalya",URS,Bronze
18487,1988,"ZHEVKOVA, Olga",URS,Bronze
18488,1988,"BROWN, Cynthia Louise",USA,Gold
18489,1988,"BULLETT, Victoria",USA,Gold
18490,1988,"COOPER, Cynthia Lynne",USA,Gold
18491,1988,"DONOVAN, Anne Theresa",USA,Gold
18492,1988,"EDWARDS, Teresa",USA,Gold
18493,1988,"ETHRIDGE, Mary Camille",USA,Gold
18494,1988,"GILLOM, Jennifer",USA,Gold
18495,1988,"GORDON, Bridgette C.",USA,Gold
18496,1988,"LLOYD, Andrea Lane",USA,Gold
18497,1988,"MCCLAIN, Katrina Felicia",USA,Gold
18498,1988,"MCCONNELL, Suzanne",USA,Gold
18499,1988,"WEATHERSPOON, Teresa",USA,Gold
18500,1988,"ARBUTINA, Andjelija",YUG,Silver
18501,1988,"BAJKUSA, Vesna",YUG,Silver
18502,1988,"DORNIK, Polona",YUG,Silver
18503,1988,"GOLIC, Sladjana",YUG,Silver
18504,1988,"KVESIC, Kornelija",YUG,Silver
18505,1988,"LAKIC, Mara",YUG,Silver
18506,1988,"LELAS, Zana",YUG,Silver
18507,1988,"MILOSEVIC, Bojana",YUG,Silver
18508,1988,"MUJANOVIC, Razija",YUG,Silver
18509,1988,"NAKIC, Danira",YUG,Silver
18510,1988,"VANGELOVSKA, Stojna",YUG,Silver
18511,1988,"WILD, Eleonora",YUG,Silver
18512,1988,"ISASZEGI, Robert",HUN,Bronze
18513,1988,"SERANTES, Leopoldo",PHI,Bronze
18514,1988,"KHRISTOV, Ivailo Marinov",BUL,Gold
18515,1988,"CARBAJAL, Michael",USA,Silver
18516,1988,"MIROSHNICHENKO, Aleksandr",URS,Bronze
18517,1988,"ZARENKIEWICZ, Janusz",POL,Bronze
18518,1988,"LEWIS, Lennox",CAN,Gold
18519,1988,"BOWE, Riddick Lamont",USA,Silver
18520,1988,"GONZALEZ, Mario",MEX,Bronze
18521,1988,"SKRYABIN, Timofei",URS,Bronze
18522,1988,"KIM, Kwang-Sun",KOR,Gold
18523,1988,"TEWS, Andreas",GDR,Silver
18524,1988,"JULIO ROCHA, Jorge Eliecer",COL,Bronze
18525,1988,"MOOLSAN, Phajol",THA,Bronze
18526,1988,"MCKINNEY, Kennedy",USA,Gold
18527,1988,"KRISTOV, Aleksandar",BUL,Silver
18528,1988,"ACHIK, Abdelhak",MAR,Bronze
18529,1988,"LEE, Jae-Hyuk",KOR,Bronze
18530,1988,"PARISI, Giovanni",ITA,Gold
18531,1988,"DUMITRESCU, Daniel",ROU,Silver
18532,1988,"ELLIS, Romallis",USA,Bronze
18533,1988,"ENKHBAT, Nerguy",MGL,Bronze
18534,1988,"ZÜLOW, Andreas",GDR,Gold
18535,1988,"CRAMNE, George",SWE,Silver
18536,1988,"GIES, Reiner",FRG,Bronze
18537,1988,"MYRBERG, Lars",SWE,Bronze
18538,1988,"YANOVSKI, Vyacheslav",URS,Gold
18539,1988,"CHENEY, Grahame",AUS,Silver
18540,1988,"DYDAK, Jan",POL,Bronze
18541,1988,"GOULD, Kenneth",USA,Bronze
18542,1988,"WANGILA, Robert",KEN,Gold
18543,1988,"BOUDOUANI, Laurent",FRA,Silver
18544,1988,"DOWNEY, Raymond Tyler",CAN,Bronze
18545,1988,"WOODHALL, Richard",GBR,Bronze
18546,1988,"PARK, Si-Hun",KOR,Gold
18547,1988,"JONES, Roy L. Ilnd",USA,Silver
18548,1988,"SANDE, Christopher",KEN,Bronze
18549,1988,"SYED, Hussain Shah",PAK,Bronze
18550,1988,"MASKE, Henry",GDR,Gold
18551,1988,"MARCUS, Egerton",CAN,Silver
18552,1988,"PETRICH, Henryk",POL,Bronze
18553,1988,"SKARO, Damir",YUG,Bronze
18554,1988,"MAYNARD, Andrew Lester",USA,Gold
